% Potentiometer Recording  5.0 s
% Vg_offset=1.395394V  K_gimbal=26.049690
% Fs=200 Hz  samples=1001

Time[s]              Vg[V]                Pot[V]               Omega[rad/s]        
        2.1453801000         1.3965428462         3.3555706650         0.0299192959
        2.1504114000         1.3888858657         3.3453631551        -0.1695426768
        2.1554050000         1.3965428462         3.3479150326         0.0299192959
        2.1604794000         1.3965428462         3.3453631551         0.0299192959
        2.1654198000         1.3888858657         3.3453631551        -0.1695426768
        2.1704276000         1.3939905194         3.3453631551        -0.0365680283
        2.1754329000         1.3990951731         3.3453631551         0.0964066201
        2.1804227000         1.3888858657         3.3402594002        -0.1695426768
        2.1855204000         1.3939905194         3.3479150326        -0.0365680283
        2.1904223000         1.3965428462         3.3453631551         0.0299192959
        2.1954189000         1.3965428462         3.3453631551         0.0299192959
        2.2003773000         1.4016475000         3.3530187875         0.1628939444
        2.2053834000         1.3939905194         3.3428112777        -0.0365680283
        2.2103893000         1.3888858657         3.3402594002        -0.1695426768
        2.2154153000         1.3888858657         3.3402594002        -0.1695426768
        2.2204063000         1.3888858657         3.3402594002        -0.1695426768
        2.2253998000         1.3914381925         3.3402594002        -0.1030553526
        2.2304017000         1.3965428462         3.3479150326         0.0299192959
        2.2354206000         1.4016475000         3.3530187875         0.1628939444
        2.2404189000         1.3888858657         3.3402594002        -0.1695426768
        2.2454078000         1.3939905194         3.3453631551        -0.0365680283
        2.2503911000         1.3965428462         3.3453631551         0.0299192959
