% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.339026V  K_gimbal=26.049690  samples=3005

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[deg/s]         Error[deg/s]           disturbance[V]      
        2.4254341000        44.0045491820         2.7752787680         1.3403916554         3.2790143412         2.0380520421        -2.0380520421         1.4044785871
        2.4304395000        18.5019609317         2.7289023630         1.3557056165         3.2815662187        24.8947104579       -24.8947104579         1.3917226017
        2.4354249000        35.8289382525         2.7655998137         1.3429439823         3.2866699736         5.8474951114        -5.8474951114         1.3891714046
        2.4404389000        18.1646600617         2.7249002404         1.3531532897         3.2994293609        21.0852673886       -21.0852673886         1.3891714046
        2.4454431000        36.0539168937         2.7658669976         1.3403916554         3.2892218510         2.0380520421        -2.0380520421         1.3891714046
        2.4504513000        18.9519182140         2.7342411699         1.3506009628         3.3096368707        17.2758243193       -17.2758243193         1.3891714046
        2.4554303000        24.8025702013         2.7524446739         1.3454963091         3.3045331158         9.6569381807        -9.6569381807         1.3891714046
        2.4604521000        56.9795499229         2.7905168581         1.3250776943         3.3096368707       -20.8186063738        20.8186063738         1.4019273900
        2.4654306000        55.8521126662         2.7891984963         1.3276300211         3.3147406256       -17.0091633045        17.0091633045         1.3993761929
        2.4704484000       -34.0437945929         2.2473963997         1.3837812120         3.3147406256        66.7985842203       -66.7985842203         1.3993761929
        2.4754239000        61.1040038108         2.7953308325         1.3199730405         3.3121887482       -28.4374925124        28.4374925124         1.4044785871
        2.4804366000        98.9037786443         2.8388601197         1.2995544257         3.3223962580       -58.9130370668        58.9130370668         1.3942737988
        2.4854214000        69.7967782172         2.8054323757         1.3225253674         3.3223962580       -24.6280494431        24.6280494431         1.3968249959
        2.4904510000        86.0327996130         2.8241490142         1.3148683868         3.3275000129       -36.0563786510        36.0563786510         1.3942737988
        2.4954422000        70.3533012599         2.8060770994         1.3276300211         3.3300518904       -17.0091633045        17.0091633045         1.3891714046
        2.5004502000        93.8653532039         2.8331138070         1.3148683868         3.3377075228       -36.0563786510        36.0563786510         1.4044785871
        2.5054484000        69.7852652803         2.8054190356         1.3327346748         3.3428112777        -9.3902771658         9.3902771658         1.3891714046
        2.5104600000        83.7721686313         2.8215540880         1.3250776943         3.3479150326       -20.8186063738        20.8186063738         1.3968249959
        2.5154702000        91.0453209452         2.8298906811         1.3225253674         3.3453631551       -24.6280494431        24.6280494431         1.3993761929
        2.5204599000        82.0795736292         2.8196089230         1.3301823480         3.3581225424       -13.1997202352        13.1997202352         1.4044785871
        2.5254689000        67.2266929943         2.8024519081         1.3403916554         3.3683300523         2.0380520421        -2.0380520421         1.3917226017
        2.5304681000        96.3279369529         2.8359243186         1.3225253674         3.3606744199       -24.6280494431        24.6280494431         1.4044785871
        2.5354715000        91.5624844222         2.8304821456         1.3276300211         3.3632262974       -17.0091633045        17.0091633045         1.4019273900
        2.5405060000        77.2718832985         2.8140729536         1.3378393285         3.3810894396        -1.7713910272         1.7713910272         1.3968249959
        2.5454664000        81.7336380565         2.8192111243         1.3352870017         3.3861931945        -5.5808340965         5.5808340965         1.3993761929
        2.5504493000        74.1567879698         2.8104771716         1.3403916554         3.3938488269         2.0380520421        -2.0380520421         1.3993761929
        2.5554262000        73.8559684313         2.8101295585         1.3403916554         3.3989525818         2.0380520421        -2.0380520421         1.3993761929
        2.5604744000        81.9557384634         2.8194665318         1.3352870017         3.3938488269        -5.5808340965         5.5808340965         1.3917226017
        2.5654495000        99.5806570885         2.8396309260         1.3250776943         3.3964007043       -20.8186063738        20.8186063738         1.3993761929
        2.5704289000        90.0526302613         2.8287548893         1.3327346748         3.4040563367        -9.3902771658         9.3902771658         1.3993761929
        2.5754485000        74.6374701152         2.8110324878         1.3429439823         3.4168157240         5.8474951114        -5.8474951114         1.3917226017
        2.5804524000        86.3752554214         2.8245418119         1.3352870017         3.4117119691        -5.5808340965         5.5808340965         1.3993761929
        2.5854400000        78.7984053347         2.8158324820         1.3403916554         3.4219194789         2.0380520421        -2.0380520421         1.3993761929
        2.5904739000        74.2972910109         2.8106395076         1.3429439823         3.4295751113         5.8474951114        -5.8474951114         1.4044785871
        2.5954385000        77.6344867465         2.8144910549         1.3403916554         3.4372307437         2.0380520421        -2.0380520421         1.4044785871
        2.6004384000        60.5324880668         2.7946645998         1.3506009628         3.4448863760        17.2758243193       -17.2758243193         1.3968249959
        2.6054296000        74.7837296248         2.8112014230         1.3403916554         3.4550938859         2.0380520421        -2.0380520421         1.3993761929
        2.6104379000        49.2811413745         2.7814933533         1.3557056165         3.4576457633        24.8947104579       -24.8947104579         1.3891714046
        2.6154193000        54.0072343394         2.7870389019         1.3506009628         3.4627495183        17.2758243193       -17.2758243193         1.3942737988
        2.6204288000        43.0567071855         2.7741597910         1.3557056165         3.4678532732        24.8947104579       -24.8947104579         1.3993761929
        2.6254409000         9.9801470828         2.6277898346         1.3735719045         3.4704051506        51.5608119431       -51.5608119431         1.3993761929
        2.6304279000        52.7732313224         2.7855927847         1.3429439823         3.4831645379         5.8474951114        -5.8474951114         1.3917226017
        2.6354342000        43.5095427021         2.7746944886         1.3480486360         3.4857164154        13.4663812500       -13.4663812500         1.3993761929
        2.6404457000        49.9224742006         2.7822470178         1.3429439823         3.4908201703         5.8474951114        -5.8474951114         1.4044785871
        2.6454268000        44.8590803656         2.7762868906         1.3454963091         3.4984758027         9.6569381807        -9.6569381807         1.4044785871
        2.6504394000        35.0331122342         2.7646543066         1.3506009628         3.5061314351        17.2758243193       -17.2758243193         1.3942737988
        2.6554481000        36.6834694362         2.7666143970         1.3480486360         3.5061314351        13.4663812500       -13.4663812500         1.3917226017
        2.6606025000        13.6943374376         2.6718592293         1.3608102703         3.5112351900        32.5135965965       -32.5135965965         1.3942737988
        2.6654347000        21.4961661655         2.7484762456         1.3531532897         3.5112351900        21.0852673886       -21.0852673886         1.3993761929
        2.6704242000        26.7845386416         2.7548181519         1.3480486360         3.5163389449        13.4663812500       -13.4663812500         1.3968249959
        2.6754401000         7.9957014284         2.6042441058         1.3582579434         3.5239945773        28.7041535272       -28.7041535272         1.4044785871
        2.6804188000        -0.4413694738         2.5041370645         1.3608102703         3.5290983322        32.5135965965       -32.5135965965         1.4044785871
        2.6854361000        -5.2404251018         2.4471955897         1.3608102703         3.5393058420        32.5135965965       -32.5135965965         1.3968249959
        2.6904394000        23.5628775525         2.7509580748         1.3403916554         3.5342020871         2.0380520421        -2.0380520421         1.3917226017
        2.6954493000        31.6626475846         2.7606431742         1.3352870017         3.5342020871        -5.5808340965         5.5808340965         1.3942737988
        2.7004358000        19.8855027126         2.7453182822         1.3429439823         3.5342020871         5.8474951114        -5.8474951114         1.3968249959
        2.7054383000        40.0238775894         2.7705738647         1.3301823480         3.5393058420       -13.1997202352        13.1997202352         1.4044785871
        2.7104298000        12.5701125986         2.6585201423         1.3480486360         3.5469614744        13.4663812500       -13.4663812500         1.4044785871
        2.7154368000         2.1818649560         2.5352621126         1.3531532897         3.5571689842        21.0852673886       -21.0852673886         1.3993761929
        2.7204290000        20.0711217880         2.7467623995         1.3403916554         3.5597208617         2.0380520421        -2.0380520421         1.3968249959
        2.7254607000        -1.2311716770         2.4947659495         1.3531532897         3.5495133519        21.0852673886       -21.0852673886         1.3968249959
        2.7304434000        20.8583799404         2.7477094651         1.3378393285         3.5571689842        -1.7713910272         1.7713910272         1.3917226017
        2.7354265000        33.7207242690         2.7630937583         1.3301823480         3.5597208617       -13.1997202352        13.1997202352         1.3815178134
        2.7404414000        18.8678436340         2.7332436131         1.3403916554         3.5546171068         2.0380520421        -2.0380520421         1.3891714046
        2.7454295000        22.7673188809         2.7500032403         1.3378393285         3.5648246166        -1.7713910272         1.7713910272         1.3917226017
        2.7504262000        14.6281892830         2.6829395137         1.3429439823         3.5597208617         5.8474951114        -5.8474951114         1.3968249959
        2.7554519000        17.9653850186         2.7225358138         1.3403916554         3.5648246166         2.0380520421        -2.0380520421         1.4019273900
        2.7604513000         9.2639759095         2.6192923622         1.3454963091         3.5750321265         9.6569381807        -9.6569381807         1.3993761929
        2.7654490000        12.0388921339         2.6522171363         1.3429439823         3.5775840039         5.8474951114        -5.8474951114         1.3968249959
        2.7704454000        23.7766774401         2.7512145684         1.3352870017         3.5724802490        -5.5808340965         5.5808340965         1.3917226017
        2.7754261000        11.9995325681         2.6517501295         1.3429439823         3.5750321265         5.8474951114        -5.8474951114         1.3942737988
        2.7804437000        19.5370230890         2.7411835221         1.3378393285         3.5699283715        -1.7713910272         1.7713910272         1.3968249959
        2.7854425000        28.1990726324         2.7565096950         1.3327346748         3.5724802490        -9.3902771658         9.3902771658         1.4044785871
        2.7904302000        12.7839124862         2.6610569083         1.3429439823         3.5750321265         5.8474951114        -5.8474951114         1.3891714046
        2.7954200000         7.7205186513         2.6009790232         1.3454963091         3.5801358814         9.6569381807        -9.6569381807         1.3917226017
        2.8004351000        23.0963192316         2.7503981871         1.3352870017         3.5750321265        -5.5808340965         5.5808340965         1.3942737988
        2.8054358000        15.5194691449         2.6935146755         1.3403916554         3.5826877588         2.0380520421        -2.0380520421         1.4044785871
        2.8104265000         6.8180600358         2.5902712239         1.3454963091         3.5852396363         9.6569381807        -9.6569381807         1.4044785871
        2.8154317000         9.5929762602         2.6231959980         1.3429439823         3.5903433912         5.8474951114        -5.8474951114         1.3968249959
        2.8204427000        17.1304667811         2.7126293907         1.3378393285         3.5877915138        -1.7713910272         1.7713910272         1.3917226017
        2.8254307000        38.3934006803         2.7686425254         1.3250776943         3.5826877588       -20.8186063738        20.8186063738         1.4044785871
        2.8304349000        12.0641947119         2.6525173549         1.3429439823         3.5877915138         5.8474951114        -5.8474951114         1.3993761929
        2.8354476000        11.2010956622         2.6422765625         1.3429439823         3.5877915138         5.8474951114        -5.8474951114         1.3917226017
        2.8404599000        22.9388809684         2.7502092050         1.3352870017         3.5877915138        -5.5808340965         5.5808340965         1.3968249959
        2.8454452000        23.7626204523         2.7511977058         1.3352870017         3.5826877588        -5.5808340965         5.5808340965         1.3891714046
        2.8504466000         3.5848860097         2.5519091561         1.3480486360         3.5979990236        13.4663812500       -13.4663812500         1.3866202076
        2.8554303000         5.7975227230         2.5781624041         1.3454963091         3.5903433912         9.6569381807        -9.6569381807         1.3891714046
        2.8604449000        21.1733233033         2.7480881594         1.3352870017         3.5928952687        -5.5808340965         5.5808340965         1.4019273900
        2.8654235000        17.7967680019         2.7205351490         1.3378393285         3.5954471461        -1.7713910272         1.7713910272         1.4044785871
        2.8704443000       -53.3467833755         2.2148843668         1.3812288851         3.6005509010        62.9891411510       -62.9891411510         1.3968249959
        2.8754463000        12.9612310423         2.6631608181         1.3352870017         3.5877915138        -5.5808340965         5.5808340965         1.3968249959
        2.8804625000       -45.0191564680         2.2287186853         1.3710195777         3.5979990236        47.7513688738       -47.7513688738         1.3993761929
        2.8854404000       -10.0643822878         2.3899586544         1.3454963091         3.6005509010         9.6569381807        -9.6569381807         1.3917226017
        2.8904288000         5.3114182925         2.5723947062         1.3352870017         3.5954471461        -5.5808340965         5.5808340965         1.3866202076
        2.8954409000        18.7360421323         2.7316797696         1.3276300211         3.5903433912       -17.0091633045        17.0091633045         1.3917226017
        2.9004220000        12.8460305792         2.6617939483         1.3327346748         3.5877915138        -9.3902771658         9.3902771658         1.3968249959
        2.9054300000        18.4323443596         2.7280763525         1.3301823480         3.5979990236       -13.1997202352        13.1997202352         1.4044785871
        2.9104503000        -4.8211258459         2.4521706348         1.3454963091         3.6005509010         9.6569381807        -9.6569381807         1.3993761929
        2.9154298000         2.1540851638         2.5349325014         1.3403916554         3.5954471461         2.0380520421        -2.0380520421         1.3968249959
        2.9204521000        -2.3470291600         2.4815261424         1.3429439823         3.6031027785         5.8474951114        -5.8474951114         1.3917226017
        2.9254414000         0.9901665756         2.5211224425         1.3403916554         3.5979990236         2.0380520421        -2.0380520421         1.3993761929
        2.9304321000         4.8896418224         2.5673902687         1.3378393285         3.5903433912        -1.7713910272         1.7713910272         1.3968249959
        2.9354592000        -3.2494877755         2.4708183431         1.3429439823         3.6031027785         5.8474951114        -5.8474951114         1.3993761929
        2.9404633000         0.0877079602         2.5104146432         1.3403916554         3.5954471461         2.0380520421        -2.0380520421         1.3917226017
        2.9454344000        -8.6137011489         2.4071711916         1.3454963091         3.6031027785         9.6569381807        -9.6569381807         1.3993761929
        2.9504157000        -1.6384901392         2.4899330582         1.3403916554         3.6005509010         2.0380520421        -2.0380520421         1.3968249959
        2.9554318000         2.2609851076         2.5362008844         1.3378393285         3.5954471461        -1.7713910272         1.7713910272         1.3917226017
        2.9604398000        10.9230346509         2.6389773292         1.3327346748         3.5877915138        -9.3902771658         9.3902771658         1.3968249959
        2.9654505000        -0.2918307099         2.5059113631         1.3403916554         3.5979990236         2.0380520421        -2.0380520421         1.4044785871
        2.9704346000        12.0082341075         2.6518533744         1.3327346748         3.5954471461        -9.3902771658         9.3902771658         1.4044785871
        2.9754430000        -7.6072208239         2.4191132232         1.3454963091         3.6005509010         9.6569381807        -9.6569381807         1.3968249959
        2.9804314000        -9.0325993848         2.4022009047         1.3454963091         3.6005509010         9.6569381807        -9.6569381807         1.3993761929
        2.9854379000        -6.2576831603         2.4351256787         1.3429439823         3.5954471461         5.8474951114        -5.8474951114         1.3917226017
        2.9904160000       -15.5213717806         2.3252107011         1.3480486360         3.6031027785        13.4663812500       -13.4663812500         1.3917226017
        2.9954261000        -9.1084402821         2.4013010417         1.3429439823         3.5954471461         5.8474951114        -5.8474951114         1.3968249959
        3.0004327000        -5.7712445465         2.4408973418         1.3403916554         3.5877915138         2.0380520421        -2.0380520421         1.4044785871
        3.0054469000       -10.2723588703         2.3874909828         1.3429439823         3.5979990236         5.8474951114        -5.8474951114         1.4044785871
        3.0104424000         1.4654264359         2.5267614681         1.3352870017         3.5877915138        -5.5808340965         5.5808340965         1.3968249959
        3.0154167000       -14.5120132214         2.3371868834         1.3454963091         3.5928952687         9.6569381807        -9.6569381807         1.3942737988
        3.0204273000       -11.7370969969         2.3701116574         1.3429439823         3.5979990236         5.8474951114        -5.8474951114         1.4019273900
        3.0254357000       -33.6016699731         2.2481597173         1.3557056165         3.6056546560        24.8947104579       -24.8947104579         1.3968249959
        3.0304440000       -28.8755770082         2.2563732889         1.3506009628         3.5979990236        17.2758243193       -17.2758243193         1.3917226017
        3.0354597000       -23.0249250208         2.2666804847         1.3454963091         3.5903433912         9.6569381807        -9.6569381807         1.3942737988
        3.0404409000       -32.8508931523         2.2494578871         1.3506009628         3.5903433912        17.2758243193       -17.2758243193         1.3993761929
        3.0454637000       -39.6011255209         2.2378744786         1.3531532897         3.5903433912        21.0852673886       -21.0852673886         1.3993761929
        3.0505065000       -34.3127530447         2.2469324696         1.3480486360         3.5979990236        13.4663812500       -13.4663812500         1.4044785871
        3.0554539000       -61.5021798286         2.2016067944         1.3633625971         3.6031027785        36.3230396658       -36.3230396658         1.3968249959
        3.0604506000       -54.2626306120         2.2133801448         1.3557056165         3.5954471461        24.8947104579       -24.8947104579         1.3917226017
        3.0654456000         9.2675893472         2.6193352362         1.3148683868         3.5903433912       -36.0563786510        36.0563786510         1.3917226017
        3.0704307000       -35.8139725030         2.2443488142         1.3454963091         3.5903433912         9.6569381807        -9.6569381807         1.3917226017
        3.0758721000       -20.4381719226         2.2712876539         1.3352870017         3.5826877588        -5.5808340965         5.5808340965         1.3993761929
        3.0804606000       -19.6144324387         2.2766459566         1.3352870017         3.5903433912        -5.5808340965         5.5808340965         1.3942737988
        3.0854680000       -35.5918720960         2.2447304367         1.3454963091         3.5852396363         9.6569381807        -9.6569381807         1.3942737988
        3.0904582000       -32.8169558716         2.2495166268         1.3429439823         3.5903433912         5.8474951114        -5.8474951114         1.3993761929
        3.0954646000       -50.4812340625         2.2196127269         1.3531532897         3.5826877588        21.0852673886       -21.0852673886         1.3942737988
        3.1004713000       -40.9925668011         2.2355112329         1.3454963091         3.5877915138         9.6569381807        -9.6569381807         1.3968249959
        3.1055293000       -34.0173557913         2.2474420215         1.3403916554         3.5801358814         2.0380520421        -2.0380520421         1.3993761929
        3.1104810000       -42.7187649004         2.2325908857         1.3454963091         3.5877915138         9.6569381807        -9.6569381807         1.3968249959
        3.1154588000       -31.5432591054         2.2517248672         1.3378393285         3.5801358814        -1.7713910272         1.7713910272         1.4044785871
        3.1204688000       -39.6823887033         2.2377362323         1.3429439823         3.5877915138         5.8474951114        -5.8474951114         1.3968249959
        3.1255178000       -27.9446033971         2.2580030123         1.3352870017         3.5775840039        -5.5808340965         5.5808340965         1.3993761929
        3.1304492000       -27.1208639132         2.2594482755         1.3352870017         3.5775840039        -5.5808340965         5.5808340965         1.3993761929
        3.1354465000       -22.0968296440         2.2683299171         1.3327346748         3.5750321265        -9.3902771658         9.3902771658         1.4044785871
        3.1404168000       -16.5105158636         2.3134743664         1.3301823480         3.5673764941       -13.1997202352        13.1997202352         1.3968249959
        3.1454371000       -18.7625121426         2.2867541116         1.3327346748         3.5699283715        -9.3902771658         9.3902771658         1.4044785871
        3.1504515000       -34.1776722887         2.2471654325         1.3429439823         3.5750321265         5.8474951114        -5.8474951114         1.3942737988
        3.1554348000       -30.8404765531         2.2529463809         1.3403916554         3.5750321265         2.0380520421        -2.0380520421         1.3917226017
        3.1604230000       -14.3401169504         2.3392264570         1.3301823480         3.5673764941       -13.1997202352        13.1997202352         1.3993761929
        3.1654297000       -71.1959454383         2.1861589199         1.3659149240         3.5826877588        40.1324827351       -40.1324827351         1.3993761929
        3.1704430000       -47.7174965916         2.2242048160         1.3480486360         3.5673764941        13.4663812500       -13.4663812500         1.3993761929
        3.1754463000       -32.9039755225         2.2493660206         1.3378393285         3.5801358814        -1.7713910272         1.7713910272         1.3917226017
        3.1804337000       -24.2419259792         2.2645236135         1.3327346748         3.5673764941        -9.3902771658         9.3902771658         1.4019273900
        3.1854179000       -18.6556121988         2.2880224946         1.3301823480         3.5724802490       -13.1997202352        13.1997202352         1.3917226017
        3.1904420000       -20.9076084778         2.2704492532         1.3327346748         3.5648246166        -9.3902771658         9.3902771658         1.3891714046
        3.1954195000       -27.9221790533         2.2580423155         1.3378393285         3.5724802490        -1.7713910272         1.7713910272         1.3993761929
        3.2004311000       -23.4604242953         2.2659078742         1.3352870017         3.5673764941        -5.5808340965         5.5808340965         1.3968249959
        3.2054297000       -31.0372743820         2.2526041030         1.3403916554         3.5775840039         2.0380520421        -2.0380520421         1.3968249959
        3.2104438000       -22.9375043499         2.2668356812         1.3352870017         3.5648246166        -5.5808340965         5.5808340965         1.3993761929
        3.2154280000       -30.5143544366         2.2535139640         1.3403916554         3.5699283715         2.0380520421        -2.0380520421         1.3993761929
        3.2204432000       -35.0154687604         2.2457218424         1.3429439823         3.5699283715         5.8474951114        -5.8474951114         1.4044785871
        3.2254286000       -44.2791573807         2.2299618843         1.3480486360         3.5775840039        13.4663812500       -13.4663812500         1.3993761929
        3.2304620000       -63.0679945939         2.1990873240         1.3582579434         3.5673764941        28.7041535272       -28.7041535272         1.4044785871
        3.2354430000       -42.1030019990         2.2336311711         1.3429439823         3.5724802490         5.8474951114        -5.8474951114         1.3993761929
        3.2404261000       -38.7658062634         2.2392971804         1.3403916554         3.5673764941         2.0380520421        -2.0380520421         1.3840690105
        3.2454401000       -34.8663310165         2.2459785937         1.3378393285         3.5622727392        -1.7713910272         1.7713910272         1.3968249959
        3.2504340000       -43.0054606144         2.2321070817         1.3429439823         3.5673764941         5.8474951114        -5.8474951114         1.4019273900
        3.2554296000       -56.4694440200         2.2097693737         1.3506009628         3.5724802490        17.2758243193       -17.2758243193         1.3917226017
        3.2604387000       -42.2182024621         2.2334364264         1.3403916554         3.5571689842         2.0380520421        -2.0380520421         1.3993761929
        3.2654301000       -38.3187272153         2.2400598704         1.3378393285         3.5571689842        -1.7713910272         1.7713910272         1.3993761929
        3.2704418000       -50.6581515985         2.2193198348         1.3454963091         3.5622727392         9.6569381807        -9.6569381807         1.4044785871
        3.2754187000       -52.0835301594         2.2169647245         1.3454963091         3.5597208617         9.6569381807        -9.6569381807         1.4044785871
        3.2804398000       -70.3100878614         2.1875559455         1.3557056165         3.5648246166        24.8947104579       -24.8947104579         1.3993761929
        3.2854384000       -73.9845844671         2.1817800187         1.3557056165         3.5571689842        24.8947104579       -24.8947104579         1.3942737988
        3.2904475000       -56.6576071462         2.2094623993         1.3429439823         3.5495133519         5.8474951114        -5.8474951114         1.3993761929
        3.2954418000       -53.3204114106         2.2149277310         1.3403916554         3.5469614744         2.0380520421        -2.0380520421         1.3942737988
        3.3004325000       -62.0218205197         2.2007696185         1.3454963091         3.5469614744         9.6569381807        -9.6569381807         1.3993761929
        3.3054584000       -67.6474938659         2.1917725236         1.3480486360         3.5520652293        13.4663812500       -13.4663812500         1.3917226017
        3.3104839000       -65.4348571527         2.1952967976         1.3454963091         3.5444095970         9.6569381807        -9.6569381807         1.3840690105
        3.3154436000       -66.8602357135         2.1930243436         1.3454963091         3.5418577195         9.6569381807        -9.6569381807         1.3917226017
        3.3205194000       -59.8850247038         2.2042188431         1.3403916554         3.5316502097         2.0380520421        -2.0380520421         1.3993761929
        3.3254458000      -102.1887920953         2.1390181198         1.3659149240         3.5342020871        40.1324827351       -40.1324827351         1.3917226017
        3.3304407000       -70.3097536780         2.1875564731         1.3429439823         3.5265464547         5.8474951114        -5.8474951114         1.3942737988
        3.3354280000       -58.5719683718         2.2063472129         1.3352870017         3.5214426998        -5.5808340965         5.5808340965         1.3968249959
        3.3404288000       -61.9485236732         2.2008876414         1.3378393285         3.5163389449        -1.7713910272         1.7713910272         1.3942737988
        3.3454352000       -74.2879480564         2.1813053737         1.3454963091         3.5188908224         9.6569381807        -9.6569381807         1.3993761929
        3.3504155000       -75.7133266173         2.1790796904         1.3454963091         3.5137870674         9.6569381807        -9.6569381807         1.4044785871
        3.3554541000       -77.1387051782         2.1768613471         1.3454963091         3.5086833125         9.6569381807        -9.6569381807         1.3840690105
        3.3604339000       -82.7643785244         2.1681766470         1.3480486360         3.5061314351        13.4663812500       -13.4663812500         1.3917226017
        3.3654459000       -88.9523313817         2.1587512059         1.3506009628         3.4959239252        17.2758243193       -17.2758243193         1.3968249959
        3.3704290000       -87.3019741797         2.1612522048         1.3480486360         3.4984758027        13.4663812500       -13.4663812500         1.3968249959
        3.3754168000       -93.4899270371         2.1519219495         1.3506009628         3.4857164154        17.2758243193       -17.2758243193         1.3993761929
        3.3804272000      -100.2401594056         2.1418876299         1.3531532897         3.4857164154        21.0852673886       -21.0852673886         1.4044785871
        3.3854406000      -111.7529660707         2.1251047526         1.3582579434         3.4908201703        28.7041535272       -28.7041535272         1.3993761929
        3.3904460000      -103.3888578316         2.1372568775         1.3506009628         3.4780607830        17.2758243193       -17.2758243193         1.3942737988
        3.3954604000      -110.1390902002         2.1274330044         1.3531532897         3.4678532732        21.0852673886       -21.0852673886         1.4019273900
        3.4004393000      -100.6504229388         2.1412824874         1.3454963091         3.4678532732         9.6569381807        -9.6569381807         1.3968249959
        3.4054459000       -97.8755067143         2.1453859736         1.3429439823         3.4550938859         5.8474951114        -5.8474951114         1.4019273900
        3.4104279000      -102.9389005493         2.1379167161         1.3454963091         3.4550938859         9.6569381807        -9.6569381807         1.4044785871
        3.4154406000      -116.9651634661         2.1176380062         1.3531532897         3.4550938859        21.0852673886       -21.0852673886         1.3968249959
        3.4204451000      -111.6767909900         2.1252144713         1.3480486360         3.4423344986        13.4663812500       -13.4663812500         1.3942737988
        3.4254405000       -92.6629751355         2.1531614401         1.3352870017         3.4372307437        -5.5808340965         5.5808340965         1.3917226017
        3.4304503000       -96.0395304369         2.1481145735         1.3378393285         3.4321269888        -1.7713910272         1.7713910272         1.4044785871
        3.4354333000       -95.7780704642         2.1485040400         1.3378393285         3.4219194789        -1.7713910272         1.7713910272         1.4044785871
        3.4404375000      -120.7183792033         2.1123100746         1.3531532897         3.4193676015        21.0852673886       -21.0852673886         1.3968249959
        3.4454560000       -94.4285328007         2.1505178342         1.3352870017         3.4091600916        -5.5808340965         5.5808340965         1.3942737988
        3.4504383000      -102.0053828874         2.1392876931         1.3403916554         3.4015044592         2.0380520421        -2.0380520421         1.3968249959
        3.4554453000      -102.3062024259         2.1388456066         1.3403916554         3.3989525818         2.0380520421        -2.0380520421         1.3968249959
        3.4604552000       -98.4067271791         2.1445985100         1.3378393285         3.3887450720        -1.7713910272         1.7713910272         1.3891714046
        3.4654431000       -93.9449724211         2.1512408588         1.3352870017         3.3836413170        -5.5808340965         5.5808340965         1.3917226017
        3.4704282000       -97.3215277225         2.1462081411         1.3378393285         3.3759856847        -1.7713910272         1.7713910272         1.3993761929
        3.4754389000      -105.4606573203         2.1342268243         1.3429439823         3.3683300523         5.8474951114        -5.8474951114         1.4044785871
        3.4804377000      -102.1234615847         2.1391141299         1.3403916554         3.3632262974         2.0380520421        -2.0380520421         1.3942737988
        3.4854551000       -98.2239863379         2.1448692967         1.3378393285         3.3606744199        -1.7713910272         1.7713910272         1.4044785871
        3.4904447000      -106.3631159358         2.1329111091         1.3429439823         3.3530187875         5.8474951114        -5.8474951114         1.3993761929
        3.4956784000       -90.4250358443         2.1565271916         1.3327346748         3.3402594002        -9.3902771658         9.3902771658         1.3917226017
        3.5004315000       -84.8387220639         2.1650023617         1.3301823480         3.3351556453       -13.1997202352        13.1997202352         1.4044785871
        3.5054705000       -95.4913079135         2.1489314527         1.3378393285         3.3275000129        -1.7713910272         1.7713910272         1.3917226017
        3.5104561000       -95.2298479408         2.1493213860         1.3378393285         3.3198443806        -1.7713910272         1.7713910272         1.4070297842
        3.5154469000      -103.3689775387         2.1372860176         1.3429439823         3.3223962580         5.8474951114        -5.8474951114         1.3993761929
        3.5204443000       -79.0303078766         2.1739286546         1.3276300211         3.2994293609       -17.0091633045        17.0091633045         1.3993761929
        3.5254275000       -72.3194350738         2.1843913099         1.3250776943         3.3019812383       -20.8186063738        20.8186063738         1.4019273900
        3.5304467000       -81.8474619010         2.1695845386         1.3327346748         3.2968774834        -9.3902771658         9.3902771658         1.3993761929
        3.5354521000       -84.6617376912         2.1652726126         1.3352870017         3.2917737285        -5.5808340965         5.5808340965         1.3968249959
        3.5404682000       -92.2385877779         2.1537984183         1.3403916554         3.2866699736         2.0380520421        -2.0380520421         1.3917226017
        3.5454469000       -71.5379333899         2.1856203704         1.3276300211         3.2713587088       -17.0091633045        17.0091633045         1.3917226017
        3.5504634000       -90.0288292989         2.1571248089         1.3403916554         3.2688068314         2.0380520421        -2.0380520421         1.3968249959
        3.5554397000       -69.3281749109         2.1891078571         1.3276300211         3.2509436892       -17.0091633045        17.0091633045         1.3968249959
        3.5604316000       -75.2181864640         2.1798520013         1.3327346748         3.2483918117        -9.3902771658         9.3902771658         1.3968249959
        3.5654286000       -73.8321674690         2.1820186180         1.3327346748         3.2458399342        -9.3902771658         9.3902771658         1.4044785871
        3.5704435000       -85.0470328298         2.1646844146         1.3403916554         3.2483918117         2.0380520421        -2.0380520421         1.3993761929
        3.5754269000       -68.5466732270         2.1903455877         1.3301823480         3.2254249146       -13.1997202352        13.1997202352         1.3968249959
        3.5804421000       -66.5983747208         2.1934412471         1.3301823480         3.2305286695       -13.1997202352        13.1997202352         1.4044785871
        3.5854265000       -60.4497814292         2.2033054852         1.3276300211         3.2203211597       -17.0091633045        17.0091633045         1.4044785871
        3.5904639000       -62.1394981970         2.2005801769         1.3301823480         3.2152174047       -13.1997202352        13.1997202352         1.3993761929
        3.5954360000       -51.7906101201         2.2174480342         1.3250776943         3.1999061400       -20.8186063738        20.8186063738         1.3993761929
        3.6004535000       -65.5189317326         2.1951625454         1.3352870017         3.2050098949        -5.5808340965         5.5808340965         1.3968249959
