% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.338745V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaU[deg/s]        Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Error[rad/s]        
        2.6955572000        87.5157196018         2.8258493648         1.3352870017         1.0639847068        -0.0900903243         0.0900903243
        2.7006254000        96.6781979100         2.8363237630         1.3301823480         1.0639847068        -0.2230649728         0.2230649728
        2.7056251000        90.1640560995         2.8288824094         1.3352870017         1.0588809519        -0.0900903243         0.0900903243
        2.7106269000        74.1247656960         2.8104401713         1.3454963091         1.0690884617         0.1758589726        -0.1758589726
        2.7156407000        76.8378311742         2.8135723442         1.3429439823         1.0639847068         0.1093716484        -0.1093716484
        2.7206562000        71.7125865929         2.8076508302         1.3454963091         1.0665365843         0.1758589726        -0.1758589726
        2.7257178000        74.4256520711         2.8107878023         1.3429439823         1.0665365843         0.1093716484        -0.1093716484
        2.7306623000        69.3004074899         2.8048571394         1.3454963091         1.0716403392         0.1758589726        -0.1758589726
        2.7356510000        63.6128833975         2.7982524034         1.3480486360         1.0741922166         0.2423462968        -0.2423462968
        2.7406962000        61.5633745792         2.7958661435         1.3480486360         1.0716403392         0.2423462968        -0.2423462968
        2.7456561000        42.7126866197         2.7737534550         1.3582579434         1.0792959716         0.5082955937        -0.5082955937
        2.7507282000        51.0149441125         2.7835300144         1.3506009628         1.0818478490         0.3088336210        -0.3088336210
        2.7556787000        44.2028609977         2.7755127826         1.3531532897         1.0843997265         0.3753209453        -0.3753209453
        2.7606322000        36.8284983717         2.7667865210         1.3557056165         1.0895034814         0.4418082695        -0.4418082695
        2.7656277000        45.6930353757         2.7772701057         1.3480486360         1.0869516039         0.2423462968        -0.2423462968
        2.7705573000        26.8423474162         2.7548873206         1.3582579434         1.0997109912         0.5082955937        -0.5082955937
        2.7756115000        26.7440153385         2.7547696634         1.3557056165         1.0895034814         0.4418082695        -0.4418082695
        2.7806178000        31.4082575572         2.7603399823         1.3506009628         1.0946072363         0.3088336210        -0.3088336210
        2.7855326000        45.5976483689         2.7771576780         1.3403916554         1.0869516039         0.0428843241        -0.0428843241
        2.7906074000        36.8343885136         2.7667935111         1.3454963091         1.0895034814         0.1758589726        -0.1758589726
        2.7955286000        31.1468644211         2.7600283781         1.3480486360         1.0971591138         0.2423462968        -0.2423462968
        2.8006168000        29.0973556028         2.7575828550         1.3480486360         1.0971591138         0.2423462968        -0.2423462968
        2.8056083000        14.4469624286         2.6807892314         1.3557056165         1.1073666236         0.4418082695        -0.4418082695
        2.8105833000        -1.8902692791         2.4869456631         1.3633625971         1.1048147461         0.6412702422        -0.6412702422
        2.8155975000        30.4891979031         2.7592440845         1.3403916554         1.1048147461         0.0428843241        -0.0428843241
        2.8205535000        42.7274119743         2.7737708499         1.3327346748         1.1073666236        -0.1565776486         0.1565776486
        2.8255320000        14.6495167260         2.6831925668         1.3506009628         1.1124703785         0.3088336210        -0.3088336210
        2.8306027000        37.2394971083         2.7672741966         1.3352870017         1.1150222560        -0.0900903243         0.0900903243
        2.8356767000        38.0013858460         2.7681778042         1.3352870017         1.1099185011        -0.0900903243         0.0900903243
        2.8405918000        21.9620954425         2.7490361447         1.3454963091         1.1124703785         0.1758589726        -0.1758589726
        2.8456646000        28.8754557059         2.7573178302         1.3403916554         1.1150222560         0.0428843241        -0.0428843241
        2.8505775000        24.3124906359         2.7518571733         1.3429439823         1.1150222560         0.1093716484        -0.1093716484
        2.8556118000        40.1887199812         2.7707689869         1.3327346748         1.1099185011        -0.1565776486         0.1565776486
        2.8606634000        28.9120038742         2.7573614846         1.3403916554         1.1175741334         0.0428843241        -0.0428843241
        2.8655821000        20.1487440189         2.7468558071         1.3454963091         1.1252297658         0.1758589726        -0.1758589726
        2.8704927000        27.0621042823         2.7551502311         1.3403916554         1.1226778884         0.0428843241        -0.0428843241
        2.8756044000        35.1000235682         2.7647338260         1.3352870017         1.1175741334        -0.0900903243         0.0900903243
        2.8805597000        27.4613227353         2.7556277204         1.3403916554         1.1175741334         0.0428843241        -0.0428843241
        2.8856298000        31.2989472359         2.7602096827         1.3378393285         1.1226778884        -0.0236030001         0.0236030001
        2.8905781000        18.8976721064         2.7335975322         1.3454963091         1.1252297658         0.1758589726        -0.1758589726
        2.8956358000        25.8110323699         2.7536528385         1.3403916554         1.1201260109         0.0428843241        -0.0428843241
        2.9006090000         4.4468881587         2.5621369337         1.3531532897         1.1328853982         0.3753209453        -0.3753209453
        2.9055678000         5.4731151033         2.5743132618         1.3506009628         1.1303335207         0.3088336210        -0.3088336210
        2.9104271000        19.6625059150         2.7426723937         1.3403916554         1.1379891531         0.0428843241        -0.0428843241
        2.9154983000        23.5001304156         2.7508827888         1.3378393285         1.1430929080        -0.0236030001         0.0236030001
        2.9205094000        15.2991500715         2.6909005585         1.3429439823         1.1379891531         0.1093716484        -0.1093716484
        2.9255621000        14.3742002756         2.6799258982         1.3429439823         1.1405410306         0.1093716484        -0.1093716484
        2.9305836000        17.6495452649         2.7187883304         1.3403916554         1.1405410306         0.0428843241        -0.0428843241
        2.9355587000        25.6874645508         2.7535048562         1.3352870017         1.1354372756        -0.0900903243         0.0900903243
        2.9493538000        30.6496480738         2.7594354668         1.3327346748         1.1303335207        -0.1565776486         0.1565776486
        2.9540924000        15.1726371815         2.6893994652         1.3429439823         1.1379891531         0.1093716484        -0.1093716484
        2.9601815000        14.2476873856         2.6784248048         1.3429439823         1.1430929080         0.1093716484        -0.1093716484
        2.9614710000        21.7233271602         2.7487492490         1.3378393285         1.1328853982        -0.0236030001         0.0236030001
        2.9627100000        13.5223468161         2.6698185362         1.3429439823         1.1430929080         0.1093716484        -0.1093716484
        2.9653901000        25.1982813761         2.7529188691         1.3352870017         1.1354372756        -0.0900903243         0.0900903243
        2.9705583000         9.1589909726         2.6180467011         1.3454963091         1.1481966629         0.1758589726        -0.1758589726
        2.9754149000        24.4729408066         2.7520495456         1.3352870017         1.1379891531        -0.0900903243         0.0900903243
        2.9805602000        46.2363034708         2.7779102724         1.3225253674         1.1379891531        -0.4225269455         0.4225269455
        2.9855017000       -38.3966007269         2.2399269610         1.3761242314         1.1430929080         0.9737068633        -0.9737068633
        2.9905619000        16.3732376112         2.7036447593         1.3378393285         1.1456447855        -0.0236030001         0.0236030001
        2.9955876000        41.7746155495         2.7726449142         1.3225253674         1.1456447855        -0.4225269455         0.4225269455
        3.0005909000        32.7470174872         2.7619348618         1.3301823480         1.1481966629        -0.2230649728         0.2230649728
        3.0055724000        26.2328756767         2.7541579134         1.3352870017         1.1405410306        -0.0900903243         0.0900903243
        3.0106951000        35.3953539850         2.7650847546         1.3301823480         1.1354372756        -0.2230649728         0.2230649728
        3.0155976000        16.2803278185         2.7025423715         1.3429439823         1.1481966629         0.1093716484        -0.1093716484
        3.0205959000        27.9562623785         2.7562194770         1.3352870017         1.1481966629        -0.0900903243         0.0900903243
        3.0255475000        41.3190354721         2.7721062537         1.3276300211         1.1430929080        -0.2895522970         0.2895522970
        3.0305863000        31.1668783874         2.7600522389         1.3352870017         1.1507485404        -0.0900903243         0.0900903243
        3.0355827000        23.5281775545         2.7509164411         1.3403916554         1.1584041728         0.0428843241        -0.0428843241
        3.0406818000        27.3658020551         2.7555134865         1.3378393285         1.1533004179        -0.0236030001         0.0236030001
        3.0455760000        40.1662956374         2.7707424449         1.3301823480         1.1481966629        -0.2230649728         0.2230649728
        3.0506175000        46.2530381828         2.7779299878         1.3276300211         1.1481966629        -0.2895522970         0.2895522970
        3.0554756000        36.1008810981         2.7659227661         1.3352870017         1.1481966629        -0.0900903243         0.0900903243
        3.0604786000        24.2618854799         2.7517964947         1.3429439823         1.1558522953         0.1093716484        -0.1093716484
        3.0655911000        27.5372304693         2.7557184926         1.3403916554         1.1584041728         0.0428843241        -0.0428843241
        3.0705180000        43.9757393258         2.7752447685         1.3301823480         1.1533004179        -0.2230649728         0.2230649728
        3.0754784000        20.6604183740         2.7474713795         1.3454963091         1.1660598052         0.1758589726        -0.1758589726
        3.0804555000        23.3734838522         2.7507308220         1.3429439823         1.1609560502         0.1093716484        -0.1093716484
        3.0854793000        30.8491236269         2.7596733628         1.3378393285         1.1635079277        -0.0236030001         0.0236030001
        3.0905047000        35.2490276387         2.7649108916         1.3352870017         1.1584041728        -0.0900903243         0.0900903243
        3.0954805000        27.6103268057         2.7558058974         1.3403916554         1.1686116826         0.0428843241        -0.0428843241
        3.1005020000        31.4479513063         2.7603872950         1.3378393285         1.1609560502        -0.0236030001         0.0236030001
        3.1054953000        14.8463813916         2.6855283940         1.3480486360         1.1737154375         0.2423462968        -0.2423462968
        3.1105699000        16.9971673586         2.7110477741         1.3454963091         1.1737154375         0.1758589726        -0.1758589726
        3.1155469000        36.5114119780         2.7664101692         1.3327346748         1.1660598052        -0.1565776486         0.1565776486
        3.1204510000        33.6352854415         2.7629921065         1.3352870017         1.1686116826        -0.0900903243         0.0900903243
        3.1254666000        21.7962898233         2.7488369246         1.3429439823         1.1737154375         0.1093716484        -0.1093716484
        3.1305274000        33.4722243833         2.7627980831         1.3352870017         1.1711635601        -0.0900903243         0.0900903243
        3.1356105000        34.2341131210         2.7637044210         1.3352870017         1.1711635601        -0.0900903243         0.0900903243
        3.1405277000        43.3965914292         2.7745611358         1.3301823480         1.1686116826        -0.2230649728         0.2230649728
        3.1455197000        41.0827444040         2.7718267971         1.3327346748         1.1660598052        -0.1565776486         0.1565776486
        3.1504649000        29.8060282970         2.7584289279         1.3403916554         1.1737154375         0.0428843241        -0.0428843241
        3.1555401000        42.0442423681         2.7729636210         1.3327346748         1.1686116826        -0.1565776486         0.1565776486
        3.1605534000        39.1681158317         2.7695605029         1.3352870017         1.1686116826        -0.0900903243         0.0900903243
        3.1655206000        27.3291202135         2.7554696159         1.3429439823         1.1788191925         0.1093716484        -0.1093716484
        3.1705493000        30.6044652029         2.7593815760         1.3403916554         1.1788191925         0.0428843241        -0.0428843241
        3.1757213000        38.6423844887         2.7689376131         1.3352870017         1.1788191925        -0.0900903243         0.0900903243
        3.1805469000        22.6030940852         2.7498060559         1.3454963091         1.1890267023         0.1758589726        -0.1758589726
        3.1855472000        42.1173387046         2.7730500115         1.3327346748         1.1813710699        -0.1565776486         0.1565776486
        3.1905901000        43.4415069535         2.7746141655         1.3327346748         1.1762673150        -0.1565776486         0.1565776486
        3.1956186000        27.9644960611         2.7562293193         1.3429439823         1.1864748248         0.1093716484        -0.1093716484
        3.2005087000        35.4401358358         2.7651379597         1.3378393285         1.1788191925        -0.0236030001         0.0236030001
        3.2056056000        23.0388607064         2.7503292193         1.3454963091         1.1864748248         0.1758589726        -0.1758589726
        3.2105353000        29.9522209699         2.7586034033         1.3403916554         1.1839229474         0.0428843241        -0.0428843241
        3.2155703000        16.9886663292         2.7109469082         1.3480486360         1.1966823347         0.2423462968        -0.2423462968
        3.2205474000        23.3397470815         2.7506903375         1.3429439823         1.1915785797         0.1093716484        -0.1093716484
        3.2255803000        30.8153868562         2.7596331308         1.3378393285         1.1915785797        -0.0236030001         0.0236030001
        3.2306885000        31.0149960827         2.7598711538         1.3378393285         1.1915785797        -0.0236030001         0.0236030001
        3.2355786000        22.8140157386         2.7500593041         1.3429439823         1.1890267023         0.1093716484        -0.1093716484
        3.2406089000        17.6887711574         2.7192537512         1.3454963091         1.1992342121         0.1758589726        -0.1758589726
        3.2455877000        20.4018366356         2.7471603255         1.3429439823         1.1992342121         0.1093716484        -0.1093716484
        3.2505593000        19.4768868396         2.7404699970         1.3429439823         1.2043379670         0.1093716484        -0.1093716484
        3.2555178000        18.5519370437         2.7294953367         1.3429439823         1.2043379670         0.1093716484        -0.1093716484
        3.2607118000        26.0275768184         2.7539121305         1.3378393285         1.1992342121        -0.0236030001         0.0236030001
        3.2655648000        13.6263016890         2.6710519755         1.3454963091         1.2068898445         0.1758589726        -0.1758589726
        3.2705394000        12.1390723819         2.6534057891         1.3454963091         1.2068898445         0.1758589726        -0.1758589726
        3.2755909000        10.6518430748         2.6357596027         1.3454963091         1.2170973543         0.1758589726        -0.1758589726
        3.2807263000         9.1646137677         2.6181134163         1.3454963091         1.2145454769         0.1758589726        -0.1758589726
        3.2855402000        20.2782688165         2.7470116583         1.3378393285         1.2196492318        -0.0236030001         0.0236030001
        3.2905837000        28.8784676135         2.7573214278         1.3327346748         1.2119935994        -0.1565776486         0.1565776486
        3.2957297000        26.0023410771         2.7538819155         1.3352870017         1.2068898445        -0.0900903243         0.0900903243
        3.3007737000        26.7642298147         2.7547938514         1.3352870017         1.2068898445        -0.0900903243         0.0900903243
        3.3056630000        14.9252341965         2.6864639937         1.3429439823         1.2170973543         0.1093716484        -0.1093716484
        3.3105887000        14.0002844006         2.6754893333         1.3429439823         1.2170973543         0.1093716484        -0.1093716484
        3.3156843000        21.4759241753         2.7484519161         1.3378393285         1.2196492318        -0.0236030001         0.0236030001
        3.3205350000        30.0761229724         2.7587512592         1.3327346748         1.2222011093        -0.1565776486         0.1565776486
        3.3255081000        -2.2020670612         2.4832461382         1.3531532897         1.2298567416         0.3753209453        -0.3753209453
        3.3306274000         3.0244546687         2.5452595589         1.3480486360         1.2273048642         0.2423462968        -0.2423462968
        3.3355733000        34.5773041328         2.7641124966         1.3276300211         1.2247529867        -0.2895522970         0.2895522970
        3.3406088000        45.4266209747         2.7769560766         1.3225253674         1.2170973543        -0.4225269455         0.4225269455
        3.3458263000        23.7981385565         2.7512403125         1.3378393285         1.2170973543        -0.0236030001         0.0236030001
        3.3506304000        23.9977477830         2.7514797352         1.3378393285         1.2247529867        -0.0236030001         0.0236030001
        3.3555631000        28.3976517948         2.7567470024         1.3352870017         1.2222011093        -0.0900903243         0.0900903243
        3.3606425000        16.5586561765         2.7058447769         1.3429439823         1.2196492318         0.1093716484        -0.1093716484
        3.3654673000        15.6337063806         2.6948701165         1.3429439823         1.2273048642         0.1093716484        -0.1093716484
        3.3704604000        27.3096409406         2.7554463187         1.3352870017         1.2222011093        -0.0900903243         0.0900903243
        3.3760076000        19.6709401077         2.7427724665         1.3403916554         1.2324086191         0.0428843241        -0.0428843241
        3.3805845000        15.1079750377         2.6886322397         1.3429439823         1.2349604965         0.1093716484        -0.1093716484
        3.3859354000         9.9827304564         2.6278204867         1.3454963091         1.2298567416         0.1758589726        -0.1758589726
        3.3905732000        29.4969750758         2.7580600152         1.3327346748         1.2298567416        -0.1565776486         0.1565776486
        3.3956581000        39.2217328953         2.7696240143         1.3276300211         1.2273048642        -0.2895522970         0.2895522970
        3.4005769000        20.6689862400         2.7474816848         1.3403916554         1.2298567416         0.0428843241        -0.0428843241
        3.4058781000        28.7069055259         2.7571164907         1.3352870017         1.2298567416        -0.0900903243         0.0900903243
        3.4104054000        16.8679099077         2.7095141162         1.3429439823         1.2298567416         0.1093716484        -0.1093716484
        3.4153922000        24.3435496824         2.7518944137         1.3378393285         1.2349604965        -0.0236030001         0.0236030001
        3.4204793000       -17.4597889441         2.3022111069         1.3633625971         1.2349604965         0.6412702422        -0.6412702422
        3.4255623000        10.7193834528         2.6365609789         1.3429439823         1.2451680064         0.1093716484        -0.1093716484
        3.4304602000        47.5970867246         2.7795126159         1.3199730405         1.2400642515        -0.4890142697         0.4890142697
        3.4353920000        34.9314733882         2.7645335077         1.3301823480         1.2349604965        -0.2230649728         0.2230649728
        3.4404134000        32.6176263630         2.7617807927         1.3327346748         1.2426161289        -0.1565776486         0.1565776486
        3.4454442000        12.9403206853         2.6629127137         1.3454963091         1.2502717613         0.1758589726        -0.1758589726
        3.4504643000        11.4530913782         2.6452665273         1.3454963091         1.2451680064         0.1758589726        -0.1758589726
        3.4554609000        26.7670412123         2.7547972154         1.3352870017         1.2451680064        -0.0900903243         0.0900903243
        3.4604232000        35.9295195206         2.7657192696         1.3301823480         1.2400642515        -0.2230649728         0.2230649728
        3.4654369000        25.2150829247         2.7529389995         1.3378393285         1.2477198838        -0.0236030001         0.0236030001
        3.4704723000         0.2129234394         2.5119003426         1.3531532897         1.2477198838         0.3753209453        -0.3753209453
        3.4754800000        30.6412138811         2.7594254073         1.3327346748         1.2426161289        -0.1565776486         0.1565776486
        3.4804827000        48.7665612712         2.7808883830         1.3225253674         1.2426161289        -0.4225269455         0.4225269455
        3.4854996000        22.9377840677         2.7502078882         1.3403916554         1.2426161289         0.0428843241        -0.0428843241
        3.4904653000        22.5751137830         2.7497724572         1.3403916554         1.2477198838         0.0428843241        -0.0428843241
        3.4954381000        13.8118539277         2.6732535791         1.3454963091         1.2502717613         0.1758589726        -0.1758589726
        3.5004789000        24.9255089765         2.7525920129         1.3378393285         1.2477198838        -0.0236030001         0.0236030001
        3.5054867000        16.7245286323         2.7078128770         1.3429439823         1.2528236388         0.1093716484        -0.1093716484
        3.5105143000        11.5992840511         2.6470011241         1.3454963091         1.2528236388         0.1758589726        -0.1758589726
        3.5154940000        10.1120547440         2.6293549377         1.3454963091         1.2604792711         0.1758589726        -0.1758589726
        3.5204982000        17.0254150075         2.7113829365         1.3403916554         1.2553755162         0.0428843241        -0.0428843241
        3.5254934000        37.6642186493         2.7677779879         1.3276300211         1.2502717613        -0.2895522970         0.2895522970
        3.5305635000        31.7123563499         2.7607024117         1.3327346748         1.2528236388        -0.1565776486         0.1565776486
        3.5356326000        28.8362298135         2.7572709759         1.3352870017         1.2502717613        -0.0900903243         0.0900903243
        3.5405696000        12.7969394100         2.6612114746         1.3454963091         1.2604792711         0.1758589726        -0.1758589726
        3.5455626000        28.1108892440         2.7564043009         1.3352870017         1.2604792711        -0.0900903243         0.0900903243
        3.5505762000        20.4721884111         2.7472449602         1.3403916554         1.2604792711         0.0428843241        -0.0428843241
        3.5555267000         3.3083389852         2.5486278865         1.3506009628         1.2604792711         0.3088336210        -0.3088336210
        3.5605546000        25.8983193675         2.7537573623         1.3352870017         1.2604792711        -0.0900903243         0.0900903243
        3.5655920000        30.8605028905         2.7596869326         1.3327346748         1.2630311486        -0.1565776486         0.1565776486
        3.5705795000        11.1831972128         2.6420641948         1.3454963091         1.2604792711         0.1758589726        -0.1758589726
        3.5755615000         9.6959679057         2.6244180084         1.3454963091         1.2604792711         0.1758589726        -0.1758589726
        3.5805493000        25.0099177398         2.7526931658         1.3352870017         1.2630311486        -0.0900903243         0.0900903243
        3.5856197000        21.5715116922         2.7485668022         1.3378393285         1.2579273937        -0.0236030001         0.0236030001
        3.5906055000        13.3705313481         2.6680172242         1.3429439823         1.2630311486         0.1093716484        -0.1093716484
        3.5955933000        25.0464659080         2.7527369618         1.3352870017         1.2604792711        -0.0900903243         0.0900903243
        3.6007363000        13.2074702898         2.6660824816         1.3429439823         1.2604792711         0.1093716484        -0.1093716484
        3.6055936000       -21.3198377885         2.2697138679         1.3633625971         1.2630311486         0.6412702422        -0.6412702422
        3.6105878000        23.6605137496         2.7510752137         1.3327346748         1.2630311486        -0.1565776486         0.1565776486
        3.6156121000        24.9846819985         2.7526629248         1.3327346748         1.2579273937        -0.1565776486         0.1565776486
        3.6205394000        22.1085554620         2.7492120968         1.3352870017         1.2655830261        -0.0900903243         0.0900903243
        3.6255556000         1.8689702732         2.5315495729         1.3480486360         1.2706867810         0.2423462968        -0.2423462968
        3.6305793000        -8.5811281157         2.4075576752         1.3531532897         1.2681349035         0.3753209453        -0.3753209453
        3.6356666000        34.4480466819         2.7639588146         1.3250776943         1.2604792711        -0.3560396212         0.3560396212
        3.6405411000        24.8581691085         2.7525113097         1.3327346748         1.2604792711        -0.1565776486         0.1565776486
        3.6455943000         9.3811582161         2.6206827469         1.3429439823         1.2655830261         0.1093716484        -0.1093716484
        3.6505841000         8.4562084202         2.6097080865         1.3429439823         1.2681349035         0.1093716484        -0.1093716484
        3.6556438000        28.5327325508         2.7569084050         1.3301823480         1.2604792711        -0.2230649728         0.2230649728
        3.6605711000        34.6194750962         2.7641626327         1.3276300211         1.2630311486        -0.2895522970         0.2895522970
        3.6656736000        24.4673180115         2.7520428046         1.3352870017         1.2630311486        -0.0900903243         0.0900903243
        3.6716195000         4.2277328227         2.5595366246         1.3480486360         1.2681349035         0.2423462968        -0.2423462968
        3.6756603000         6.3785187897         2.5850560048         1.3454963091         1.2706867810         0.1758589726        -0.1758589726
        3.6809918000        25.8927634091         2.7537507094         1.3327346748         1.2630311486        -0.1565776486         0.1565776486
        3.6857316000        27.2169316579         2.7553354329         1.3327346748         1.2630311486        -0.1565776486         0.1565776486
        3.6909439000        15.9402155509         2.6985068912         1.3403916554         1.2757905359         0.0428843241        -0.0428843241
        3.6955563000        -1.2236338750         2.4948553866         1.3506009628         1.2783424134         0.3088336210        -0.3088336210
        3.7005282000        12.9657569367         2.6632145184         1.3403916554         1.2706867810         0.0428843241        -0.0428843241
        3.7054753000        25.2039710078         2.7529256860         1.3327346748         1.2757905359        -0.1565776486         0.1565776486
        3.7104804000       -15.4748085963         2.3257631799         1.3582579434         1.2732386584         0.5082955937        -0.5082955937
        3.7157363000        13.8289228230         2.6734561040         1.3378393285         1.2681349035        -0.0236030001         0.0236030001
        3.7204885000        18.2288268348         2.7256615883         1.3352870017         1.2681349035        -0.0900903243         0.0900903243
        3.7317416000         2.1895364313         2.5353531357         1.3454963091         1.2757905359         0.1758589726        -0.1758589726
        3.7337556000       -11.8985772317         2.3681956716         1.3531532897         1.2808942908         0.3753209453        -0.3753209453
        3.7354996000        14.3294184247         2.6793945552         1.3352870017         1.2630311486        -0.0900903243         0.0900903243
        3.7404458000        10.8910123770         2.6385973804         1.3378393285         1.2732386584        -0.0236030001         0.0236030001
        3.7454918000        -1.5102627524         2.4914544943         1.3454963091         1.2808942908         0.1758589726        -0.1758589726
        3.7504669000         9.6033922964         2.6233195857         1.3378393285         1.2681349035        -0.0236030001         0.0236030001
        3.7554336000        18.2035910935         2.7253621626         1.3327346748         1.2681349035        -0.1565776486         0.1565776486
        3.7604542000        19.5277593423         2.7410736065         1.3327346748         1.2681349035        -0.1565776486         0.1565776486
        3.7654688000         8.2510432353         2.6072737726         1.3403916554         1.2757905359         0.0428843241        -0.0428843241
        3.7704522000        12.0886677359         2.6528077308         1.3378393285         1.2681349035        -0.0236030001         0.0236030001
        3.7754350000        16.4885717477         2.7050132152         1.3352870017         1.2757905359        -0.0900903243         0.0900903243
        3.7805068000         8.8498709147         2.6143789478         1.3403916554         1.2757905359         0.0428843241        -0.0428843241
        3.7857343000         4.2869058447         2.5602387209         1.3429439823         1.2732386584         0.1093716484        -0.1093716484
        3.7907934000        20.1631351900         2.7468731242         1.3327346748         1.2655830261        -0.1565776486         0.1565776486
        3.7957430000         8.8864190829         2.6148125970         1.3403916554         1.2757905359         0.0428843241        -0.0428843241
        3.8008026000        -4.0771355577         2.4609981849         1.3480486360         1.2757905359         0.2423462968        -0.2423462968
        3.8054894000         6.4742399799         2.5861917502         1.3403916554         1.2808942908         0.0428843241        -0.0428843241
        3.8104516000        18.7124540511         2.7313998937         1.3327346748         1.2706867810        -0.1565776486         0.1565776486
        3.8155082000        15.8363275147         2.6972742450         1.3352870017         1.2757905359        -0.0900903243         0.0900903243
        3.8205396000        16.5982162523         2.7063141628         1.3352870017         1.2681349035        -0.0900903243         0.0900903243
        3.8256095000        21.5603997753         2.7485534473         1.3327346748         1.2706867810        -0.1565776486         0.1565776486
        3.8305132000        -2.3172006876         2.4818800614         1.3480486360         1.2808942908         0.2423462968        -0.2423462968
        3.8355160000        -4.3667095059         2.4575623490         1.3480486360         1.2834461683         0.2423462968        -0.2423462968
        3.8405019000        18.7855503876         2.7322671921         1.3327346748         1.2757905359        -0.1565776486         0.1565776486
        3.8454914000        -0.8917552901         2.4987931730         1.3454963091         1.2808942908         0.1758589726        -0.1758589726
        3.8505695000        -2.3789845972         2.4811469866         1.3454963091         1.2834461683         0.1758589726        -0.1758589726
        3.8555065000         4.5343756663         2.5631749854         1.3403916554         1.2808942908         0.0428843241        -0.0428843241
        3.8605073000         4.1717053816         2.5588718511         1.3403916554         1.2783424134         0.0428843241        -0.0428843241
        3.8655156000        -0.3912596884         2.5047316242         1.3429439823         1.2808942908         0.1093716484        -0.1093716484
        3.8705917000       -34.9185677668         2.2458886533         1.3633625971         1.2757905359         0.6412702422        -0.6412702422
        3.8756633000         1.6611942008         2.5290842803         1.3378393285         1.2757905359        -0.0236030001         0.0236030001
        3.8806376000         1.8608034273         2.5314526721         1.3378393285         1.2757905359        -0.0236030001         0.0236030001
        3.8855763000       -10.5404717022         2.3843097861         1.3454963091         1.2757905359         0.1758589726        -0.1758589726
        3.8905125000         0.5731833466         2.5161748774         1.3378393285         1.2757905359        -0.0236030001         0.0236030001
        3.8955465000         0.7727925731         2.5185432692         1.3378393285         1.2757905359        -0.0236030001         0.0236030001
        3.9004575000        -3.2278929857         2.4710745683         1.3403916554         1.2783424134         0.0428843241        -0.0428843241
        3.9055531000        -3.5905632705         2.4667714340         1.3403916554         1.2757905359         0.0428843241        -0.0428843241
        3.9106017000       -24.9547074817         2.2632635165         1.3531532897         1.2834461683         0.3753209453        -0.3753209453
        3.9155758000        -2.9270066106         2.4746446278         1.3378393285         1.2783424134        -0.0236030001         0.0236030001
        3.9207055000        -2.7273973841         2.4770130195         1.3378393285         1.2783424134        -0.0236030001         0.0236030001
        3.9255951000         5.8728014130         2.5790555965         1.3327346748         1.2706867810        -0.1565776486         0.1565776486
        3.9307569000         2.9966748765         2.5449299477         1.3352870017         1.2808942908        -0.0900903243         0.0900903243
        3.9355081000       -13.0426155270         2.3546214951         1.3454963091         1.2834461683         0.1758589726        -0.1758589726
        3.9406362000        -1.9289604782         2.4864865865         1.3378393285         1.2783424134        -0.0236030001         0.0236030001
        3.9457719000        -5.9296460370         2.4390178857         1.3403916554         1.2783424134         0.0428843241        -0.0428843241
        3.9506166000         2.1082732488         2.5343889366         1.3352870017         1.2706867810        -0.0900903243         0.0900903243
        3.9555619000         7.0704567718         2.5932659469         1.3327346748         1.2706867810        -0.1565776486         0.1565776486
        3.9605109000        -8.4065541205         2.4096290204         1.3429439823         1.2757905359         0.1093716484        -0.1093716484
        3.9655649000         7.4696752248         2.5980027304         1.3327346748         1.2706867810        -0.1565776486         0.1565776486
        3.9707895000        -3.8070408823         2.4642028965         1.3403916554         1.2757905359         0.0428843241        -0.0428843241
        3.9758077000         8.4311731889         2.6094110400         1.3327346748         1.2681349035        -0.1565776486         0.1565776486
        3.9807332000         9.7553414378         2.6251224838         1.3327346748         1.2732386584        -0.1565776486         0.1565776486
        3.9855623000         2.6789201160         2.5411597425         1.3378393285         1.2757905359        -0.0236030001         0.0236030001
        3.9905161000        -1.3217654428         2.4936910416         1.3403916554         1.2757905359         0.0428843241        -0.0428843241
        3.9957171000       -10.0850252981         2.3897137221         1.3454963091         1.2808942908         0.1758589726        -0.1758589726
        4.0006574000        -7.3719598199         2.4219046283         1.3429439823         1.2757905359         0.1093716484        -0.1093716484
        4.0057463000         0.1036799548         2.5106041532         1.3378393285         1.2783424134        -0.0236030001         0.0236030001
        4.0106449000        -3.8970056041         2.4631354523         1.3403916554         1.2757905359         0.0428843241        -0.0428843241
        4.0157044000         8.3412084671         2.6083435958         1.3327346748         1.2706867810        -0.1565776486         0.1565776486
        4.0205701000        -2.9355076399         2.4745437619         1.3403916554         1.2757905359         0.0428843241        -0.0428843241
        4.0257012000         5.1024116460         2.5699148128         1.3352870017         1.2732386584        -0.0900903243         0.0900903243
        4.0305186000        -2.5362891870         2.4792805454         1.3403916554         1.2732386584         0.0428843241        -0.0428843241
        4.0354710000       -11.2995490423         2.3753032259         1.3454963091         1.2834461683         0.1758589726        -0.1758589726
        4.0414276000        -4.3861887788         2.4573312247         1.3403916554         1.2757905359         0.0428843241        -0.0428843241
