% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.338069V  K_gimbal=26.049690  samples=6753

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[rad/s]         Error[rad/s]           disturbance[V]      
       32.1007783000      -167.6962882506         2.0487052756         1.3582579434         2.2174333183         0.5259147346        -0.5259147346         1.3713130251
       32.1059836000      -163.7433296136         2.0538588098         1.3531532897         2.1970182986         0.3929400862        -0.3929400862         1.3662106309
       32.1114413000      -171.2666963100         2.0440782382         1.3557056165         2.1893626662         0.4594274104        -0.4594274104         1.3560058426
       32.1164275000      -183.5526373030         2.0283477912         1.3608102703         2.1791551564         0.5924020589        -0.5924020589         1.3560058426
       32.1207779000      -217.9646112448         1.9856644075         1.3786765582         2.1791551564         1.0578133284        -1.0578133284         1.3458010543
       32.1264241000      -214.3095939120         1.9901135382         1.3710195777         2.1689476465         0.8583513558        -0.8583513558         1.3534546456
       32.1313877000      -217.3683276162         1.9863890219         1.3684672508         2.1612920142         0.7918640315        -0.7918640315         1.3406986602
       32.1357945000      -207.2638974534         1.9987423406         1.3582579434         2.1561882593         0.5259147346        -0.5259147346         1.3509034485
       32.1413983000      -207.5112336016         1.9984382217         1.3557056165         2.1434288720         0.4594274104        -0.4594274104         1.3458010543
       32.1463590000      -194.5954058828         2.0144446040         1.3454963091         2.1255657297         0.1934781135        -0.1934781135         1.3509034485
       32.1507492000      -183.6307549044         2.0282486822         1.3378393285         2.1128063424        -0.0059838592         0.0059838592         1.3534546456
       32.1564193000      -204.5816236749         2.0020462349         1.3506009628         2.1000469552         0.3264527620        -0.3264527620         1.3534546456
       32.1606224000      -211.5427108602         1.9934937205         1.3531532897         2.0872875679         0.3929400862        -0.3929400862         1.3432498573
       32.1657727000      -210.6654879860         1.9945676269         1.3506009628         2.0847356904         0.3264527620        -0.3264527620         1.3432498573
       32.1713561000      -234.4277543125         1.9658330352         1.3633625971         2.0770800580         0.6588893831        -0.6588893831         1.3432498573
       32.1762820000      -202.1972912007         2.0049922587         1.3403916554         2.0617687933         0.0605034650        -0.0605034650         1.3381474631
       32.1805651000      -227.9107342677         1.9736446002         1.3557056165         2.0515612834         0.4594274104        -0.4594274104         1.3483522514
       32.1862239000      -206.5943169783         1.9995660943         1.3403916554         2.0413537736         0.0605034650        -0.0605034650         1.3483522514
       32.1913923000      -211.3062861188         1.9937830471         1.3429439823         2.0209387539         0.1269907893        -0.1269907893         1.3432498573
       32.1957346000      -216.5805347705         1.9873470862         1.3454963091         2.0132831215         0.1934781135        -0.1934781135         1.3304938719
       32.2005039000      -235.0179472892         1.9651279513         1.3557056165         2.0030756117         0.4594274104        -0.4594274104         1.3432498573
       32.2062467000      -226.3024143557         1.9755799655         1.3480486360         1.9903162244         0.2599654377        -0.2599654377         1.3330450690
       32.2105761000      -220.1003376738         1.9830728642         1.3429439823         1.9750049597         0.1269907893        -0.1269907893         1.3509034485
       32.2162380000      -225.3745863255         1.9766978754         1.3454963091         1.9673493273         0.1934781135        -0.1934781135         1.3381474631
       32.2205597000      -222.8105249178         1.9797927072         1.3429439823         1.9520380625         0.1269907893        -0.1269907893         1.3355962660
       32.2262593000      -228.0847735695         1.9734353548         1.3454963091         1.9392786752         0.1934781135        -0.1934781135         1.3330450690
       32.2313130000      -225.5207121618         1.9765217439         1.3429439823         1.9290711654         0.1269907893        -0.1269907893         1.3304938719
       32.2355635000      -226.5946660281         1.9752280559         1.3429439823         1.9137599006         0.1269907893        -0.1269907893         1.3381474631
       32.2407299000      -231.8689146798         1.9688944284         1.3454963091         1.9035523908         0.1934781135        -0.1934781135         1.3355962660
       32.2455656000      -225.1045584868         1.9770234193         1.3403916554         1.8831373711         0.0605034650        -0.0605034650         1.3330450690
       32.2506024000      -234.0168224126         1.9663241862         1.3454963091         1.8729298613         0.1934781135        -0.1934781135         1.3381474631
       32.2554486000      -214.6515818637         1.9896964814         1.3327346748         1.8729298613        -0.1389585076         0.1389585076         1.3330450690
       32.2607533000      -226.0773020412         1.9758511004         1.3403916554         1.8576185965         0.0605034650        -0.0605034650         1.3406986602
       32.2654809000      -213.9880920405         1.9905057583         1.3327346748         1.8423073318        -0.1389585076         0.1389585076         1.3406986602
       32.2705058000      -229.6141070032         1.9715981825         1.3429439823         1.8269960670         0.1269907893        -0.1269907893         1.3381474631
       32.2757496000      -213.8868817284         1.9906292605         1.3327346748         1.8116848023        -0.1389585076         0.1389585076         1.3330450690
       32.2806609000      -208.5114227647         1.9972093258         1.3301823480         1.7963735375        -0.2054458319         0.2054458319         1.3432498573
       32.2862551000      -215.1745686458         1.9890590041         1.3352870017         1.7861660277        -0.0724711834         0.0724711834         1.3228402807
       32.2906523000      -227.1625683344         1.9745445192         1.3429439823         1.7708547629         0.1269907893        -0.1269907893         1.3228402807
       32.2962031000      -232.4368169861         1.9682143621         1.3454963091         1.7606472531         0.1934781135        -0.1934781135         1.3228402807
       32.3005338000      -229.8727555784         1.9712877396         1.3429439823         1.7478878658         0.1269907893        -0.1269907893         1.3253914777
       32.3064227000      -239.3472990154         1.9599671728         1.3480486360         1.7325766011         0.2599654377        -0.2599654377         1.3355962660
       32.3105729000      -203.7431588364         2.0030812324         1.3250776943         1.7198172138        -0.3384204803         0.3384204803         1.3432498573
       32.3157145000      -209.2817456951         1.9962638508         1.3301823480         1.7096097039        -0.2054458319         0.2054458319         1.3483522514
       32.3214842000      -203.3440072202         2.0035743193         1.3276300211         1.6891946843        -0.2719331561         0.2719331561         1.3432498573
       32.3263506000      -213.6451683753         1.9909242690         1.3352870017         1.6789871744        -0.0724711834         0.0724711834         1.3509034485
       32.3319094000      -221.4328732787         1.9814589214         1.3403916554         1.6738834195         0.0605034650        -0.0605034650         1.3381474631
       32.3355223000      -230.3451372045         1.9707209627         1.3454963091         1.6585721547         0.1934781135        -0.1934781135         1.3381474631
       32.3405375000      -231.9813705821         1.9687597331         1.3454963091         1.6458127674         0.1934781135        -0.1934781135         1.3432498573
       32.3456421000      -212.6161300331         1.9921811045         1.3327346748         1.6305015027        -0.1389585076         0.1389585076         1.3432498573
       32.3504988000      -211.4409658547         1.9936182221         1.3327346748         1.6177421154        -0.1389585076         0.1389585076         1.3483522514
       32.3555240000      -231.2672756028         1.9696152911         1.3454963091         1.6075346056         0.1934781135        -0.1934781135         1.3432498573
       32.3605293000      -207.7017402686         1.9982040403         1.3301823480         1.5998789732        -0.2054458319         0.2054458319         1.3458010543
       32.3654420000      -214.3648861496         1.9900460981         1.3352870017         1.5820158310        -0.0724711834         0.0724711834         1.3432498573
       32.3705759000      -213.7520014824         1.9907938704         1.3352870017         1.5692564437        -0.0724711834         0.0724711834         1.3458010543
       32.3759779000      -204.7385272446         2.0018526721         1.3301823480         1.5513933015        -0.2054458319         0.2054458319         1.3560058426
       32.3809724000      -207.2013783403         1.9988192270         1.3327346748         1.5462895465        -0.1389585076         0.1389585076         1.3534546456
       32.3865706000      -227.0276880884         1.9747068285         1.3454963091         1.5386339142         0.1934781135        -0.1934781135         1.3432498573
       32.3908190000      -195.0615631836         2.0138622836         1.3250776943         1.5156670170        -0.3384204803         0.3384204803         1.3509034485
       32.3955439000      -196.3998552569         2.0121924862         1.3276300211         1.5080113847        -0.2719331561         0.2719331561         1.3560058426
       32.4007910000      -202.5007216267         2.0046168635         1.3327346748         1.4927001199        -0.1389585076         0.1389585076         1.3560058426
       32.4058852000      -188.7246730924         2.0218096053         1.3250776943         1.4799407326        -0.3384204803         0.3384204803         1.3560058426
       32.4106042000      -181.6623755952         2.0307494023         1.3225253674         1.4824926101        -0.4049078045         0.4049078045         1.3585570397
       32.4155664000      -178.2380933720         2.0351169243         1.3225253674         1.4569738355        -0.4049078045         0.4049078045         1.3611082368
       32.4207293000      -170.6135163635         2.0449227854         1.3199730405         1.4467663256        -0.4713951288         0.4713951288         1.3636594339
       32.4260164000      -166.6269546292         2.0500961589         1.3199730405         1.4314550609        -0.4713951288         0.4713951288         1.3636594339
       32.4306069000      -179.4415720360         2.0335794286         1.3301823480         1.4289031834        -0.2054458319         0.2054458319         1.3483522514
       32.4354874000      -177.7041283464         2.0357999685         1.3301823480         1.4135919187        -0.2054458319         0.2054458319         1.3636594339
       32.4407068000      -184.3672742274         2.0273147940         1.3352870017         1.4135919187        -0.0724711834         0.0724711834         1.3662106309
       32.4456339000      -187.9546843455         2.0227799734         1.3378393285         1.4008325314        -0.0059838592         0.0059838592         1.3662106309
       32.4504633000      -162.7023104777         2.0552214910         1.3225253674         1.3880731441        -0.4049078045         0.4049078045         1.3738642222
       32.4554564000      -184.4797969663         2.0271722046         1.3378393285         1.3804175117        -0.0059838592         0.0059838592         1.3713130251
       32.4604690000      -163.4277178838         2.0542716974         1.3250776943         1.3574506146        -0.3384204803         0.3384204803         1.3738642222
       32.4655311000      -160.5657151718         2.0580255612         1.3250776943         1.3548987371        -0.3384204803         0.3384204803         1.3713130251
       32.4707877000      -178.7051863864         2.0345198671         1.3378393285         1.3523468597        -0.0059838592         0.0059838592         1.3738642222
       32.4755791000      -153.4528125186         2.0674329957         1.3225253674         1.3319318400        -0.4049078045         0.4049078045         1.3815178134
       32.4805652000      -150.0285302954         2.0720028511         1.3225253674         1.3191724527        -0.4049078045         0.4049078045         1.3840690105
       32.4855637000      -150.8045428575         2.0709648430         1.3250776943         1.3217243302        -0.3384204803         0.3384204803         1.3840690105
       32.4913452000      -164.7437192867         2.0525514836         1.3352870017         1.3115168203        -0.0724711834         0.0724711834         1.3891714046
       32.4958142000      -130.5284763371         2.0985697405         1.3148683868         1.2962055556        -0.6043697772         0.6043697772         1.3815178134
       32.5012673000      -138.0182399363         2.0882526164         1.3225253674         1.2808942908        -0.4049078045         0.4049078045         1.3942737988
       32.5065781000      -121.9930733572         2.1105096635         1.3148683868         1.2783424134        -0.6043697772         0.6043697772         1.3968249959
       32.5104680000      -137.8834265269         2.0884370424         1.3276300211         1.2604792711        -0.2719331561         0.2719331561         1.3993761929
       32.5163931000      -122.9828189703         2.1091148652         1.3199730405         1.2604792711        -0.4713951288         0.4713951288         1.4070297842
       32.5208709000      -127.3968468065         2.1029274161         1.3250776943         1.2553755162        -0.3384204803         0.3384204803         1.3993761929
       32.5257825000      -111.9339597386         2.1248441278         1.3174207137         1.2451680064        -0.5378824530         0.5378824530         1.3968249959
       32.5312656000      -107.3851184930         2.1314241268         1.3174207137         1.2349604965        -0.5378824530         0.5378824530         1.4095809812
       32.5364273000      -119.6374563887         2.1138403939         1.3276300211         1.2375123740        -0.2719331561         0.2719331561         1.4019273900
       32.5412970000      -108.9371436173         2.1291720700         1.3225253674         1.2222011093        -0.4049078045         0.4049078045         1.4172345725
       32.5468276000      -101.3125666088         2.1403069443         1.3199730405         1.2196492318        -0.4713951288         0.4713951288         1.4172345725
       32.5507702000      -114.1271840157         2.1216936738         1.3301823480         1.2170973543        -0.2054458319         0.2054458319         1.4146833754
       32.5555350000       -95.5885611849         2.1487864690         1.3199730405         1.2119935994        -0.4713951288         0.4713951288         1.4146833754
       32.5604723000       -87.4017046652         2.1611008079         1.3174207137         1.1992342121        -0.5378824530         0.5378824530         1.4274393608
       32.5655010000       -70.2519790637         2.1876476866         1.3097637331         1.1915785797        -0.7373444257         0.7373444257         1.4350929520
       32.5704895000       -80.8174784258         2.1711695523         1.3199730405         1.1813710699        -0.4713951288         0.4713951288         1.4350929520
       32.5754568000       -60.0297375502         2.2039846865         1.3097637331         1.1737154375        -0.7373444257         0.7373444257         1.4350929520
       32.5807077000       -70.5952369123         2.1871059391         1.3199730405         1.1737154375        -0.4713951288         0.4713951288         1.4376441491
       32.5855176000       -45.6072012514         2.2277324031         1.3072114063         1.1609560502        -0.8038317499         0.8038317499         1.4376441491
       32.5916074000       -47.2098315317         2.2250517458         1.3123160600         1.1584041728        -0.6708571014         0.6708571014         1.4478489374
       32.5964230000       -41.5364312637         2.2345897693         1.3123160600         1.1533004179        -0.6708571014         0.6708571014         1.4427465432
       32.6012714000       -61.0647997076         2.2023122536         1.3276300211         1.1609560502        -0.2719331561         0.2719331561         1.4376441491
       32.6065983000       -37.7636025803         2.2410080789         1.3148683868         1.1456447855        -0.6043697772         0.6043697772         1.4478489374
       32.6113661000       -24.2518922529         2.2645059785         1.3097637331         1.1481966629        -0.7373444257         0.7373444257         1.4580537257
       32.6165809000       -26.4168020444         2.2606859968         1.3148683868         1.1481966629        -0.6043697772         0.6043697772         1.4606049228
       32.6212856000       -12.9050917170         2.3562532346         1.3097637331         1.1430929080        -0.7373444257         0.7373444257         1.4682585140
       32.6267587000       -15.0700015085         2.3305662733         1.3148683868         1.1456447855        -0.6043697772         0.6043697772         1.4657073169
       32.6308071000       -18.3594703223         2.2915362599         1.3199730405         1.1379891531        -0.4713951288         0.4713951288         1.4708097111
       32.6366438000       -35.3743825145         2.2451043453         1.3327346748         1.1379891531        -0.1389585076         0.1389585076         1.4631561198
       32.6412877000       -42.5998079067         2.2327917296         1.3378393285         1.1354372756        -0.0059838592         0.0059838592         1.4401953461
       32.6456344000       -55.1500871065         2.2119257602         1.3454963091         1.1328853982         0.1934781135        -0.1934781135         1.4529513315
       32.6512705000       -60.9866152694         2.2024384370         1.3480486360         1.1379891531         0.2599654377        -0.2599654377         1.4529513315
       32.6555969000       -33.7830646611         2.2478464397         1.3301823480         1.1252297658        -0.2054458319         0.2054458319         1.4657073169
       32.6605916000       -19.4447366156         2.2786594216         1.3225253674         1.1252297658        -0.4049078045         0.4049078045         1.4708097111
       32.6663209000       -24.4210439630         2.2642067394         1.3276300211         1.1277816433        -0.2719331561         0.2719331561         1.4784633023
       32.6709074000       -34.7222051182         2.2462268092         1.3352870017         1.1354372756        -0.0724711834         0.0724711834         1.4657073169
       32.6763152000       -34.1093204509         2.2472833440         1.3352870017         1.1354372756        -0.0724711834         0.0724711834         1.4733609081
       32.6813821000       -29.2961409984         2.2556383450         1.3327346748         1.1303335207        -0.1389585076         0.1389585076         1.4657073169
       32.6859959000       -36.5215663906         2.2431344283         1.3378393285         1.1303335207        -0.0059838592         0.0059838592         1.4631561198
       32.6904928000       -49.0718455905         2.2219505788         1.3454963091         1.1354372756         0.1934781135        -0.1934781135         1.4631561198
       32.6954349000       -42.3074893975         2.2332855269         1.3403916554         1.1252297658         0.0605034650        -0.0605034650         1.4733609081
       32.7004668000       -30.2182793968         2.2540296641         1.3327346748         1.1277816433        -0.1389585076         0.1389585076         1.4682585140
       32.7062313000       -24.8428204331         2.2634611632         1.3301823480         1.1252297658        -0.2054458319         0.2054458319         1.4682585140
       32.7105086000       -39.9065558847         2.2373550219         1.3403916554         1.1226778884         0.0605034650        -0.0605034650         1.4708097111
       32.7163818000       -44.6185250252         2.2293914616         1.3429439823         1.1354372756         0.1269907893        -0.1269907893         1.4682585140
       32.7212802000       -49.8927736769         2.2205878593         1.3454963091         1.1277816433         0.1934781135        -0.1934781135         1.4606049228
       32.7265185000       -38.9281226986         2.2390204912         1.3378393285         1.1277816433        -0.0059838592         0.0059838592         1.4682585140
       32.7305694000       -38.8775175425         2.2391067420         1.3378393285         1.1277816433        -0.0059838592         0.0059838592         1.4733609081
       32.7362889000       -38.8269123865         2.2391930039         1.3378393285         1.1277816433        -0.0059838592         0.0059838592         1.4759121052
       32.7413739000       -38.7763072305         2.2392792767         1.3378393285         1.1277816433        -0.0059838592         0.0059838592         1.4708097111
       32.7463630000       -51.3265864304         2.2182143722         1.3454963091         1.1354372756         0.1934781135        -0.1934781135         1.4606049228
       32.7506483000       -52.9628198080         2.2155160066         1.3454963091         1.1303335207         0.1934781135        -0.1934781135         1.4631561198
       32.7555948000       -41.9981688297         2.2338084388         1.3378393285         1.1277816433        -0.0059838592         0.0059838592         1.4759121052
       32.7608592000       -41.9475636737         2.2338940263         1.3378393285         1.1277816433        -0.0059838592         0.0059838592         1.4682585140
       32.7658329000       -41.8969585177         2.2339796247         1.3378393285         1.1303335207        -0.0059838592         0.0059838592         1.4631561198
       32.7705247000       -37.6460585764         2.2412090265         1.3352870017         1.1277816433        -0.0724711834         0.0724711834         1.4504001345
       32.7754367000       -49.6340582650         2.2210170222         1.3429439823         1.1354372756         0.1269907893        -0.1269907893         1.4631561198
       32.7805823000       -29.7065382049         2.2549219324         1.3301823480         1.1201260109        -0.2054458319         0.2054458319         1.4759121052
       32.7856053000       -32.1693893006         2.2506384316         1.3327346748         1.1226778884        -0.1389585076         0.1389585076         1.4657073169
       32.7905868000       -30.9942251222         2.2526789611         1.3327346748         1.1201260109        -0.1389585076         0.1389585076         1.4657073169
       32.7955123000       -29.8190609438         2.2547256381         1.3327346748         1.1226778884        -0.1389585076         0.1389585076         1.4682585140
       32.8018219000       -32.8441915508         2.2494694860         1.3352870017         1.1303335207        -0.0724711834         0.0724711834         1.4759121052
       32.8059341000       -36.4316016688         2.2432887066         1.3378393285         1.1277816433        -0.0059838592         0.0059838592         1.4733609081
       32.8109158000       -27.9804069422         2.2579402639         1.3327346748         1.1226778884        -0.1389585076         0.1389585076         1.4682585140
       32.8158537000       -47.8067166903         2.2240560816         1.3454963091         1.1328853982         0.1934781135        -0.1934781135         1.4657073169
       32.8216982000       -32.6417709267         2.2498199236         1.3352870017         1.1277816433        -0.0724711834         0.0724711834         1.4733609081
       32.8258107000       -44.6297706154         2.2293725678         1.3429439823         1.1328853982         0.1269907893        -0.1269907893         1.4682585140
       32.8307503000       -37.3031349112         2.2417956139         1.3378393285         1.1303335207        -0.0059838592         0.0059838592         1.4733609081
       32.8355117000       -37.2525297552         2.2418822196         1.3378393285         1.1277816433        -0.0059838592         0.0059838592         1.4606049228
       32.8405397000       -37.2019245992         2.2419688363         1.3378393285         1.1303335207        -0.0059838592         0.0059838592         1.4733609081
       32.8455414000       -37.1513194432         2.2420554641         1.3378393285         1.1277816433        -0.0059838592         0.0059838592         1.4759121052
       32.8504886000       -37.1007142872         2.2421421031         1.3378393285         1.1354372756        -0.0059838592         0.0059838592         1.4708097111
       32.8554479000       -37.0501091312         2.2422287531         1.3378393285         1.1277816433        -0.0059838592         0.0059838592         1.4657073169
       32.8604794000       -36.9995039751         2.2423154142         1.3378393285         1.1328853982        -0.0059838592         0.0059838592         1.4606049228
       32.8654738000       -28.5483092485         2.2569457455         1.3327346748         1.1277816433        -0.1389585076         0.1389585076         1.4733609081
       32.8704708000       -35.7737346407         2.2444179367         1.3378393285         1.1354372756        -0.0059838592         0.0059838592         1.4580537257
       32.8754943000       -27.3225399141         2.2590941484         1.3327346748         1.1303335207        -0.1389585076         0.1389585076         1.4733609081
       32.8806673000       -42.9485548769         2.2322030835         1.3429439823         1.1354372756         0.1269907893        -0.1269907893         1.4708097111
       32.8854531000       -31.4216243874         2.2519361247         1.3352870017         1.1277816433        -0.0724711834         0.0724711834         1.4631561198
       32.8905338000       -43.4096240761         2.2314256380         1.3429439823         1.1354372756         0.1269907893        -0.1269907893         1.4708097111
       32.8954598000       -31.8826935866         2.2511356786         1.3352870017         1.1277816433        -0.0724711834         0.0724711834         1.4759121052
       32.9007666000       -43.8706932753         2.2306490881         1.3429439823         1.1354372756         0.1269907893        -0.1269907893         1.4682585140
       32.9056228000       -36.5440575711         2.2430958643         1.3378393285         1.1277816433        -0.0059838592         0.0059838592         1.4759121052
       32.9106568000       -36.4934524151         2.2431826365         1.3378393285         1.1226778884        -0.0059838592         0.0059838592         1.4631561198
       32.9155646000       -28.0422576885         2.2578318795         1.3327346748         1.1226778884        -0.1389585076         0.1389585076         1.4682585140
       32.9210264000       -43.6682726513         2.2309899023         1.3429439823         1.1354372756         0.1269907893        -0.1269907893         1.4708097111
       32.9256088000       -40.5419317324         2.2362756933         1.3403916554         1.1354372756         0.0605034650        -0.0605034650         1.4631561198
       32.9307143000       -45.2539008728         2.2283247934         1.3429439823         1.1354372756         0.1269907893        -0.1269907893         1.4657073169
       32.9355531000       -37.9272651686         2.2407283885         1.3378393285         1.1277816433        -0.0059838592         0.0059838592         1.4606049228
       32.9417072000       -21.0754808714         2.2701496865         1.3276300211         1.1226778884        -0.2719331561         0.2719331561         1.4733609081
       32.9456431000       -18.7757576706         2.2865969515         1.3276300211         1.1303335207        -0.2719331561         0.2719331561         1.4810144994
       32.9513560000       -12.2757396845         2.3637205856         1.3250776943         1.1277816433        -0.3384204803         0.3384204803         1.4810144994
       32.9557850000       -22.0146213285         2.2684762114         1.3327346748         1.1303335207        -0.1389585076         0.1389585076         1.4759121052
       32.9612914000       -33.4403415060         2.2484384611         1.3403916554         1.1379891531         0.0605034650        -0.0605034650         1.4657073169
       32.9663072000       -21.3511315053         2.2696580745         1.3327346748         1.1303335207        -0.1389585076         0.1389585076         1.4784633023
       32.9713133000        -3.3747881857         2.4693316360         1.3225253674         1.1226778884        -0.4049078045         0.4049078045         1.4835656964
       32.9764025000         8.4500836081         2.6096354148         1.3174207137         1.1226778884        -0.5378824530         0.5378824530         1.4784633023
       32.9806153000         4.5983352831         2.5639338753         1.3225253674         1.1277816433        -0.4049078045         0.4049078045         1.4835656964
       32.9856831000        29.0240914328         2.7574953578         1.3097637331         1.1252297658        -0.7373444257         0.7373444257         1.4937704847
       32.9906486000        22.6588868560         2.7498730493         1.3174207137         1.1354372756        -0.5378824530         0.5378824530         1.4912192877
       32.9956298000        39.8086124575         2.7703190196         1.3097637331         1.1303335207        -0.7373444257         0.7373444257         1.4937704847
       33.0006833000        50.2445870219         2.7826254147         1.3072114063         1.1277816433        -0.8038317499         0.8038317499         1.5039752730
       33.0062732000        65.4431358828         2.8003805649         1.3021067526         1.1226778884        -0.9368063984         0.9368063984         1.5014240760
       33.0109619000        77.5659489809         2.8144120344         1.2995544257         1.1277816433        -1.0032937226         1.0032937226         1.4988728789
       33.0158190000       102.8519259460         2.8433523286         1.2893451183         1.1277816433        -1.2692430195         1.2692430195         1.5167312584
       33.0205558000       121.9864313853         2.8650022843         1.2842404646         1.1226778884        -1.4022176679         1.4022176679         1.5090776672
       33.0258443000       121.2440219205         2.8641657542         1.2918974451         1.1277816433        -1.2027556953         1.2027556953         1.5116288643
       33.0306608000       110.4141843515         2.8519318668         1.3046590794         1.1379891531        -0.8703190741         0.8703190741         1.5192824555
       33.0357988000        12.7670535205         2.6608568743         1.3684672508         1.1354372756         0.7918640315        -0.7918640315         1.5243848497
       33.0408992000        69.0747263217         2.8045955390         1.3301823480         1.1430929080        -0.2054458319         0.2054458319         1.5243848497
       33.0458007000        87.6133491525         2.8259612580         1.3199730405         1.1405410306        -0.4713951288         0.4713951288         1.5269360467
       33.0507444000        74.7987317457         2.8112187501         1.3301823480         1.1533004179        -0.2054458319         0.2054458319         1.5243848497
       33.0555475000        80.7364702206         2.8180639954         1.3276300211         1.1558522953        -0.2719331561         0.2719331561         1.5243848497
       33.0605161000        99.8373725625         2.8399231936         1.3174207137         1.1635079277        -0.5378824530         0.5378824530         1.5371408350
       33.0654544000        83.3847398816         2.8211090200         1.3301823480         1.1686116826        -0.2054458319         0.2054458319         1.5320384409
       33.0705961000       106.1236574977         2.8470680858         1.3174207137         1.1686116826        -0.5378824530         0.5378824530         1.5345896380
       33.0755061000       102.2719091726         2.8426929558         1.3225253674         1.1737154375        -0.4049078045         0.4049078045         1.5345896380
       33.0805388000       101.4958966105         2.8418104663         1.3250776943         1.1839229474        -0.3384204803         0.3384204803         1.5345896380
       33.0856849000        95.9573097519         2.8355015663         1.3301823480         1.1890267023        -0.2054458319         0.2054458319         1.5320384409
       33.0905457000       106.0953430121         2.8470359545         1.3250776943         1.1941304572        -0.3384204803         0.3384204803         1.5371408350
       33.0957355000        83.7555770123         2.8215350300         1.3403916554         1.2068898445         0.0605034650        -0.0605034650         1.5345896380
       33.1010089000       125.2468505101         2.8686729860         1.3148683868         1.2043379670        -0.6043697772         0.6043697772         1.5498968204
       33.1059420000       113.5567921256         2.8554880736         1.3250776943         1.2196492318        -0.3384204803         0.3384204803         1.5549992146
       33.1109610000       124.8193844082         2.8681920092         1.3199730405         1.2298567416        -0.4713951288         0.4713951288         1.5652040029
       33.1158692000       145.6071252838         2.8914927425         1.3097637331         1.2273048642        -0.7373444257         0.7373444257         1.5779599882
       33.1206813000       160.2433946335         2.9078048478         1.3046590794         1.2451680064        -0.8703190741         0.8703190741         1.5779599882
       33.1259367000       192.8054021469         2.9439074813         1.2893451183         1.2400642515        -1.2692430195         1.2692430195         1.5856135795
       33.1307544000       182.5378440891         2.9325442975         1.3021067526         1.2477198838        -0.9368063984         0.9368063984         1.5856135795
       33.1358307000       198.8609519724         2.9506033957         1.2970020988         1.2553755162        -1.0697810468         1.0697810468         1.5932671707
       33.1413311000       178.5059658104         2.9280778265         1.3148683868         1.2706867810        -0.6043697772         0.6043697772         1.5907159736
       33.1459052000       196.2179709231         2.9476813518         1.3072114063         1.2808942908        -0.8038317499         0.8038317499         1.5856135795
       33.1517789000       182.0144562869         2.9319646496         1.3199730405         1.2962055556        -0.4713951288         0.4713951288         1.5805111853
       33.1559419000       186.0010180213         2.9363786537         1.3199730405         1.2962055556        -0.4713951288         0.4713951288         1.5805111853
       33.1607595000       181.5869901851         2.9314912008         1.3250776943         1.3064130654        -0.3384204803         0.3384204803         1.5805111853
       33.1655014000       180.2486981117         2.9300087499         1.3276300211         1.3166205752        -0.2719331561         0.2719331561         1.5881647766
       33.1713312000       186.7487160978         2.9372062555         1.3250776943         1.3293799625        -0.3384204803         0.3384204803         1.5881647766
       33.1763307000       189.6107188098         2.9403734018         1.3250776943         1.3421393498        -0.3384204803         0.3384204803         1.5932671707
       33.1808875000       192.4727215218         2.9435395128         1.3250776943         1.3497949822        -0.3384204803         0.3384204803         1.5856135795
       33.1857015000       207.9356085897         2.9606324846         1.3174207137         1.3548987371        -0.5378824530         0.5378824530         1.5932671707
       33.1906342000       216.6847446205         2.9702989504         1.3148683868         1.3676581244        -0.6043697772         0.6043697772         1.6009207619
       33.1955753000       200.7943914508         2.9527406181         1.3276300211         1.3855212666        -0.2719331561         0.2719331561         1.6009207619
       33.2007583000       207.2944094369         2.9599239876         1.3250776943         1.3931768990        -0.3384204803         0.3384204803         1.5856135795
       33.2055184000       205.9561173635         2.9584451798         1.3276300211         1.4059362863        -0.2719331561         0.2719331561         1.6034719590
       33.2105539000       199.8552509937         2.9517025284         1.3327346748         1.4135919187        -0.1389585076         0.1389585076         1.6009207619
       33.2155241000       196.8301203868         2.9483581908         1.3352870017         1.4391106933        -0.0724711834         0.0724711834         1.5983695649
       33.2208117000       205.8435946246         2.9583208390         1.3301823480         1.4442144482        -0.2054458319         0.2054458319         1.5907159736
       33.2256210000       211.7813330995         2.9648815746         1.3276300211         1.4493182031        -0.2719331561         0.2719331561         1.6060231561
       33.2313682000       193.0795823738         2.9442107350         1.3403916554         1.4697332228         0.0605034650        -0.0605034650         1.5907159736
       33.2356543000       213.5693819451         2.9668570612         1.3276300211         1.4850444875        -0.2719331561         0.2719331561         1.5983695649
       33.2407500000       182.2667468635         2.9322440650         1.3480486360         1.5003557523         0.2599654377        -0.2599654377         1.5958183678
       33.2457371000       196.8694131159         2.9484016347         1.3378393285         1.5054595072        -0.0059838592         0.0059838592         1.5932671707
       33.2514134000       192.7197234866         2.9438127158         1.3403916554         1.5182188945         0.0605034650        -0.0605034650         1.5983695649
       33.2556273000       192.2080491314         2.9432467574         1.3403916554         1.5335301593         0.0605034650        -0.0605034650         1.5907159736
       33.2605646000       200.0969643468         2.9519697153         1.3352870017         1.5462895465        -0.0724711834         0.0724711834         1.6009207619
       33.2655566000       200.7098490141         2.9526471708         1.3352870017         1.5564970564        -0.0724711834         0.0724711834         1.5932671707
       33.2714331000       213.9236180372         2.9672484269         1.3276300211         1.5641526888        -0.2719331561         0.2719331561         1.5983695649
