% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.338120V  K_gimbal=26.049690  samples=2001

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[deg/s]         Error[deg/s]           disturbance[V]      
        2.2305405000        70.4543757595         2.8061941676         1.4144091342         3.4040563367       113.8642533416       -13.8642533416         1.3891714046
        2.2355305000        89.4094650964         2.8280186692         1.4016475000         3.3989525818        94.8170379951         5.1829620049         1.3891714046
        2.2404309000        90.1744780627         2.8288943362         1.4016475000         3.4168157240        94.8170379951         5.1829620049         1.4044785871
        2.2454332000        90.9394910291         2.8297696254         1.4016475000         3.4142638465        94.8170379951         5.1829620049         1.3993761929
        2.2504411000        87.5042092102         2.8258361724         1.4041998268         3.4270232338        98.6264810644         1.3735189356         1.3993761929
        2.2555606000        79.3063530948         2.8164175954         1.4093044805         3.4321269888       106.2453672030        -6.2453672030         1.3917226017
        2.2605327000        74.1842327422         2.8105088822         1.4118568074         3.4448863760       110.0548102723       -10.0548102723         1.3993761929
        2.2655258000        85.3010120197         2.8233093890         1.4041998268         3.4423344986        98.6264810644         1.3735189356         1.3993761929
        2.2704355000        68.7025663337         2.8041640616         1.4144091342         3.4550938859       113.8642533416       -13.8642533416         1.3917226017
        2.2755164000        79.2570661000         2.8163608288         1.4067521537         3.4627495183       102.4359241337        -2.4359241337         1.3917226017
        2.2805251000        87.2981096146         2.8255999395         1.4016475000         3.4678532732        94.8170379951         5.1829620049         1.3891714046
        2.2854281000        79.6625330104         2.8168277762         1.4067521537         3.4806126605       102.4359241337        -2.4359241337         1.3968249959
        2.2904428000        66.7021025985         2.8018429289         1.4144091342         3.4857164154       113.8642533416       -13.8642533416         1.3993761929
        2.2954276000        85.6571919354         2.8237181011         1.4016475000         3.4908201703        94.8170379951         5.1829620049         1.4044785871
        2.3006950000        86.4222049017         2.8245956569         1.4016475000         3.4959239252        94.8170379951         5.1829620049         1.3917226017
        2.3054414000        78.7866282975         2.8158189137         1.4067521537         3.5010276801       102.4359241337        -2.4359241337         1.3917226017
        2.3105259000        91.0279665974         2.8298708304         1.3990951731         3.5061314351        91.0075949257         8.9924050743         1.3993761929
        2.3154393000        96.5555538603         2.8361839059         1.3965428462         3.5061314351        87.1981518564        12.8018481436         1.3968249959
        2.3205395000       102.6454206343         2.8431175922         1.3939905194         3.5137870674        83.3887087871        16.6112912129         1.3993761929
        2.3255335000        46.2931451401         2.7779772373         1.4297230954         3.5239945773       136.7209117574       -36.7209117574         1.4044785871
        2.3305478000        32.4724939127         2.7616079608         1.4348277491         3.5342020871       144.3397978960       -44.3397978960         1.3942737988
        2.3355407000        88.9322950131         2.8274722872         1.3965428462         3.5316502097        87.1981518564        12.8018481436         1.4044785871
        2.3404685000       103.4227513577         2.8440010632         1.3888858657         3.5393058420        75.7698226485        24.2301773515         1.4044785871
        2.3454298000        94.3982775242         2.8337223447         1.3965428462         3.5444095970        87.1981518564        12.8018481436         1.4044785871
        2.3504297000        87.8872599423         2.8262751535         1.4016475000         3.5571689842        94.8170379951         5.1829620049         1.4044785871
        2.3555196000        80.2516833381         2.8175060527         1.4067521537         3.5648246166       102.4359241337        -2.4359241337         1.3993761929
        2.3605670000        79.8921372821         2.8170921438         1.4067521537         3.5775840039       102.4359241337        -2.4359241337         1.3942737988
        2.3654383000        71.1320016555         2.8069788201         1.4118568074         3.5826877588       110.0548102723       -10.0548102723         1.3891714046
        2.3704520000        86.4490757183         2.8246264737         1.4016475000         3.5826877588        94.8170379951         5.1829620049         1.4044785871
        2.3754338000        83.0137938993         2.8206827909         1.4041998268         3.5877915138        98.6264810644         1.3735189356         1.3917226017
        2.3805303000        62.2150534280         2.7966252625         1.4169614611         3.6005509010       117.6736964109       -17.6736964109         1.3993761929
        2.3855198000        80.6078632537         2.8179159973         1.4041998268         3.6107584109        98.6264810644         1.3735189356         1.3968249959
        2.3905353000        68.2097123530         2.8035924901         1.4118568074         3.6133102883       110.0548102723       -10.0548102723         1.3917226017
        2.3955244000        91.9273759864         2.8308993585         1.3965428462         3.6082065334        87.1981518564        12.8018481436         1.3993761929
        2.4005273000        98.0172427605         2.8378501479         1.3939905194         3.6158621658        83.3887087871        16.6112912129         1.4044785871
        2.4056639000        79.4676203339         2.8166033236         1.4067521537         3.6337253080       102.4359241337        -2.4359241337         1.3993761929
        2.4105704000        79.1080742779         2.8161892164         1.4067521537         3.6413809404       102.4359241337        -2.4359241337         1.3993761929
        2.4155299000       103.9502969337         2.8446004447         1.3914381925         3.6362771855        79.5792657178        20.4207342822         1.3993761929
        2.4205257000        94.3635435889         2.8336826880         1.3990951731         3.6464846953        91.0075949257         8.9924050743         1.3942737988
        2.4255244000        91.4905412812         2.8303998766         1.4016475000         3.6541403277        94.8170379951         5.1829620049         1.3968249959
        2.4305542000       100.6561438182         2.8408550946         1.3965428462         3.6541403277        87.1981518564        12.8018481436         1.3942737988
        2.4355713000        89.9448314510         2.8286315126         1.4041998268         3.6720034699        98.6264810644         1.3735189356         1.3942737988
        2.4405344000        90.1475649062         2.8288635367         1.4041998268         3.6796591023        98.6264810644         1.3735189356         1.3968249959
        2.4455267000        86.1500035761         2.8242834562         1.4067521537         3.6796591023       102.4359241337        -2.4359241337         1.3917226017
        2.4505245000        60.5886888083         2.7947301263         1.4220661148         3.6847628572       125.2925825495       -25.2925825495         1.3917226017
        2.4554387000        82.0572343969         2.8195832372         1.4067521537         3.7000741219       102.4359241337        -2.4359241337         1.3968249959
        2.4605291000        85.8979831262         2.8239943579         1.4041998268         3.7000741219        98.6264810644         1.3735189356         1.4044785871
        2.4654440000        77.7001270108         2.8145667316         1.4093044805         3.7102816318       106.2453672030        -6.2453672030         1.3891714046
        2.4704333000        93.5794805847         2.8327873005         1.3990951731         3.7102816318        91.0075949257         8.9924050743         1.3840690105
        2.4756884000        82.3058887064         2.8198691229         1.4067521537         3.7128335092       102.4359241337        -2.4359241337         1.3917226017
        2.4804776000        98.7475217916         2.8386821408         1.3965428462         3.7179372642        87.1981518564        12.8018481436         1.3968249959
        2.4855338000        88.0362094245         2.8264458255         1.4041998268         3.7306966515        98.6264810644         1.3735189356         1.4044785871
        2.4905330000        84.0386480943         2.8218601532         1.4067521537         3.7434560388       102.4359241337        -2.4359241337         1.3968249959
        2.4954505000        87.8793968236         2.8262661433         1.4041998268         3.7460079162        98.6264810644         1.3735189356         1.4044785871
        2.5005231000        92.2824250641         2.8313052363         1.4016475000         3.7511116711        94.8170379951         5.1829620049         1.4044785871
        2.5055394000        84.6468484599         2.8225585219         1.4067521537         3.7638710584       102.4359241337        -2.4359241337         1.3993761929
        2.5105254000        96.8881867598         2.8365632025         1.3990951731         3.7613191810        91.0075949257         8.9924050743         1.3942737988
        2.5155778000        89.8148896667         2.8284827830         1.4041998268         3.7740785683        98.6264810644         1.3735189356         1.3968249959
        2.5204403000       102.6185074778         2.8430869980         1.3965428462         3.7715266908        87.1981518564        12.8018481436         1.3866202076
        2.5255290000        96.1074898960         2.8356728780         1.4016475000         3.7842860781        94.8170379951         5.1829620049         1.3840690105
        2.5305229000        92.6722080770         2.8317507286         1.4041998268         3.7893898330        98.6264810644         1.3735189356         1.4044785871
        2.5357122000        88.6746467469         2.8271772062         1.4067521537         3.7995973429       102.4359241337        -2.4359241337         1.3891714046
        2.5405238000        84.1148059056         2.8219476155         1.4093044805         3.7995973429       106.2453672030        -6.2453672030         1.4019273900
        2.5455316000        87.3932751237         2.8257090224         1.4067521537         3.8098048527       102.4359241337        -2.4359241337         1.4019273900
        2.5504207000        82.8334342824         2.8204755178         1.4093044805         3.8200123625       106.2453672030        -6.2453672030         1.3942737988
        2.5555306000        90.3121982858         2.8290519366         1.4041998268         3.8123567301        98.6264810644         1.3735189356         1.3993761929
        2.5605222000        77.9140473850         2.8148133392         1.4118568074         3.8276679949       110.0548102723       -10.0548102723         1.3993761929
        2.5655290000       101.6317110184         2.8419649412         1.3965428462         3.8327717498        87.1981518564        12.8018481436         1.4044785871
        2.5704379000        99.3209882219         2.8393352562         1.3990951731         3.8327717498        91.0075949257         8.9924050743         1.3891714046
        2.5754257000        79.6468067730         2.8168096676         1.4118568074         3.8531867695       110.0548102723       -10.0548102723         1.3917226017
        2.5804300000        78.1627016946         2.8150999471         1.4118568074         3.8608424019       110.0548102723       -10.0548102723         1.3968249959
        2.5855505000       110.2809548986         2.8517809873         1.3914381925         3.8582905244        79.5792657178        20.4207342822         1.3968249959
        2.5905614000        92.2936119832         2.8313180235         1.4041998268         3.8684980342        98.6264810644         1.3735189356         1.3993761929
        2.5955296000        92.4963454384         2.8315497429         1.4041998268         3.8736017892        98.6264810644         1.3735189356         1.4044785871
        2.6005200000       101.0996684642         2.8413597361         1.3990951731         3.8787055441        91.0075949257         8.9924050743         1.3968249959
        2.6054270000        81.4254870152         2.8188567051         1.4118568074         3.8940168088       110.0548102723       -10.0548102723         1.3891714046
        2.6104393000        84.1416767221         2.8219784740         1.4093044805         3.8940168088       106.2453672030        -6.2453672030         1.3917226017
        2.6154173000       104.2213250814         2.8449083170         1.3965428462         3.8965686863        87.1981518564        12.8018481436         1.4019273900
        2.6205262000        89.3097179290         2.8279044663         1.4067521537         3.9067761961       102.4359241337        -2.4359241337         1.4044785871
        2.6255200000       114.1519405848         2.8561609673         1.3914381925         3.9067761961        79.5792657178        20.4207342822         1.4019273900
        2.6305278000        91.9643028841         2.8309415756         1.4067521537         3.9246393383       102.4359241337        -2.4359241337         1.3993761929
        2.6354344000       108.4059359693         2.8496565517         1.3965428462         3.9169837060        87.1981518564        12.8018481436         1.3993761929
        2.6408115000        85.0937392463         2.8230715068         1.4118568074         3.9348468482       110.0548102723       -10.0548102723         1.3993761929
        2.6454305000       108.8114028797         2.8501161158         1.3965428462         3.9399506031        87.1981518564        12.8018481436         1.4044785871
        2.6504386000       102.3003852978         2.8427253324         1.4016475000         3.9425024806        94.8170379951         5.1829620049         1.4044785871
        2.6555188000       115.6662826201         2.8578723091         1.3939905194         3.9501581129        83.3887087871        16.6112912129         1.4044785871
        2.6604354000       113.9178393347         2.8558963068         1.3965428462         3.9501581129        87.1981518564        12.8018481436         1.3968249959
        2.6655016000       128.4082956794         2.8722276210         1.3888858657         3.9552618679        75.7698226485        24.2301773515         1.3993761929
        2.6705297000       127.7844114165         2.8715264976         1.3914381925         3.9654693777        79.5792657178        20.4207342822         1.4044785871
        2.6755078000       101.3964789305         2.8416973821         1.4093044805         3.9807806424       106.2453672030        -6.2453672030         1.3993761929
        2.6805283000       108.8752429339         2.8501884652         1.4041998268         3.9782287650        98.6264810644         1.3735189356         1.3968249959
        2.6855163000       109.0779763891         2.8504182066         1.4041998268         3.9909881523        98.6264810644         1.3735189356         1.3993761929
        2.6904367000       117.6812994149         2.8601476560         1.3990951731         3.9858843974        91.0075949257         8.9924050743         1.3993761929
        2.6955166000       110.6080023218         2.8521513446         1.4041998268         3.9960919072        98.6264810644         1.3735189356         1.3942737988
        2.7005143000       115.0110305623         2.8571319597         1.4016475000         4.0062994170        94.8170379951         5.1829620049         1.4044785871
        2.7055154000       119.9763383140         2.8627367472         1.3990951731         4.0139550494        91.0075949257         8.9924050743         1.4044785871
        2.7105209000       129.7042203621         2.8736834399         1.3939905194         4.0139550494        83.3887087871        16.6112912129         1.3993761929
        2.7155167000       106.9543031503         2.8480105034         1.4093044805         4.0318181916       106.2453672030        -6.2453672030         1.3866202076
        2.7204231000       135.4345410802         2.8801122175         1.3914381925         4.0292663142        79.5792657178        20.4207342822         1.3968249959
        2.7254350000       104.8463138089         2.8456181088         1.4118568074         4.0394738240       110.0548102723       -10.0548102723         1.3917226017
        2.7305131000       107.5625035158         2.8487003006         1.4093044805         4.0547850888       106.2453672030        -6.2453672030         1.3968249959
        2.7355276000        98.2400883780         2.8381040657         1.4144091342         4.0624407211       113.8642533416       -13.8642533416         1.3993761929
        2.7405424000       117.1951777149         2.8595989161         1.4016475000         4.0624407211        94.8170379951         5.1829620049         1.3942737988
        2.7455237000        96.9587167548         2.8366436182         1.4144091342         4.0777519859       113.8642533416       -13.8642533416         1.4019273900
        2.7505274000       111.7135113064         2.8534028305         1.4041998268         4.0675444760        98.6264810644         1.3735189356         1.3993761929
        2.7555580000       116.1165395469         2.8583809143         1.4016475000         4.0828557408        94.8170379951         5.1829620049         1.4044785871
        2.7604352000       108.4809629426         2.8497415955         1.4067521537         4.0905113732       102.4359241337        -2.4359241337         1.3840690105
        2.7654320000        99.7208273160         2.8397905130         1.4118568074         4.1007188830       110.0548102723       -10.0548102723         1.3891714046
        2.7705255000        98.2367222376         2.8381002304         1.4118568074         4.1083745154       110.0548102723       -10.0548102723         1.3993761929
        2.7754271000       109.3535015151         2.8507304012         1.4041998268         4.1083745154        98.6264810644         1.3735189356         1.3891714046
        2.7805164000        96.9553506144         2.8366397803         1.4118568074         4.1160301478       110.0548102723       -10.0548102723         1.3917226017
        2.7854323000        78.6700663948         2.8156846174         1.4220661148         4.1236857801       125.2925825495       -25.2925825495         1.4044785871
        2.7905176000        95.9383171981         2.8354799004         1.4093044805         4.1236857801       106.2453672030        -6.2453672030         1.3993761929
        2.7954197000        99.2167864162         2.8392165963         1.4067521537         4.1441007998       102.4359241337        -2.4359241337         1.3993761929
        2.8005150000        86.2563560043         2.8244054428         1.4144091342         4.1492045547       113.8642533416       -13.8642533416         1.3917226017
        2.8055173000       101.0111505559         2.8412590298         1.4041998268         4.1492045547        98.6264810644         1.3735189356         1.4044785871
        2.8105241000       101.2138840111         2.8414896717         1.4041998268         4.1645158195        98.6264810644         1.3735189356         1.3917226017
        2.8155239000        88.8157331104         2.8273387958         1.4118568074         4.1619639420       110.0548102723       -10.0548102723         1.3917226017
        2.8205263000       104.1328071731         2.8448077704         1.4016475000         4.1696195744        94.8170379951         5.1829620049         1.3968249959
        2.8254319000       104.8978201395         2.8456765940         1.4016475000         4.1798270842        94.8170379951         5.1829620049         1.3917226017
        2.8305227000        97.2622435353         2.8369896537         1.4067521537         4.1900345941       102.4359241337        -2.4359241337         1.3968249959
        2.8355133000        96.9026974793         2.8365797474         1.4067521537         4.1900345941       102.4359241337        -2.4359241337         1.4044785871
        2.8405168000       104.9437409939         2.8457287357         1.4016475000         4.1900345941        94.8170379951         5.1829620049         1.3993761929
        2.8455169000        93.1078696043         2.8322485428         1.4093044805         4.2104496138       106.2453672030        -6.2453672030         1.3968249959
        2.8505196000       100.5866336077         2.8407759955         1.4041998268         4.2104496138        98.6264810644         1.3735189356         1.4044785871
        2.8555161000       109.1899566335         2.8505450952         1.3990951731         4.2104496138        91.0075949257         8.9924050743         1.3993761929
        2.8604288000       102.1166595405         2.8425164323         1.4041998268         4.2232090010        98.6264810644         1.3735189356         1.3840690105
        2.8655171000       119.1205721368         2.8617716377         1.3939905194         4.2257608785        83.3887087871        16.6112912129         1.3993761929
        2.8705156000       108.9715392809         2.8502975929         1.4016475000         4.2359683883        94.8170379951         5.1829620049         1.3891714046
        2.8754299000       105.5362574620         2.8464014125         1.4041998268         4.2512796531        98.6264810644         1.3735189356         1.3993761929
        2.8805207000       114.1395804878         2.8561469944         1.3990951731         4.2436240207        91.0075949257         8.9924050743         1.4019273900
        2.8854202000       102.8659886094         2.8433683129         1.4067521537         4.2614871629       102.4359241337        -2.4359241337         1.3993761929
        2.8905163000       123.5079164799         2.8667158449         1.3939905194         4.2563834080        83.3887087871        16.6112912129         1.3968249959
        2.8955128000       117.5591784093         2.8600098155         1.3990951731         4.2640390404        91.0075949257         8.9924050743         1.3993761929
        2.9005330000       114.6861761015         2.8567648352         1.4016475000         4.2742465502        94.8170379951         5.1829620049         1.3993761929
        2.9054343000        90.2494203561         2.8289800981         1.4169614611         4.2844540601       117.6736964109       -17.6736964109         1.3917226017
        2.9105262000       112.8425249671         2.8546802577         1.4016475000         4.2895578150        94.8170379951         5.1829620049         1.3942737988
        2.9154277000       105.2069483629         2.8460275763         1.4067521537         4.2997653248       102.4359241337        -2.4359241337         1.3891714046
        2.9205203000       109.0476970922         2.8503838950         1.4041998268         4.3099728347        98.6264810644         1.3735189356         1.3891714046
        2.9255119000       105.0501357620         2.8458495390         1.4067521537         4.3125247121       102.4359241337        -2.4359241337         1.3891714046
        2.9305242000       108.8908844913         2.8502061913         1.4041998268         4.3227322219        98.6264810644         1.3735189356         1.3891714046
        2.9355136000       121.6945023024         2.8646733765         1.3965428462         4.3176284670        87.1981518564        12.8018481436         1.3968249959
        2.9405359000       106.7828951500         2.8478160621         1.4067521537         4.3278359769       102.4359241337        -2.4359241337         1.3917226017
        2.9455196000       102.2230543087         2.8426374078         1.4093044805         4.3405953642       106.2453672030        -6.2453672030         1.3993761929
        2.9505234000       109.7018183120         2.8511250164         1.4041998268         4.3431472416        98.6264810644         1.3735189356         1.4044785871
        2.9555427000       101.5039621966         2.8418196404         1.4093044805         4.3482509965       106.2453672030        -6.2453672030         1.3942737988
        2.9605134000        96.3818418441         2.8359857977         1.4118568074         4.3635622613       110.0548102723       -10.0548102723         1.3993761929
        2.9655202000       103.2983263363         2.8438596720         1.4067521537         4.3635622613       102.4359241337        -2.4359241337         1.3815178134
        2.9705148000        86.1376011391         2.8242692301         1.4169614611         4.3737697711       117.6736964109       -17.6736964109         1.3891714046
        2.9755120000       104.5304109648         2.8452593697         1.4041998268         4.3763216486        98.6264810644         1.3735189356         1.3942737988
        2.9804288000       108.9334392053         2.8502544166         1.4016475000         4.3814254035        94.8170379951         5.1829620049         1.3917226017
        2.9855202000       105.4981573864         2.8463581639         1.4041998268         4.3890810359        98.6264810644         1.3735189356         1.3917226017
        2.9905080000       105.7008908415         2.8465882837         1.4041998268         4.3992885457        98.6264810644         1.3735189356         1.4044785871
        2.9955166000        84.9021503702         2.8228515989         1.4169614611         4.4018404232       117.6736964109       -17.6736964109         1.3942737988
        3.0005127000        99.0946654106         2.8390775228         1.4067521537         4.4094960556       102.4359241337        -2.4359241337         1.3993761929
        3.0055149000        90.3345297840         2.8290774905         1.4118568074         4.4171516879       110.0548102723       -10.0548102723         1.4044785871
        3.0105150000       109.8518986321         2.8512950253         1.3990951731         4.4171516879        91.0075949257         8.9924050743         1.3993761929
        3.0155121000        94.3780119685         2.8336992070         1.4093044805         4.4375667076       106.2453672030        -6.2453672030         1.3993761929
        3.0205081000        97.6564811866         2.8374390207         1.4067521537         4.4401185851       102.4359241337        -2.4359241337         1.3968249959
        3.0255139000       101.4972299158         2.8418119829         1.4041998268         4.4452223400        98.6264810644         1.3735189356         1.3942737988
        3.0305068000        97.4996685857         2.8372602910         1.4067521537         4.4528779724       102.4359241337        -2.4359241337         1.3917226017
        3.0355111000        80.3389433885         2.8176064927         1.4169614611         4.4656373597       117.6736964109       -17.6736964109         1.3968249959
        3.0405130000        94.5314584289         2.8338743942         1.4067521537         4.4656373597       102.4359241337        -2.4359241337         1.3993761929
        3.0455234000        98.3722071582         2.8382545921         1.4041998268         4.4732929920        98.6264810644         1.3735189356         1.4044785871
        3.0505153000        94.3746458281         2.8336953638         1.4067521537         4.4809486244       102.4359241337        -2.4359241337         1.3993761929
        3.0555143000        98.2153945574         2.8380759302         1.4041998268         4.4911561342        98.6264810644         1.3735189356         1.3993761929
        3.0605156000       102.6184227978         2.8430869017         1.4016475000         4.4886042568        94.8170379951         5.1829620049         1.4019273900
        3.0655139000        99.1831409789         2.8391782812         1.4041998268         4.4962598892        98.6264810644         1.3735189356         1.3993761929
        3.0705091000        90.9852848635         2.8298220085         1.4093044805         4.5141230314       106.2453672030        -6.2453672030         1.3891714046
        3.0755330000        94.2637540816         2.8335687513         1.4067521537         4.5141230314       102.4359241337        -2.4359241337         1.3968249959
        3.0805347000       102.3047975962         2.8427303491         1.4016475000         4.5166749088        94.8170379951         5.1829620049         1.3891714046
        3.0855320000        94.6692209919         2.8340316628         1.4067521537         4.5268824187       102.4359241337        -2.4359241337         1.3840690105
        3.0905021000        94.3096749359         2.8336211831         1.4067521537         4.5345380510       102.4359241337        -2.4359241337         1.4044785871
        3.0955214000       110.7513080211         2.8523136098         1.3965428462         4.5370899285        87.1981518564        12.8018481436         1.4044785871
        3.1005216000       104.2402904393         2.8449298590         1.4016475000         4.5447455609        94.8170379951         5.1829620049         1.3968249959
        3.1055081000        88.2041242644         2.8266382112         1.4118568074         4.5626087031       110.0548102723       -10.0548102723         1.3993761929
        3.1104238000       103.5211983272         2.8441129278         1.4016475000         4.5549530707        94.8170379951         5.1829620049         1.4070297842
        3.1155099000        95.8856217230         2.8354197864         1.4067521537         4.5677124580       102.4359241337        -2.4359241337         1.3993761929
        3.1205066000        87.1254860964         2.8254020555         1.4118568074         4.5830237228       110.0548102723       -10.0548102723         1.3993761929
        3.1255101000        85.6413810180         2.8236999601         1.4118568074         4.5779199678       110.0548102723       -10.0548102723         1.4019273900
        3.1305061000        92.5578655102         2.8316200537         1.4067521537         4.5881274777       102.4359241337        -2.4359241337         1.3840690105
        3.1355433000        96.3986142395         2.8360049264         1.4041998268         4.5983349875        98.6264810644         1.3735189356         1.3840690105
        3.1405239000        84.0004633387         2.8218162991         1.4118568074         4.6110943748       110.0548102723       -10.0548102723         1.3993761929
        3.1455411000        95.1172426162         2.8345430394         1.4041998268         4.6187500072        98.6264810644         1.3735189356         1.3917226017
        3.1505200000       128.9223343538         2.8728051708         1.3837812120         4.6187500072        68.1509365099        31.8490634901         1.3993761929
        3.1555136000       108.4215351868         2.8496742338         1.3990951731         4.6187500072        91.0075949257         8.9924050743         1.3968249959
        3.1608118000        97.1479433084         2.8368593524         1.4067521537         4.6315093945       102.4359241337        -2.4359241337         1.3917226017
        3.1655137000       100.9886920377         2.8412334782         1.4041998268         4.6340612719        98.6264810644         1.3735189356         1.4044785871
        3.1705198000        92.7908359223         2.8318862921         1.4093044805         4.6493725367       106.2453672030        -6.2453672030         1.3917226017
        3.1755162000       108.6701894963         2.8499560720         1.3990951731         4.6493725367        91.0075949257         8.9924050743         1.3993761929
        3.1805082000       101.5968924032         2.8419253396         1.4041998268         4.6595800465        98.6264810644         1.3735189356         1.3891714046
        3.1855138000        80.7981519319         2.8181349733         1.4169614611         4.6723394338       117.6736964109       -17.6736964109         1.3917226017
        3.1905075000       103.3912565429         2.8439652747         1.4016475000         4.6723394338        94.8170379951         5.1829620049         1.3968249959
        3.1955088000        95.7556799387         2.8352715439         1.4067521537         4.6825469437       102.4359241337        -2.4359241337         1.3917226017
        3.2005122000        95.3961338827         2.8348613060         1.4067521537         4.6902025760       102.4359241337        -2.4359241337         1.4044785871
        3.2055140000        99.2368826120         2.8392394814         1.4041998268         4.6927544535        98.6264810644         1.3735189356         1.4044785871
        3.2105082000       112.0405004230         2.8537728727         1.3965428462         4.6978582084        87.1981518564        12.8018481436         1.3993761929
        3.2155134000       101.3291880559         2.8416208378         1.4041998268         4.7055138408        98.6264810644         1.3735189356         1.3891714046
        3.2205116000        97.3316267258         2.8370687461         1.4067521537         4.7182732281       102.4359241337        -2.4359241337         1.4070297842
        3.2255288000       113.7732598110         2.8557328400         1.3965428462         4.7182732281        87.1981518564        12.8018481436         1.3968249959
        3.2305076000       111.4625370144         2.8531187733         1.3990951731         4.7310326154        91.0075949257         8.9924050743         1.4044785871
        3.2355029000       108.5895347067         2.8498646572         1.4016475000         4.7310326154        94.8170379951         5.1829620049         1.4044785871
        3.2405117000       100.9539581025         2.8411939599         1.4067521537         4.7437920027       102.4359241337        -2.4359241337         1.3917226017
        3.2455025000       100.5944120465         2.8407848471         1.4067521537         4.7591032674       102.4359241337        -2.4359241337         1.3993761929
        3.2504288000       117.0360451316         2.8594192598         1.3965428462         4.7539995125        87.1981518564        12.8018481436         1.3993761929
        3.2555090000       110.5250275498         2.8520573872         1.4016475000         4.7642070224        94.8170379951         5.1829620049         1.3942737988
        3.2605126000        86.0882718044         2.8242126463         1.4169614611         4.7820701646       117.6736964109       -17.6736964109         1.3993761929
        3.2655021000       112.8816712007         2.8547245378         1.3990951731         4.7820701646        91.0075949257         8.9924050743         1.4044785871
        3.2709000000       110.0086688930         2.8514725995         1.4016475000         4.7846220420        94.8170379951         5.1829620049         1.3993761929
        3.2755037000        89.7722079328         2.8284339277         1.4144091342         4.7922776744       113.8642533416       -13.8642533416         1.3917226017
        3.2805051000       100.3267076991         2.8404801878         1.4067521537         4.7999333068       102.4359241337        -2.4359241337         1.3993761929
        3.2855092000        99.9671616431         2.8400709421         1.4067521537         4.8126926941       102.4359241337        -2.4359241337         1.3917226017
        3.2905139000        82.8064364459         2.8204444893         1.4169614611         4.8254520814       117.6736964109       -17.6736964109         1.3993761929
        3.2955097000        92.7986567010         2.8318952291         1.4093044805         4.8331077137       106.2453672030        -6.2453672030         1.3993761929
        3.3005195000        91.8768311338         2.8308415711         1.4093044805         4.8407633461       106.2453672030        -6.2453672030         1.3968249959
        3.3055290000        99.3555951372         2.8393746634         1.4041998268         4.8407633461        98.6264810644         1.3735189356         1.3968249959
        3.3105119000        91.1577390218         2.8300192648         1.4093044805         4.8535227334       106.2453672030        -6.2453672030         1.3993761929
        3.3155097000       107.0370925958         2.8481044120         1.3990951731         4.8535227334        91.0075949257         8.9924050743         1.4044785871
        3.3205045000        95.7635007174         2.8352804664         1.4067521537         4.8611783658       102.4359241337        -2.4359241337         1.3942737988
        3.3255104000        82.8030703055         2.8204406206         1.4144091342         4.8739377531       113.8642533416       -13.8642533416         1.3993761929
        3.3305155000       110.1587492130         2.8516425835         1.3965428462         4.8713858756        87.1981518564        12.8018481436         1.3968249959
        3.3355060000        99.4474368459         2.8394792409         1.4041998268         4.8815933855        98.6264810644         1.3735189356         1.3917226017
        3.3405158000        95.4498755157         2.8349226296         1.4067521537         4.8866971404       102.4359241337        -2.4359241337         1.4044785871
        3.3455041000       107.6912138156         2.8488462526         1.3990951731         4.8918008953        91.0075949257         8.9924050743         1.3993761929
        3.3505207000        92.2173271520         2.8312308250         1.4093044805         4.8994565277       106.2453672030        -6.2453672030         1.4019273900
        3.3555041000        87.0952067995         2.8253673433         1.4118568074         4.9096640375       110.0548102723       -10.0548102723         1.3993761929
        3.3605021000        85.6111017211         2.8236652179         1.4118568074         4.9198715474       110.0548102723       -10.0548102723         1.3917226017
        3.3655105000        92.5275862133         2.8315854480         1.4067521537         4.9224234248       102.4359241337        -2.4359241337         1.3942737988
        3.3705146000       104.7689245132         2.8455302308         1.3990951731         4.9326309346        91.0075949257         8.9924050743         1.3968249959
        3.3755120000        89.2950378495         2.8278876582         1.4093044805         4.9428384445       106.2453672030        -6.2453672030         1.3993761929
        3.3805134000        96.7738018529         2.8364327786         1.4041998268         4.9428384445        98.6264810644         1.3735189356         1.4044785871
        3.3855111000        92.7762405228         2.8318696135         1.4067521537         4.9555978318       102.4359241337        -2.4359241337         1.3891714046
        3.3905018000        79.8158101109         2.8170042644         1.4144091342         4.9734609740       113.8642533416       -13.8642533416         1.3993761929
        3.3955107000        90.3703098772         2.8291184330         1.4067521537         4.9632534642       102.4359241337        -2.4359241337         1.3993761929
        3.4005066000        90.0107638212         2.8287069737         1.4067521537         4.9760128515       102.4359241337        -2.4359241337         1.3917226017
        3.4055275000        81.2506281946         2.8186555623         1.4118568074         4.9836684838       110.0548102723       -10.0548102723         1.3917226017
        3.4105356000        79.7665231161         2.8169475156         1.4118568074         4.9964278711       110.0548102723       -10.0548102723         1.3968249959
        3.4155086000        86.6830076083         2.8248947377         1.4067521537         4.9938759937       102.4359241337        -2.4359241337         1.3917226017
        3.4205081000        98.9243459082         2.8388835451         1.3990951731         5.0066353810        91.0075949257         8.9924050743         1.3968249959
        3.4255080000        91.8510488152         2.8308120939         1.4041998268         5.0015316260        98.6264810644         1.3735189356         1.3942737988
