% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.339281V  K_gimbal=26.049690  samples=2001

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[deg/s]         Error[deg/s]           disturbance[V]      
        1.6054478000       100.2004749185         2.8403365147         1.3965428462         0.2320726552        85.4648552599        14.5351447401         1.4070297842
        1.6104380000       102.3458840849         2.8427770625         1.3965428462         0.2371764101        85.4648552599        14.5351447401         1.4044785871
        1.6154416000        87.6901141100         2.8260492339         1.4067521537         0.2499357974       100.7026275371        -0.7026275371         1.3993761929
        1.6204319000        87.5864052316         2.8259303782         1.4067521537         0.2575914298       100.7026275371        -0.7026275371         1.4044785871
        1.6254416000        95.8832859238         2.8354171217         1.4016475000         0.2626951847        93.0837413985         6.9162586015         1.4044785871
        1.6304504000        84.3032517119         2.8221640163         1.4093044805         0.2677989396       104.5120706064        -4.5120706064         1.4044785871
        1.6354367000        92.0378528929         2.8310256598         1.4041998268         0.2729026945        96.8931844678         3.1068155322         1.3993761929
        1.6404456000       100.8970130962         2.8411291696         1.3990951731         0.2805583269        89.2742983292        10.7257016708         1.3968249959
        1.6454309000        81.4786688249         2.8189178767         1.4118568074         0.2882139593       108.3215136757        -8.3215136757         1.3968249959
        1.6505789000        88.6509904947         2.8271501108         1.4067521537         0.3009733466       100.7026275371        -0.7026275371         1.3942737988
        1.6554488000        92.7475764016         2.8318368577         1.4041998268         0.3009733466        96.8931844678         3.1068155322         1.3993761929
        1.6604595000        89.0058522490         2.8275565233         1.4067521537         0.3162846113       100.7026275371        -0.7026275371         1.3840690105
        1.6654434000        84.7018485853         2.8226216637         1.4093044805         0.3213883662       104.5120706064        -4.5120706064         1.3917226017
        1.6704234000        71.4349758398         2.8073295354         1.4169614611         0.3366996310       115.9403998144       -15.9403998144         1.3917226017
        1.6754490000        90.0836228431         2.8287903592         1.4041998268         0.3315958761        96.8931844678         3.1068155322         1.3968249959
        1.6804424000        82.1416039053         2.8196802442         1.4093044805         0.3418033859       104.5120706064        -4.5120706064         1.4019273900
        1.6854365000        77.2753207303         2.8140769176         1.4118568074         0.3545627732       108.3215136757        -8.3215136757         1.4044785871
        1.6904191000        84.4476424001         2.8223298103         1.4067521537         0.3596665281       100.7026275371        -0.7026275371         1.4044785871
        1.6954465000        67.5427543805         2.8028187104         1.4169614611         0.3724259154       115.9403998144       -15.9403998144         1.3917226017
        1.7004335000        65.1899274573         2.8000862989         1.4169614611         0.3826334252       115.9403998144       -15.9403998144         1.3993761929
        1.7054470000        67.0373953194         2.8022321834         1.4144091342         0.3877371802       112.1309567451       -12.1309567451         1.3942737988
        1.7104285000        65.2468479074         2.8001524533         1.4144091342         0.3953928125       112.1309567451       -12.1309567451         1.3891714046
        1.7154388000        63.4563004954         2.7980702107         1.4144091342         0.4030484449       112.1309567451       -12.1309567451         1.3891714046
        1.7204445000        65.8660478687         2.8008719399         1.4118568074         0.4081521998       108.3215136757        -8.3215136757         1.3840690105
        1.7254512000        64.6377799679         2.7994444467         1.4118568074         0.4107040773       108.3215136757        -8.3215136757         1.3815178134
        1.7304354000        55.0089224965         2.7882118225         1.4169614611         0.4234634646       115.9403998144       -15.9403998144         1.3968249959
        1.7354545000        56.8563903586         2.7903728937         1.4144091342         0.4311190970       112.1309567451       -12.1309567451         1.3917226017
        1.7404392000        55.0658429466         2.7882784477         1.4144091342         0.4387747293       112.1309567451       -12.1309567451         1.3993761929
        1.7454459000        65.8761798905         2.8008837104         1.4067521537         0.4413266068       100.7026275371        -0.7026275371         1.3917226017
        1.7504344000        61.5721762267         2.7958763985         1.4093044805         0.4515341166       104.5120706064        -4.5120706064         1.3993761929
        1.7554428000        60.9061878371         2.7951002625         1.4093044805         0.4591897490       104.5120706064        -4.5120706064         1.3968249959
        1.7604464000        64.4404942328         2.7992150508         1.4067521537         0.4617416265       100.7026275371        -0.7026275371         1.3942737988
        1.7654402000        60.1364905691         2.7942028187         1.4093044805         0.4745010138       104.5120706064        -4.5120706064         1.3866202076
        1.7704170000        67.8710917501         2.8031996779         1.4041998268         0.4719491363        96.8931844678         3.1068155322         1.4044785871
        1.7754574000        59.9290728122         2.7939608936         1.4093044805         0.4847085236       104.5120706064        -4.5120706064         1.3891714046
        1.7804330000        71.8639687785         2.8078260093         1.4016475000         0.4847085236        93.0837413985         6.9162586015         1.3993761929
        1.7854492000        85.4857032784         2.8235213306         1.3939905194         0.4847085236        81.6554121906        18.3445878094         1.4019273900
        1.7904339000        41.9901493176         2.7728996867         1.4220661148         0.4949160334       123.5592859530       -23.5592859530         1.3993761929
        1.7954517000        72.1151216544         2.8081166049         1.4016475000         0.5025716658        93.0837413985         6.9162586015         1.4044785871
        1.8004335000        73.1359717984         2.8092972933         1.4016475000         0.5076754207        93.0837413985         6.9162586015         1.4019273900
        1.8054663000        69.9565271571         2.8056174665         1.4041998268         0.5178829306        96.8931844678         3.1068155322         1.4044785871
        1.8104499000        78.8156873604         2.8158523925         1.3990951731         0.5255385629        89.2742983292        10.7257016708         1.3917226017
        1.8154445000        80.3988170156         2.8176754067         1.3990951731         0.5306423179        89.2742983292        10.7257016708         1.3866202076
        1.8204436000        69.3810623149         2.8049506217         1.4067521537         0.5434017052       100.7026275371        -0.7026275371         1.3866202076
        1.8254427000        77.6779430070         2.8145411560         1.4016475000         0.5408498277        93.0837413985         6.9162586015         1.3968249959
        1.8304331000        78.6987931510         2.8157177157         1.4016475000         0.5459535826        93.0837413985         6.9162586015         1.3993761929
        1.8354424000        71.3190537244         2.8071953550         1.4067521537         0.5638167248       100.7026275371        -0.7026275371         1.3993761929
        1.8404495000        67.0150500606         2.8022062447         1.4093044805         0.5689204797       104.5120706064        -4.5120706064         1.3917226017
        1.8454534000        70.5493564563         2.8063041708         1.4067521537         0.5714723572       100.7026275371        -0.7026275371         1.4019273900
        1.8504233000        83.0465319338         2.8207204118         1.3990951731         0.5816798670        89.2742983292        10.7257016708         1.3942737988
        1.8554557000        67.8284824478         2.8031502433         1.4093044805         0.5918873769       104.5120706064        -4.5120706064         1.3993761929
        1.8604636000        54.5616097023         2.7876881490         1.4169614611         0.5969911318       115.9403998144       -15.9403998144         1.3968249959
        1.8654312000        77.4105514909         2.8142328566         1.4016475000         0.6020948867        93.0837413985         6.9162586015         1.3840690105
        1.8704433000        61.6302224936         2.7959440281         1.4118568074         0.6123023966       108.3215136757        -8.3215136757         1.3840690105
        1.8754266000        73.0028389487         2.8091433592         1.4041998268         0.6123023966        96.8931844678         3.1068155322         1.4044785871
        1.8804602000        60.8605252256         2.7950470346         1.4118568074         0.6276136613       108.3215136757        -8.3215136757         1.3866202076
        1.8854495000        80.6337312513         2.8179457666         1.3990951731         0.6225099064        89.2742983292        10.7257016708         1.3993761929
        1.8904575000        65.4156817652         2.8003486615         1.4093044805         0.6352692937       104.5120706064        -4.5120706064         1.3917226017
        1.8954582000        68.9499881609         2.8044509310         1.4067521537         0.6480286810       100.7026275371        -0.7026275371         1.3968249959
        1.9004526000        68.8462792825         2.8043306930         1.4067521537         0.6480286810       100.7026275371        -0.7026275371         1.3993761929
        1.9054381000        77.1431599747         2.8139245061         1.4016475000         0.6582361908        93.0837413985         6.9162586015         1.4070297842
        1.9104691000        57.1625361921         2.7907307322         1.4144091342         0.6684437007       112.1309567451       -12.1309567451         1.3942737988
        1.9154322000        80.5737574919         2.8178767472         1.3990951731         0.6633399457        89.2742983292        10.7257016708         1.4044785871
        1.9204324000        86.3571819324         2.8245210835         1.3965428462         0.6760993330        85.4648552599        14.5351447401         1.4044785871
        1.9254414000        71.7014119575         2.8076378983         1.4067521537         0.6837549654       100.7026275371        -0.7026275371         1.4019273900
        1.9304519000        75.7979978644         2.8123725117         1.4041998268         0.6888587203        96.8931844678         3.1068155322         1.4044785871
        1.9354361000        67.8559789266         2.8031821444         1.4093044805         0.6990662302       104.5120706064        -4.5120706064         1.3942737988
        1.9404451000        58.7894009664         2.7926309930         1.4144091342         0.7092737400       112.1309567451       -12.1309567451         1.3917226017
        1.9454307000        69.5997379103         2.8052040511         1.4067521537         0.7194812498       100.7026275371        -0.7026275371         1.3993761929
        1.9504379000        73.6963238172         2.8099450536         1.4041998268         0.7220331273        96.8931844678         3.1068155322         1.3993761929
        1.9554315000        82.5554840205         2.8201560477         1.3990951731         0.7220331273        89.2742983292        10.7257016708         1.3917226017
        1.9604355000        79.9383188904         2.8171453131         1.4016475000         0.7322406371        93.0837413985         6.9162586015         1.3917226017
        1.9654481000        85.1594638196         2.8231469405         1.3990951731         0.7398962695        89.2742983292        10.7257016708         1.3891714046
        1.9704355000        82.5422986895         2.8201408914         1.4016475000         0.7450000244        93.0837413985         6.9162586015         1.3968249959
        1.9754417000        96.1640331894         2.8357373738         1.3939905194         0.7501037793        81.6554121906        18.3445878094         1.4019273900
        1.9804291000        40.0675948727         2.7706256148         1.4297230954         0.7577594117       134.9876151609       -34.9876151609         1.3968249959
        1.9854306000        30.7030756082         2.7594991887         1.4322754222         0.7654150441       138.7970582302       -38.7970582302         1.3968249959
        1.9904548000        50.1783403297         2.7825475999         1.4169614611         0.7705187990       115.9403998144       -15.9403998144         1.3968249959
        1.9954290000        64.6266925477         2.7994315555         1.4067521537         0.7832781863       100.7026275371        -0.7026275371         1.3917226017
        2.0004438000        72.9235732399         2.8090517024         1.4016475000         0.7832781863        93.0837413985         6.9162586015         1.3917226017
        2.0054301000        82.3450129544         2.8199141014         1.3965428462         0.7909338187        85.4648552599        14.5351447401         1.3968249959
        2.0104392000        92.8910116914         2.8320007623         1.3914381925         0.7909338187        77.8459691213        22.1540308787         1.3891714046
        2.0154414000        75.1595059536         2.8116353871         1.4041998268         0.8011413285        96.8931844678         3.1068155322         1.3866202076
        2.0204333000        96.6195505129         2.8362568856         1.3914381925         0.8139007158        77.8459691213        22.1540308787         1.3993761929
        2.0254355000        78.8880447751         2.8159357524         1.4041998268         0.8164525933        96.8931844678         3.1068155322         1.3993761929
        2.0304647000        83.5469101932         2.8212953294         1.4016475000         0.8215563482        93.0837413985         6.9162586015         1.4019273900
        2.0354357000        80.3674655519         2.8176393218         1.4041998268         0.8266601031        96.8931844678         3.1068155322         1.4044785871
        2.0404382000        59.8245622582         2.7938389828         1.4169614611         0.8292119806       115.9403998144       -15.9403998144         1.4044785871
        2.0454456000        65.8723249056         2.8008792320         1.4118568074         0.8419713679       108.3215136757        -8.3215136757         1.4044785871
        2.0504370000        94.0461205018         2.8333202422         1.3939905194         0.8496270002        81.6554121906        18.3445878094         1.4044785871
        2.0554427000        84.1529248235         2.8219913911         1.4016475000         0.8521788777        93.0837413985         6.9162586015         1.3993761929
        2.0604270000        80.9734801822         2.8183367112         1.4041998268         0.8598345101        96.8931844678         3.1068155322         1.3968249959
        2.0654374000        85.6323456002         2.8236895930         1.4016475000         0.8674901425        93.0837413985         6.9162586015         1.3942737988
        2.0704275000        95.0537853148         2.8344706161         1.3965428462         0.8725938974        85.4648552599        14.5351447401         1.4044785871
        2.0754362000        84.5983101253         2.8225027968         1.4041998268         0.8802495297        96.8931844678         3.1068155322         1.3968249959
        2.0804427000        72.4559964021         2.8085109377         1.4118568074         0.8930089170       108.3215136757        -8.3215136757         1.3993761929
        2.0854535000        88.0289076425         2.8264374592         1.4016475000         0.8904570396        93.0837413985         6.9162586015         1.3993761929
        2.0904334000        84.8494630012         2.8227911194         1.4041998268         0.8904570396        96.8931844678         3.1068155322         1.3968249959
        2.0954561000        89.5083284192         2.8281318538         1.4016475000         0.9032164269        93.0837413985         6.9162586015         1.3917226017
        2.1004529000        77.9282942073         2.8148297618         1.4093044805         0.9159758142       104.5120706064        -4.5120706064         1.3993761929
        2.1054373000        94.0634849589         2.8333400712         1.3990951731         0.9185276916        89.2742983292        10.7257016708         1.4070297842
        2.1104252000       104.0472041847         2.8447105306         1.3939905194         0.9185276916        81.6554121906        18.3445878094         1.3993761929
        2.1154324000       115.1554824328         2.8572951903         1.3888858657         0.9261833240        74.0365260520        25.9634739480         1.3917226017
        2.1204444000        93.7859614209         2.8330231356         1.4041998268         0.9312870789        96.8931844678         3.1068155322         1.3891714046
        2.1254374000        85.8439424831         2.8239323611         1.4093044805         0.9440464662       104.5120706064        -4.5120706064         1.3917226017
        2.1304389000        80.9776593082         2.8183415196         1.4118568074         0.9542539761       108.3215136757        -8.3215136757         1.3917226017
        2.1354520000        83.9496861927         2.8217579813         1.4093044805         0.9619096084       104.5120706064        -4.5120706064         1.3993761929
        2.1404336000       100.0848769443         2.8402049375         1.3990951731         0.9593577310        89.2742983292        10.7257016708         1.3968249959
        2.1454471000       101.6680065994         2.8420062218         1.3990951731         0.9695652408        89.2742983292        10.7257016708         1.3917226017
        2.1504517000        86.4499571134         2.8246274845         1.4093044805         0.9823246281       104.5120706064        -4.5120706064         1.3917226017
        2.1554465000        85.7839687238         2.8238635554         1.4093044805         0.9899802605       104.5120706064        -4.5120706064         1.3993761929
        2.1604501000        93.5185699048         2.8327177254         1.4041998268         0.9925321379        96.8931844678         3.1068155322         1.3993761929
        2.1654327000       102.3777301081         2.8428132693         1.3990951731         0.9874283830        89.2742983292        10.7257016708         1.3968249959
        2.1704436000        99.7605649780         2.8398357532         1.4016475000         1.0001877703        93.0837413985         6.9162586015         1.3993761929
        2.1754544000       109.1820046925         2.8505360848         1.3965428462         1.0001877703        85.4648552599        14.5351447401         1.3968249959
        2.1804350000        98.7265295030         2.8386582292         1.4041998268         1.0129471576        96.8931844678         3.1068155322         1.3917226017
        2.1854556000        90.7845105652         2.8295923350         1.4093044805         1.0206027900       104.5120706064        -4.5120706064         1.3917226017
        2.1904262000       102.7194065315         2.8432016955         1.4016475000         1.0282584224        93.0837413985         6.9162586015         1.3993761929
        2.1954596000        95.3396671048         2.8347968708         1.4067521537         1.0384659322       100.7026275371        -0.7026275371         1.4044785871
        2.2004486000       103.6365477970         2.8442439915         1.4016475000         1.0333621773        93.0837413985         6.9162586015         1.4044785871
        2.2054637000       113.0579875116         2.8549239677         1.3965428462         1.0384659322        85.4648552599        14.5351447401         1.3968249959
        2.2104452000       115.2033966779         2.8573493310         1.3965428462         1.0486734420        85.4648552599        14.5351447401         1.4044785871
        2.2154259000       113.1485110590         2.8550263518         1.3990951731         1.0537771970        89.2742983292        10.7257016708         1.3993761929
        2.2204454000       114.7316407141         2.8568162189         1.3990951731         1.0614328293        89.2742983292        10.7257016708         1.3968249959
        2.2254187000       103.7138860134         2.8443318614         1.4067521537         1.0741922166       100.7026275371        -0.7026275371         1.3942737988
        2.2304557000       112.0107667056         2.8537392264         1.4016475000         1.0818478490        93.0837413985         6.9162586015         1.4044785871
        2.2354362000       108.8313220642         2.8501386903         1.4041998268         1.0818478490        96.8931844678         3.1068155322         1.3968249959
        2.2404557000       113.4901874823         2.8554127568         1.4016475000         1.0869516039        93.0837413985         6.9162586015         1.3968249959
        2.2454403000       106.1104480557         2.8470530958         1.4067521537         1.0971591138       100.7026275371        -0.7026275371         1.3993761929
        2.2504576000        97.6061496067         2.8373816561         1.4118568074         1.1048147461       108.3215136757        -8.3215136757         1.4044785871
        2.2554284000       100.5781764911         2.8407663715         1.4093044805         1.1124703785       104.5120706064        -4.5120706064         1.3993761929
        2.2604437000        87.3113037456         2.8256150635         1.4169614611         1.1252297658       115.9403998144       -15.9403998144         1.3993761929
        2.2654497000        93.3590663930         2.8325355218         1.4118568074         1.1328853982       108.3215136757        -8.3215136757         1.3917226017
        2.2704344000        87.9305037069         2.8263247054         1.4144091342         1.1379891531       112.1309567451       -12.1309567451         1.3917226017
        2.2754429000        90.3402510802         2.8290840373         1.4118568074         1.1379891531       108.3215136757        -8.3215136757         1.3993761929
        2.2804309000        89.1119831794         2.8276780559         1.4118568074         1.1481966629       108.3215136757        -8.3215136757         1.3917226017
        2.2854444000        87.8837152786         2.8262710917         1.4118568074         1.1533004179       108.3215136757        -8.3215136757         1.4044785871
        2.2904614000        86.6554473778         2.8248631346         1.4118568074         1.1609560502       108.3215136757        -8.3215136757         1.3968249959
        2.2954364000       106.4286534035         2.8474141667         1.3990951731         1.1609560502        89.2742983292        10.7257016708         1.3968249959
        2.3004429000        91.2106039174         2.8300797289         1.4093044805         1.1737154375       104.5120706064        -4.5120706064         1.3993761929
        2.3054293000        77.9437311719         2.8148475561         1.4169614611         1.1864748248       115.9403998144       -15.9403998144         1.3917226017
        2.3104874000        96.5923781752         2.8362258995         1.4041998268         1.1839229474        96.8931844678         3.1068155322         1.3993761929
        2.3154290000       101.2512435933         2.8415321716         1.4016475000         1.1890267023        93.0837413985         6.9162586015         1.3968249959
        2.3204596000        98.0717989520         2.8379123138         1.4041998268         1.1941304572        96.8931844678         3.1068155322         1.4044785871
        2.3254465000        90.1297800141         2.8288431833         1.4093044805         1.2017860896       104.5120706064        -4.5120706064         1.3993761929
        2.3304505000        97.8643811951         2.8376759550         1.4041998268         1.2094417220        96.8931844678         3.1068155322         1.3942737988
        2.3354323000        81.5217726867         2.8189674549         1.4144091342         1.2247529867       112.1309567451       -12.1309567451         1.3917226017
        2.3404482000        79.7312252747         2.8169068728         1.4144091342         1.2298567416       112.1309567451       -12.1309567451         1.3917226017
        2.3454279000        86.3412674333         2.8245028311         1.4093044805         1.2451680064       104.5120706064        -4.5120706064         1.3993761929
        2.3504470000        89.8755738290         2.8285522426         1.4067521537         1.2502717613       100.7026275371        -0.7026275371         1.3993761929
        2.3554528000        85.5715701652         2.8236198589         1.4093044805         1.2553755162       104.5120706064        -4.5120706064         1.3993761929
        2.3604411000        89.1058765609         2.8276710633         1.4067521537         1.2553755162       100.7026275371        -0.7026275371         1.3968249959
        2.3654186000        97.4027572531         2.8371498274         1.4016475000         1.2579273937        93.0837413985         6.9162586015         1.3968249959
        2.3704309000        98.4236073971         2.8383131509         1.4016475000         1.2630311486        93.0837413985         6.9162586015         1.3993761929
        2.3754398000        99.4444575410         2.8394758485         1.4016475000         1.2706867810        93.0837413985         6.9162586015         1.3968249959
        2.3804481000       104.6656024703         2.8454129000         1.3990951731         1.2757905359        89.2742983292        10.7257016708         1.3968249959
        2.3854352000        72.6463738430         2.8087311337         1.4195137880         1.2885499232       119.7498428837       -19.7498428837         1.3917226017
        2.3904635000        86.5324465498         2.8247220843         1.4093044805         1.2962055556       104.5120706064        -4.5120706064         1.3942737988
        2.3954673000        90.0667529455         2.8287710523         1.4067521537         1.3013093105       100.7026275371        -0.7026275371         1.3993761929
        2.4004393000        89.9630440671         2.8286523576         1.4067521537         1.3140686978       100.7026275371        -0.7026275371         1.3993761929
        2.4054484000        85.6590404034         2.8237202220         1.4093044805         1.3166205752       104.5120706064        -4.5120706064         1.3993761929
        2.4104322000       105.9945259403         2.8469215437         1.3965428462         1.3166205752        85.4648552599        14.5351447401         1.3866202076
        2.4154596000        99.7393455360         2.8398115956         1.4016475000         1.3217243302        93.0837413985         6.9162586015         1.3866202076
        2.4204650000        96.5599008947         2.8361888632         1.4041998268         1.3319318400        96.8931844678         3.1068155322         1.3866202076
        2.4254613000        97.0184715275         2.8367117460         1.4041998268         1.3421393498        96.8931844678         3.1068155322         1.3917226017
        2.4304789000        97.4770421602         2.8372345010         1.4041998268         1.3497949822        96.8931844678         3.1068155322         1.3942737988
        2.4354774000        93.7353180077         2.8329652950         1.4067521537         1.3548987371       100.7026275371        -0.7026275371         1.3917226017
        2.4404433000        60.0292508469         2.7940777422         1.4271707685         1.3676581244       131.1781720916       -31.1781720916         1.3993761929
        2.4454562000        89.0296641613         2.8275837915         1.4067521537         1.3702100019       100.7026275371        -0.7026275371         1.4044785871
        2.4504540000        72.1247761417         2.8081277746         1.4169614611         1.3829693892       115.9403998144       -15.9403998144         1.3968249959
        2.4554459000        90.7734231450         2.8295796509         1.4041998268         1.3829693892        96.8931844678         3.1068155322         1.4044785871
        2.4604275000        99.6325833484         2.8396900466         1.3990951731         1.3829693892        89.2742983292        10.7257016708         1.3917226017
        2.4654461000       101.2157130035         2.8414917524         1.3990951731         1.3906250215        89.2742983292        10.7257016708         1.3891714046
        2.4704422000       111.1994322293         2.8528209507         1.3939905194         1.3982806539        81.6554121906        18.3445878094         1.3866202076
        2.4754766000        97.1059417656         2.8368114690         1.4041998268         1.4033844088        96.8931844678         3.1068155322         1.3891714046
        2.4804387000        84.9636280425         2.8229221663         1.4118568074         1.4237994285       108.3215136757        -8.3215136757         1.3917226017
        2.4854607000        92.1359497123         2.8311378013         1.4067521537         1.4237994285       100.7026275371        -0.7026275371         1.3917226017
        2.4904332000        66.8304721221         2.8019919684         1.4220661148         1.4289031834       123.5592859530       -23.5592859530         1.3993761929
        2.4954500000        42.3516122500         2.7733268600         1.4348277491         1.4340069384       142.6065012995       -42.6065012995         1.3993761929
        2.5004342000        94.8669557426         2.8342573747         1.3990951731         1.4442144482        89.2742983292        10.7257016708         1.4070297842
        2.5054668000        83.8492010419         2.8216425686         1.4067521537         1.4544219580       100.7026275371        -0.7026275371         1.3993761929
        2.5104665000        83.7454921635         2.8215234460         1.4067521537         1.4544219580       100.7026275371        -0.7026275371         1.3942737988
        2.5154841000        96.2426676409         2.8358270645         1.3990951731         1.4569738355        89.2742983292        10.7257016708         1.3993761929
        2.5204607000        97.8257972961         2.8376319847         1.3990951731         1.4646294679        89.2742983292        10.7257016708         1.3942737988
        2.5254729000        95.2086321660         2.8346473371         1.4016475000         1.4824926101        93.0837413985         6.9162586015         1.3891714046
        2.5304610000       100.4297770952         2.8405974903         1.3990951731         1.4850444875        89.2742983292        10.7257016708         1.4044785871
        2.5354673000        81.0114328239         2.8183803779         1.4118568074         1.4875963650       108.3215136757        -8.3215136757         1.3942737988
        2.5404600000        79.7831649231         2.8169666771         1.4118568074         1.5003557523       108.3215136757        -8.3215136757         1.3968249959
        2.5454418000        78.5548970223         2.8155519161         1.4118568074         1.5080113847       108.3215136757        -8.3215136757         1.3993761929
        2.5505262000        94.1278082626         2.8334135224         1.4016475000         1.5105632621        93.0837413985         6.9162586015         1.4044785871
        2.5554525000        86.7480688360         2.8249693410         1.4067521537         1.5156670170       100.7026275371        -0.7026275371         1.4070297842
        2.5604420000        95.0449495282         2.8344605317         1.4016475000         1.5207707720        93.0837413985         6.9162586015         1.4070297842
        2.5654815000        58.2631466045         2.7920165398         1.4246184417         1.5335301593       127.3687290223       -27.3687290223         1.3993761929
        2.5704217000        79.4252498595         2.8165545282         1.4093044805         1.5411857916       104.5120706064        -4.5120706064         1.3917226017
        2.5754807000        95.5604406111         2.8350487879         1.3990951731         1.5360820367        89.2742983292        10.7257016708         1.3891714046
        2.5805375000        80.3423911250         2.8176104611         1.4093044805         1.5513933015       104.5120706064        -4.5120706064         1.3942737988
        2.5854496000        92.2772870913         2.8312993634         1.4016475000         1.5513933015        93.0837413985         6.9162586015         1.3917226017
        2.5904326000        84.8975476647         2.8228463155         1.4067521537         1.5667045662       100.7026275371        -0.7026275371         1.3968249959
        2.5954623000        84.7938387862         2.8227272666         1.4067521537         1.5743601986       100.7026275371        -0.7026275371         1.3993761929
        2.6004272000        88.8904246931         2.8274243366         1.4041998268         1.5718083211        96.8931844678         3.1068155322         1.4070297842
        2.6054293000        97.7495848965         2.8375451300         1.3990951731         1.5769120761        89.2742983292        10.7257016708         1.4044785871
        2.6104443000        90.9321249811         2.8297611994         1.4041998268         1.5871195859        96.8931844678         3.1068155322         1.4070297842
        2.6154278000        91.3906956138         2.8302856948         1.4041998268         1.5922233408        96.8931844678         3.1068155322         1.3968249959
        2.6204398000        91.8492662466         2.8308100558         1.4041998268         1.5973270957        96.8931844678         3.1068155322         1.3917226017
        2.6254447000        88.1075420941         2.8265275560         1.4067521537         1.6049827281       100.7026275371        -0.7026275371         1.3917226017
        2.6304364000       100.6047175716         2.8407965744         1.3990951731         1.6100864830        89.2742983292        10.7257016708         1.3968249959
        2.6354391000        97.9875524414         2.8378163155         1.4016475000         1.6151902379        93.0837413985         6.9162586015         1.3993761929
        2.6404487000        94.8081078001         2.8341902030         1.4041998268         1.6279496252        96.8931844678         3.1068155322         1.3993761929
        2.6454390000        99.4669732181         2.8395014857         1.4016475000         1.6279496252        93.0837413985         6.9162586015         1.4044785871
        2.6504439000       100.4878233621         2.8406635496         1.4016475000         1.6356052576        93.0837413985         6.9162586015         1.3993761929
        2.6554340000        84.7074943649         2.8226281451         1.4118568074         1.6458127674       108.3215136757        -8.3215136757         1.3917226017
        2.6604432000        91.8798160347         2.8308449838         1.4067521537         1.6483646449       100.7026275371        -0.7026275371         1.3866202076
        2.6654302000        87.5758123709         2.8259182379         1.4093044805         1.6534683998       104.5120706064        -4.5120706064         1.3917226017
        2.6704375000       103.7110031225         2.8443285860         1.3990951731         1.6534683998        89.2742983292        10.7257016708         1.3968249959
        2.6754406000        92.6932484218         2.8317747733         1.4067521537         1.6662277871       100.7026275371        -0.7026275371         1.3968249959
        2.6804540000        84.1889499728         2.8220327614         1.4118568074         1.6738834195       108.3215136757        -8.3215136757         1.3917226017
        2.6854370000        70.3597977161         2.8060846241         1.4195137880         1.6815390519       119.7498428837       -19.7498428837         1.3942737988
        2.6904428000        80.0455756376         2.8172687929         1.4118568074         1.6815390519       108.3215136757        -8.3215136757         1.3968249959
        2.6954279000        87.2178973073         2.8255079919         1.4067521537         1.6942984392       100.7026275371        -0.7026275371         1.3968249959
        2.7004436000        78.7135988583         2.8157347743         1.4118568074         1.7019540715       108.3215136757        -8.3215136757         1.4044785871
        2.7054291000        81.6856257428         2.8191559074         1.4093044805         1.7096097039       104.5120706064        -4.5120706064         1.3968249959
        2.7104373000        72.6190477826         2.8086995293         1.4144091342         1.7198172138       112.1309567451       -12.1309567451         1.3891714046
        2.7154245000        87.6296795118         2.8259799736         1.4041998268         1.7300247236        96.8931844678         3.1068155322         1.3968249959
        2.7206183000        88.0882501446         2.8265054523         1.4041998268         1.7223690912        96.8931844678         3.1068155322         1.3891714046
        2.7254373000        80.1462312067         2.8173846658         1.4093044805         1.7300247236       104.5120706064        -4.5120706064         1.3993761929
        2.7304481000        79.4802428171         2.8166178599         1.4093044805         1.7453359884       104.5120706064        -4.5120706064         1.4044785871
        2.7354303000        83.0145492128         2.8206836589         1.4067521537         1.7529916207       100.7026275371        -0.7026275371         1.4044785871
        2.7404345000        87.1111351197         2.8253856036         1.4041998268         1.7555434982        96.8931844678         3.1068155322         1.4019273900
        2.7454280000        91.7700005378         2.8307194276         1.4016475000         1.7580953756        93.0837413985         6.9162586015         1.3993761929
        2.7504498000        84.3902611111         2.8222639250         1.4067521537         1.7606472531       100.7026275371        -0.7026275371         1.4019273900
        2.7554241000        67.4853730915         2.8027521228         1.4169614611         1.7836141502       115.9403998144       -15.9403998144         1.3866202076
        2.7604258000        65.1325461683         2.8000196063         1.4169614611         1.7912697826       115.9403998144       -15.9403998144         1.3840690105
        2.7654504000        66.9800140304         2.8021655734         1.4144091342         1.8014772924       112.1309567451       -12.1309567451         1.3840690105
        2.7704267000        73.5900561890         2.8098222273         1.4093044805         1.8014772924       104.5120706064        -4.5120706064         1.3968249959
        2.7754658000        68.7237730141         2.8041886512         1.4118568074         1.8065810474       108.3215136757        -8.3215136757         1.3840690105
        2.7804386000        96.8975686104         2.8365738995         1.3939905194         1.8142366797        81.6554121906        18.3445878094         1.3968249959
        2.7854537000        74.4034885761         2.8107621978         1.4093044805         1.8193404347       104.5120706064        -4.5120706064         1.3993761929
        2.7904353000        65.3369106159         2.8002571214         1.4144091342         1.8372035769       112.1309567451       -12.1309567451         1.3968249959
        2.7954506000        71.9469527745         2.8079220308         1.4093044805         1.8423073318       104.5120706064        -4.5120706064         1.3968249959
        2.8004326000        75.4812591702         2.8120068810         1.4067521537         1.8397554543       100.7026275371        -0.7026275371         1.4070297842
