% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.336563V  K_gimbal=26.049690  samples=2001

Time[s]              OmegaU[deg/s]        Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Error[rad/s]        
        5.2105450000        28.1391778829         2.7564381115         1.3403916554         4.1492045547         0.0997309863        -0.0997309863
        5.2155083000        18.8951690456         2.7335678330         1.3454963091         4.1568601871         0.2327056348        -0.2327056348
        5.2205193000        29.5280751123         2.7580971431         1.3378393285         4.1517564322         0.0332436621        -0.0332436621
        5.2254721000        37.6475249273         2.7677581895         1.3327346748         4.1492045547        -0.0997309863         0.0997309863
        5.2304545000        38.4909441941         2.7687581377         1.3327346748         4.1389970449        -0.0997309863         0.0997309863
        5.2355067000        22.5331843197         2.7497221069         1.3429439823         4.1543083097         0.1662183106        -0.1662183106
        5.2405173000        46.3292542535         2.7780197758         1.3276300211         4.1543083097        -0.2327056348         0.2327056348
        5.2455091000        23.0954638309         2.7503971604         1.3429439823         4.1543083097         0.1662183106        -0.1662183106
        5.2504783000        21.6897650529         2.7487089172         1.3429439823         4.1568601871         0.1662183106        -0.1662183106
        5.2555157000        28.6846558455         2.7570899106         1.3378393285         4.1517564322         0.0332436621        -0.0332436621
        5.2605151000        32.6038108752         2.7617643413         1.3352870017         4.1492045547        -0.0332436621         0.0332436621
        5.2654752000        20.2840662749         2.7470186337         1.3429439823         4.1568601871         0.1662183106        -0.1662183106
        5.2704780000        31.4792518528         2.7604246024         1.3352870017         4.1543083097        -0.0332436621         0.0332436621
        5.2754978000        44.3612759643         2.7756996921         1.3276300211         4.1466526773        -0.2327056348         0.2327056348
        5.2805390000        42.1289594682         2.7730637453         1.3301823480         4.1466526773        -0.1662183106         0.1662183106
        5.2855058000        39.3343634609         2.7697574205         1.3327346748         4.1568601871        -0.0997309863         0.0997309863
        5.2908768000        27.5768983718         2.7557659261         1.3403916554         4.1543083097         0.0997309863        -0.0997309863
        5.2955357000        14.1325947491         2.6770592144         1.3480486360         4.1594120646         0.2991929590        -0.2991929590
        5.3004942000        32.6038108752         2.7617643413         1.3352870017         4.1568601871        -0.0332436621         0.0332436621
        5.3054937000        37.0852454161         2.7670911860         1.3327346748         4.1568601871        -0.0997309863         0.0997309863
        5.3105108000        21.1274855417         2.7480330496         1.3429439823         4.1645158195         0.1662183106        -0.1662183106
        5.3155052000        28.1223763343         2.7564180304         1.3378393285         4.1619639420         0.0332436621        -0.0332436621
        5.3205139000        44.6424157199         2.7760313454         1.3276300211         4.1543083097        -0.2327056348         0.2327056348
        5.3254772000        38.2098044385         2.7684248958         1.3327346748         4.1619639420        -0.0997309863         0.0997309863
        5.3309810000        30.6526341347         2.7594390283         1.3378393285         4.1619639420         0.0332436621        -0.0332436621
        5.3354734000        38.7720839497         2.7690913058         1.3327346748         4.1619639420        -0.0997309863         0.0997309863
        5.3408543000        35.4152084312         2.7651083438         1.3352870017         4.1594120646        -0.0332436621         0.0332436621
        5.3455134000        31.4960534015         2.7604446279         1.3378393285         4.1721714519         0.0332436621        -0.0332436621
        5.3508376000        27.0146188606         2.7550934251         1.3403916554         4.1696195744         0.0997309863        -0.0997309863
        5.3554913000        26.1711995938         2.7540840795         1.3403916554         4.1696195744         0.0997309863        -0.0997309863
        5.3604947000        42.1289594682         2.7730637453         1.3301823480         4.1619639420        -0.1662183106         0.1662183106
        5.3655157000        39.3343634609         2.7697574205         1.3327346748         4.1594120646        -0.0997309863         0.0997309863
        5.3705250000        48.5783722983         2.7806670791         1.3276300211         4.1645158195        -0.2327056348         0.2327056348
        5.3755420000        33.7451714462         2.7631228433         1.3378393285         4.1696195744         0.0332436621        -0.0332436621
        5.3804892000        33.4640316907         2.7627883341         1.3378393285         4.1670676969         0.0332436621        -0.0332436621
        5.3855095000        37.3831867203         2.7674446557         1.3352870017         4.1721714519        -0.0332436621         0.0332436621
        5.3905176000        33.4640316907         2.7627883341         1.3378393285         4.1721714519         0.0332436621        -0.0332436621
        5.3955500000        20.5820075792         2.7473770646         1.3454963091         4.1798270842         0.2327056348        -0.2327056348
        5.4005986000        35.4152084312         2.7651083438         1.3352870017         4.1747233293        -0.0332436621         0.0332436621
        5.4055229000        35.6963481868         2.7654423276         1.3352870017         4.1747233293        -0.0332436621         0.0332436621
        5.4105021000        27.5768983718         2.7557659261         1.3403916554         4.1772752068         0.0997309863        -0.0997309863
        5.4155368000        18.3328895344         2.7268963070         1.3454963091         4.1823789617         0.2327056348        -0.2327056348
        5.4205267000        20.5652060305         2.7473568544         1.3429439823         4.1874827166         0.1662183106        -0.1662183106
        5.4255188000        31.7603916084         2.7607596525         1.3352870017         4.1823789617        -0.0332436621         0.0332436621
        5.4304544000        40.4421209346         2.7710688860         1.3301823480         4.1772752068        -0.1662183106         0.1662183106
        5.4355329000        41.8478197126         2.7727314502         1.3301823480         4.1772752068        -0.1662183106         0.1662183106
        5.4405229000        30.6526341347         2.7594390283         1.3378393285         4.1874827166         0.0332436621        -0.0332436621
        5.4454786000        13.5703152379         2.6703876883         1.3480486360         4.1976902265         0.2991929590        -0.2991929590
        5.4505196000        19.4406470081         2.7400400063         1.3429439823         4.1823789617         0.1662183106        -0.1662183106
        5.4555733000        26.4355378007         2.7544004980         1.3378393285         4.1951383490         0.0332436621        -0.0332436621
        5.4605326000        38.7552824010         2.7690713970         1.3301823480         4.1874827166        -0.1662183106         0.1662183106
        5.4655114000        23.3598020378         2.7507144038         1.3403916554         4.1925864715         0.0997309863        -0.0997309863
        5.4704901000        14.1157932004         2.6768598616         1.3454963091         4.1976902265         0.2327056348        -0.2327056348
        5.4754778000        37.3495836230         2.7674047941         1.3301823480         4.1900345941        -0.1662183106         0.1662183106
        5.4805207000        42.9555771863         2.7740403536         1.3276300211         4.1900345941        -0.2327056348         0.2327056348
        5.4855446000        44.9235554755         2.7763629276         1.3276300211         4.1900345941        -0.2327056348         0.2327056348
        5.4904537000        51.0918285500         2.7836202685         1.3250776943         4.1951383490        -0.2991929590         0.2991929590
        5.4954879000        28.4203176386         2.7567740861         1.3403916554         4.1951383490         0.0997309863        -0.0997309863
        5.5005261000        48.5783722983         2.7806670791         1.3276300211         4.1951383490        -0.2327056348         0.2327056348
        5.5054872000        58.9469401580         2.7928148911         1.3225253674         4.1951383490        -0.3656802832         0.3656802832
        5.5105227000        49.4385931137         2.7816784165         1.3301823480         4.2002421039        -0.1662183106         0.1662183106
        5.5154753000        46.6439971064         2.7783905105         1.3327346748         4.2002421039        -0.0997309863         0.0997309863
        5.5204998000        51.6877111585         2.7843195985         1.3301823480         4.2002421039        -0.1662183106         0.1662183106
        5.5255278000        40.4925255806         2.7711285327         1.3378393285         4.2078977363         0.0332436621        -0.0332436621
        5.5305219000        40.2113858250         2.7707958143         1.3378393285         4.2078977363         0.0332436621        -0.0332436621
        5.5354871000        35.7299512841         2.7654822418         1.3403916554         4.2104496138         0.0997309863        -0.0997309863
        5.5405188000        22.2856476614         2.7494248200         1.3480486360         4.2155533687         0.2991929590        -0.2991929590
        5.5456405000        44.9571585728         2.7764025551         1.3327346748         4.2104496138        -0.0997309863         0.0997309863
        5.5505087000        41.6002830543         2.7724388126         1.3352870017         4.2104496138        -0.0332436621         0.0332436621
        5.5558590000        50.2820123805         2.7826693737         1.3301823480         4.2078977363        -0.1662183106         0.1662183106
        5.5605091000        72.6891850850         2.8087806467         1.3174207137         4.2155533687        -0.4986549317         0.4986549317
        5.5655922000        39.1036283513         2.7694841116         1.3403916554         4.2181052461         0.0997309863        -0.0997309863
        5.5705271000        29.8596195139         2.7584928894         1.3454963091         4.2257608785         0.2327056348        -0.2327056348
        5.5755863000        15.2907568688         2.6908009720         1.3531532897         4.2257608785         0.4321676075        -0.4321676075
        5.5804793000        24.2368244019         2.7517664440         1.3454963091         4.2283127560         0.2327056348        -0.2327056348
        5.5856960000        30.6694356833         2.7594590674         1.3403916554         4.2308646334         0.0997309863        -0.0997309863
        5.5904891000        34.0263112019         2.7634572765         1.3378393285         4.2232090010         0.0332436621        -0.0332436621
        5.5955226000        33.7451714463         2.7631228433         1.3378393285         4.2257608785         0.0332436621        -0.0332436621
        5.6004865000        33.4640316907         2.7627883341         1.3378393285         4.2257608785         0.0332436621        -0.0332436621
        5.6055107000        37.3831867204         2.7674446557         1.3352870017         4.2283127560        -0.0332436621         0.0332436621
        5.6104554000        29.2637369054         2.7577815395         1.3403916554         4.2257608785         0.0997309863        -0.0997309863
        5.6155045000        32.6206124239         2.7617843485         1.3378393285         4.2283127560         0.0332436621        -0.0332436621
        5.6205486000        40.7400622389         2.7714214226         1.3327346748         4.2308646334        -0.0997309863         0.0997309863
        5.6255279000        33.1828919351         2.7624537486         1.3378393285         4.2308646334         0.0332436621        -0.0332436621
        5.6305272000        41.3023417501         2.7720865121         1.3327346748         4.2359683883        -0.0997309863         0.0997309863
        5.6355146000        46.3460558022         2.7780395685         1.3301823480         4.2308646334        -0.1662183106         0.1662183106
        5.6404642000        43.5514597948         2.7747439739         1.3327346748         4.2308646334        -0.0997309863         0.0997309863
        5.6455233000        40.1945842763         2.7707759280         1.3352870017         4.2359683883        -0.0332436621         0.0332436621
        5.6504558000        44.6760188172         2.7760709814         1.3327346748         4.2334165109        -0.0997309863         0.0997309863
        5.6554951000        45.5194380840         2.7770654896         1.3327346748         4.2334165109        -0.0997309863         0.0997309863
        5.6604899000        25.3613834243         2.7531142741         1.3454963091         4.2410721433         0.2327056348        -0.2327056348
        5.6655048000        27.5936999204         2.7557860163         1.3429439823         4.2436240207         0.1662183106        -0.1662183106
        5.6704734000        47.1894750690         2.7790328191         1.3301823480         4.2410721433        -0.1662183106         0.1662183106
        5.6754828000        31.7939947057         2.7607996941         1.3403916554         4.2461758982         0.0997309863        -0.0997309863
        5.6805078000        26.7502806537         2.7547771603         1.3429439823         4.2487277756         0.1662183106        -0.1662183106
        5.6854943000        46.3460558022         2.7780395685         1.3301823480         4.2461758982        -0.1662183106         0.1662183106
        5.6904834000        39.3511650095         2.7697773203         1.3352870017         4.2512796531        -0.0332436621         0.0332436621
        5.6954709000        22.8311256239         2.7500798454         1.3454963091         4.2589352855         0.2327056348        -0.2327056348
        5.7004758000        25.0634421201         2.7527573041         1.3429439823         4.2563834080         0.1662183106        -0.1662183106
        5.7055140000        36.2586276980         2.7661100697         1.3352870017         4.2563834080        -0.0332436621         0.0332436621
        5.7105407000        40.7400622389         2.7714214226         1.3327346748         4.2538315306        -0.0997309863         0.0997309863
        5.7155053000        20.5820075792         2.7473770646         1.3454963091         4.2589352855         0.2327056348        -0.2327056348
        5.7204880000        39.6155032165         2.7700903675         1.3327346748         4.2614871629        -0.0997309863         0.0997309863
        5.7254823000        36.2586276980         2.7661100697         1.3352870017         4.2589352855        -0.0332436621         0.0332436621
        5.7305768000        28.1391778830         2.7564381115         1.3403916554         4.2614871629         0.0997309863        -0.0997309863
        5.7355555000        39.8966429721         2.7704232411         1.3327346748         4.2589352855        -0.0997309863         0.0997309863
        5.7405206000        40.7400622389         2.7714214226         1.3327346748         4.2665909178        -0.0997309863         0.0997309863
        5.7454721000        20.5820075792         2.7473770646         1.3454963091         4.2742465502         0.2327056348        -0.2327056348
        5.7505262000        18.6140292900         2.7302320700         1.3454963091         4.2767984277         0.2327056348        -0.2327056348
        5.7555074000        33.4472301420         2.7627683406         1.3352870017         4.2716946728        -0.0332436621         0.0332436621
        5.7605137000        46.3292542535         2.7780197758         1.3276300211         4.2640390404        -0.2327056348         0.2327056348
        5.7654760000        31.4960534015         2.7604446279         1.3378393285         4.2716946728         0.0332436621        -0.0332436621
        5.7705451000        43.8157980018         2.7750560023         1.3301823480         4.2691427953        -0.1662183106         0.1662183106
        5.7754699000        32.6206124239         2.7617843485         1.3378393285         4.2742465502         0.0332436621        -0.0332436621
        5.7805023000        15.5382935271         2.6937380295         1.3480486360         4.2819021826         0.2991929590        -0.2991929590
        5.7854714000        25.6089200826         2.7534107849         1.3403916554         4.2793503051         0.0997309863        -0.0997309863
        5.7904893000        33.1660903864         2.7624337506         1.3352870017         4.2793503051        -0.0332436621         0.0332436621
        5.7954775000        25.0466405714         2.7527371711         1.3403916554         4.2844540601         0.0997309863        -0.0997309863
        5.8005180000        15.8026317340         2.6968744398         1.3454963091         4.2819021826         0.2327056348        -0.2327056348
        5.8054575000        51.6373065125         2.7842604552         1.3225253674         4.2819021826        -0.3656802832         0.3656802832
        5.8105182000        25.3277803270         2.7530740180         1.3403916554         4.2921096924         0.0997309863        -0.0997309863
        5.8154860000        20.2840662749         2.7470186337         1.3429439823         4.2921096924         0.1662183106        -0.1662183106
        5.8205184000        35.6795466381         2.7654223701         1.3327346748         4.2870059375        -0.0997309863         0.0997309863
        5.8254730000        36.5229659049         2.7664238843         1.3327346748         4.2819021826        -0.0997309863         0.0997309863
        5.8304949000        28.9657956011         2.7574257330         1.3378393285         4.2895578150         0.0332436621        -0.0332436621
        5.8355179000        20.2840662749         2.7470186337         1.3429439823         4.2972134474         0.1662183106        -0.1662183106
        5.8404856000        14.6780727116         2.6835313877         1.3454963091         4.2972134474         0.2327056348        -0.2327056348
        5.8455320000        29.5112735637         2.7580770852         1.3352870017         4.2946615699        -0.0332436621         0.0332436621
        5.8509079000        25.5921185340         2.7533906612         1.3378393285         4.2997653248         0.0332436621        -0.0332436621
        5.8556126000        29.5112735637         2.7580770852         1.3352870017         4.2946615699        -0.0332436621         0.0332436621
        5.8604906000        29.7924133192         2.7584126778         1.3352870017         4.2946615699        -0.0332436621         0.0332436621
        5.8655294000        13.2723739336         2.6668525725         1.3454963091         4.3048690797         0.2327056348        -0.2327056348
        5.8705202000        32.3058695710         2.7614095098         1.3327346748         4.2997653248        -0.0997309863         0.0997309863
        5.8755376000        54.1507627643         2.7872070176         1.3199730405         4.2997653248        -0.4321676075         0.4321676075
        5.8804993000        36.8041056605         2.7667575725         1.3327346748         4.2946615699        -0.0997309863         0.0997309863
        5.8854773000        46.0481144979         2.7776885474         1.3276300211         4.2972134474        -0.2327056348         0.2327056348
        5.8904869000        18.6140292900         2.7302320700         1.3454963091         4.3023172023         0.2327056348        -0.2327056348
        5.8955344000        20.8463457861         2.7476949930         1.3429439823         4.3048690797         0.1662183106        -0.1662183106
        5.9004907000        19.4406470081         2.7400400063         1.3429439823         4.3125247121         0.1662183106        -0.1662183106
        5.9054733000        18.0349482302         2.7233611912         1.3429439823         4.3099728347         0.1662183106        -0.1662183106
        5.9104858000        16.6292494522         2.7066823761         1.3429439823         4.3074209572         0.1662183106        -0.1662183106
        5.9155231000        36.2250246007         2.7660701724         1.3301823480         4.3048690797        -0.1662183106         0.1662183106
        5.9204585000        33.4304285934         2.7627483469         1.3327346748         4.3099728347        -0.0997309863         0.0997309863
        5.9254733000        13.2723739337         2.6668525725         1.3454963091         4.3176284670         0.2327056348        -0.2327056348
        5.9305197000        11.3043956445         2.6435022314         1.3454963091         4.3201803445         0.2327056348        -0.2327056348
        5.9354772000        34.5381860671         2.7640659884         1.3301823480         4.3125247121        -0.1662183106         0.1662183106
        5.9404589000        44.3444744157         2.7756798695         1.3250776943         4.3099728347        -0.2991929590         0.2991929590
        5.9454788000        30.0735530749         2.7587481926         1.3352870017         4.3074209572        -0.0332436621         0.0332436621
        5.9505202000        26.1543980452         2.7540639653         1.3378393285         4.3176284670         0.0332436621        -0.0332436621
        5.9555200000        34.2738478602         2.7637516738         1.3327346748         4.3176284670        -0.0997309863         0.0997309863
        5.9604541000        18.3160879858         2.7266969542         1.3429439823         4.3176284670         0.1662183106        -0.1662183106
        5.9654741000         0.1092100666         2.5106697687         1.3531532897         4.3252840994         0.4321676075        -0.4321676075
        5.9704881000        17.4558671703         2.7164903124         1.3403916554         4.3303878543         0.0997309863        -0.0997309863
        5.9755407000        33.4136270447         2.7627283529         1.3301823480         4.3227322219        -0.1662183106         0.1662183106
        5.9804595000         9.6175571109         2.6234876533         1.3454963091         4.3227322219         0.2327056348        -0.2327056348
        5.9855008000        32.8513475335         2.7620590782         1.3301823480         4.3252840994        -0.1662183106         0.1662183106
        5.9904849000        34.2570463115         2.7637316935         1.3301823480         4.3278359769        -0.1662183106         0.1662183106
        5.9956607000        23.0618607336         2.7503568268         1.3378393285         4.3252840994         0.0332436621        -0.0332436621
        6.0004862000        35.3816053339         2.7650684195         1.3301823480         4.3227322219        -0.1662183106         0.1662183106
        6.0055457000        36.7873041119         2.7667376326         1.3301823480         4.3227322219        -0.1662183106         0.1662183106
        6.0105000000        33.9927081046         2.7634173076         1.3327346748         4.3227322219        -0.0997309863         0.0997309863
        6.0155560000        43.2367169420         2.7743723646         1.3276300211         4.3303878543        -0.2327056348         0.2327056348
        6.0205070000        15.8026317340         2.6968744398         1.3454963091         4.3380434867         0.2327056348        -0.2327056348
        6.0254930000         5.4340638743         2.5738499134         1.3506009628         4.3354916092         0.3656802832        -0.3656802832
        6.0304901000        31.7435900598         2.7607396313         1.3327346748         4.3329397318        -0.0997309863         0.0997309863
        6.0354942000        19.9861249707         2.7465121796         1.3403916554         4.3431472416         0.0997309863        -0.0997309863
        6.0404919000        19.1427057039         2.7365048905         1.3403916554         4.3380434867         0.0997309863        -0.0997309863
        6.0457717000        18.2992864371         2.7264976015         1.3403916554         4.3431472416         0.0997309863        -0.0997309863
        6.0504538000        21.6561619556         2.7486685350         1.3378393285         4.3431472416         0.0332436621        -0.0332436621
        6.0554803000        71.7785596236         2.8077271761         1.3072114063         4.3354916092        -0.7646042286         0.7646042286
        6.0604664000        23.6409417934         2.7510517331         1.3403916554         4.3456991191         0.0997309863        -0.0997309863
        6.0654780000        22.7975225267         2.7500395027         1.3403916554         4.3380434867         0.0997309863        -0.0997309863
        6.0705216000        34.5549876158         2.7640859643         1.3327346748         4.3456991191        -0.0997309863         0.0997309863
        6.0754711000        14.3969329561         2.6801956246         1.3454963091         4.3508028740         0.2327056348        -0.2327056348
        6.0804755000        12.4289546669         2.6568452835         1.3454963091         4.3508028740         0.2327056348        -0.2327056348
        6.0854702000        35.6627450895         2.7654024123         1.3301823480         4.3508028740        -0.1662183106         0.1662183106
        6.0904875000        41.2687386528         2.7720467730         1.3276300211         4.3508028740        -0.2327056348         0.2327056348
        6.0954815000        26.4355378008         2.7544004980         1.3378393285         4.3533547515         0.0332436621        -0.0332436621
        6.1004806000        13.5535136893         2.6701883356         1.3454963091         4.3610103838         0.2327056348        -0.2327056348
        6.1054789000        24.1864197560         2.7517060019         1.3378393285         4.3559066289         0.0332436621        -0.0332436621
        6.1104890000        15.5046904298         2.6933393240         1.3429439823         4.3635622613         0.1662183106        -0.1662183106
        6.1155182000        18.2992864371         2.7264976015         1.3403916554         4.3584585064         0.0997309863        -0.0997309863
        6.1204713000        46.8579306674         2.7786424520         1.3225253674         4.3533547515        -0.3656802832         0.3656802832
        6.1254714000        28.9489940525         2.7574056657         1.3352870017         4.3635622613        -0.0332436621         0.0332436621
        6.1305092000        29.2301338081         2.7577414145         1.3352870017         4.3559066289        -0.0332436621         0.0332436621
        6.1355107000        29.5112735637         2.7580770852         1.3352870017         4.3661141388        -0.0332436621         0.0332436621
        6.1405102000        12.9912341781         2.6635168095         1.3454963091         4.3661141388         0.2327056348        -0.2327056348
        6.1455509000        23.6241402448         2.7510315758         1.3378393285         4.3661141388         0.0332436621        -0.0332436621
        6.1504838000        14.9424109186         2.6866677979         1.3429439823         4.3737697711         0.1662183106        -0.1662183106
        6.1554763000         9.3364173553         2.6201518902         1.3454963091         4.3737697711         0.2327056348        -0.2327056348
        6.1604574000        19.9693234220         2.7463128268         1.3378393285         4.3763216486         0.0332436621        -0.0332436621
        6.1655061000        23.8884784517         2.7513486764         1.3352870017         4.3737697711        -0.0332436621         0.0332436621
        6.1704557000        32.5702077779         2.7617243262         1.3301823480         4.3686660162        -0.1662183106         0.1662183106
        6.1754715000        21.3750222000         2.7483306323         1.3378393285         4.3712178937         0.0332436621        -0.0332436621
        6.1805150000        33.6947668003         2.7630628759         1.3301823480         4.3635622613        -0.1662183106         0.1662183106
        6.1854705000        35.1004655783         2.7647343513         1.3301823480         4.3712178937        -0.1662183106         0.1662183106
        6.1904738000        15.5046904298         2.6933393240         1.3429439823         4.3788735260         0.1662183106        -0.1662183106
        6.1954759000        26.6998760077         2.7547168462         1.3352870017         4.3737697711        -0.0332436621         0.0332436621
        6.2004890000        31.1813105486         2.7600694448         1.3327346748         4.3712178937        -0.0997309863         0.0997309863
        6.2054763000        15.2235506742         2.6900035610         1.3429439823         4.3788735260         0.1662183106        -0.1662183106
        6.2104817000        22.2184414668         2.7493440957         1.3378393285         4.3737697711         0.0332436621        -0.0332436621
        6.2155066000        30.3378912818         2.7590635853         1.3327346748         4.3661141388        -0.0997309863         0.0997309863
        6.2205194000        43.7821949045         2.7750163403         1.3250776943         4.3686660162        -0.2991929590         0.2991929590
        6.2254913000        37.9118631343         2.7680716577         1.3301823480         4.3737697711        -0.1662183106         0.1662183106
        6.2305002000        14.1157932005         2.6768598616         1.3454963091         4.3788735260         0.2327056348        -0.2327056348
        6.2354879000        16.3481096966         2.7033466130         1.3429439823         4.3839772810         0.1662183106        -0.1662183106
        6.2405529000        31.7435900598         2.7607396313         1.3327346748         4.3814254035        -0.0997309863         0.0997309863
        6.2455166000        24.1864197560         2.7517060019         1.3378393285         4.3839772810         0.0332436621        -0.0332436621
        6.2504578000        23.9052800004         2.7513688291         1.3378393285         4.3814254035         0.0332436621        -0.0332436621
        6.2554767000        32.0247298154         2.7610746090         1.3327346748         4.3839772810        -0.0997309863         0.0997309863
        6.2604639000        16.0669699410         2.7000108500         1.3429439823         4.3890810359         0.1662183106        -0.1662183106
        6.2655072000        10.4609763777         2.6334949423         1.3454963091         4.3916329133         0.2327056348        -0.2327056348
        6.2705397000        33.6947668003         2.7630628759         1.3301823480         4.3865291584        -0.1662183106         0.1662183106
        6.2754725000        47.7013499342         2.7796353198         1.3225253674         4.3814254035        -0.3656802832         0.3656802832
        6.2804572000        38.1930028899         2.7684049781         1.3301823480         4.3865291584        -0.1662183106         0.1662183106
        6.2855209000        43.7989964532         2.7750361714         1.3276300211         4.3890810359        -0.2327056348         0.2327056348
        6.2905073000        20.5652060306         2.7473568544         1.3429439823         4.3941847908         0.1662183106        -0.1662183106
        6.2954532000        40.1609811791         2.7707361546         1.3301823480         4.3839772810        -0.1662183106         0.1662183106
        6.3004579000        16.3649112453         2.7035459658         1.3454963091         4.3916329133         0.2327056348        -0.2327056348
        6.3054528000        22.7975225267         2.7500395027         1.3403916554         4.3967366683         0.0997309863        -0.0997309863
        6.3104932000        21.9541032599         2.7490265425         1.3403916554         4.4018404232         0.0997309863        -0.0997309863
        6.3154877000        21.1106839931         2.7480128488         1.3403916554         4.3941847908         0.0997309863        -0.0997309863
        6.3205151000        32.8681490822         2.7620790814         1.3327346748         4.3890810359        -0.0997309863         0.0997309863
        6.3254716000        25.3109787784         2.7530538895         1.3378393285         4.3967366683         0.0332436621        -0.0332436621
        6.3304797000        20.8295442375         2.7476747874         1.3403916554         4.3967366683         0.0997309863        -0.0997309863
        6.3355054000        15.7858301854         2.6966750870         1.3429439823         4.4043923006         0.1662183106        -0.1662183106
        6.3404830000        26.9810157633         2.7550532249         1.3352870017         4.3992885457        -0.0332436621         0.0332436621
        6.3454988000        35.6627450895         2.7654024123         1.3301823480         4.3916329133        -0.1662183106         0.1662183106
        6.3505084000        11.8666751557         2.6501737574         1.3454963091         4.4069441781         0.2327056348        -0.2327056348
        6.3554991000        39.3007603636         2.7697176203         1.3276300211         4.3941847908        -0.2327056348         0.2327056348
        6.3607222000        37.0684438675         2.7670712506         1.3301823480         4.4018404232        -0.1662183106         0.1662183106
        6.3655204000         9.0720791484         2.6170154800         1.3480486360         4.4120479330         0.2991929590        -0.2991929590
        6.3708649000        23.3430004892         2.7506942417         1.3378393285         4.4043923006         0.0332436621        -0.0332436621
        6.3754938000        35.6627450895         2.7654024123         1.3301823480         4.4043923006        -0.1662183106         0.1662183106
        6.3807599000        20.2672647263         2.7469984183         1.3403916554         4.4018404232         0.0997309863        -0.0997309863
        6.3855241000        19.4238454595         2.7398406535         1.3403916554         4.4171516879         0.0997309863        -0.0997309863
        6.3908049000        26.9810157633         2.7550532249         1.3352870017         4.4094960556        -0.0332436621         0.0332436621
        6.3954714000        31.4624503042         2.7604045766         1.3327346748         4.4043923006        -0.0997309863         0.0997309863
        6.4004957000        28.1055747857         2.7563979490         1.3352870017         4.4120479330        -0.0332436621         0.0332436621
        6.4054960000        15.7858301854         2.6966750870         1.3429439823         4.4145998105         0.1662183106        -0.1662183106
        6.4104749000         5.9795418368         2.5803220867         1.3480486360         4.4222554428         0.2991929590        -0.2991929590
        6.4154841000        20.2504631776         2.7469782026         1.3378393285         4.4145998105         0.0332436621        -0.0332436621
        6.4204785000        32.5702077780         2.7617243262         1.3301823480         4.4171516879        -0.1662183106         0.1662183106
        6.4255335000         8.7741378441         2.6134803642         1.3454963091         4.4171516879         0.2327056348        -0.2327056348
        6.4304820000        19.4070439109         2.7396413008         1.3378393285         4.4197035654         0.0332436621        -0.0332436621
        6.4355118000        35.9270832965         2.7657163763         1.3276300211         4.4197035654        -0.2327056348         0.2327056348
        6.4404587000        21.0938824444         2.7479926478         1.3378393285         4.4222554428         0.0332436621        -0.0332436621
        6.4455373000         8.2118583329         2.6068088381         1.3454963091         4.4273591978         0.2327056348        -0.2327056348
        6.4505130000        10.4441748291         2.6332955896         1.3429439823         4.4299110752         0.1662183106        -0.1662183106
        6.4554629000        21.6393604070         2.7486483435         1.3352870017         4.4248073203        -0.0332436621         0.0332436621
        6.4604595000        30.3210897332         2.7590435407         1.3301823480         4.4299110752        -0.1662183106         0.1662183106
        6.4655949000        23.3261989406         2.7506740793         1.3352870017         4.4248073203        -0.0332436621         0.0332436621
        6.4706516000        27.8076334815         2.7560417999         1.3327346748         4.4248073203        -0.0997309863         0.0997309863
        6.4755284000        16.0501683923         2.6998114973         1.3403916554         4.4248073203         0.0997309863        -0.0997309863
        6.4804803000        15.2067491256         2.6898042082         1.3403916554         4.4222554428         0.0997309863        -0.0997309863
        6.4855264000        22.7639194294         2.7499991588         1.3352870017         4.4248073203        -0.0332436621         0.0332436621
        6.4904751000        18.8447643997         2.7329697747         1.3378393285         4.4324629527         0.0332436621        -0.0332436621
        6.4955328000        10.1630350735         2.6299598265         1.3429439823         4.4324629527         0.1662183106        -0.1662183106
        6.5004526000        12.9576310808         2.6631181040         1.3403916554         4.4375667076         0.0997309863        -0.0997309863
        6.5054552000        20.5148013846         2.7472962220         1.3352870017         4.4324629527        -0.0332436621         0.0332436621
        6.5104906000        24.9962359255         2.7526767704         1.3327346748         4.4299110752        -0.0997309863         0.0997309863
        6.5154799000        21.6393604070         2.7486483435         1.3352870017         4.4299110752        -0.0332436621         0.0332436621
        6.5204528000        30.3210897332         2.7590435407         1.3301823480         4.4324629527        -0.1662183106         0.1662183106
        6.5255734000        27.5264937259         2.7557056537         1.3327346748         4.4324629527        -0.0997309863         0.0997309863
        6.5305846000        24.1696182073         2.7516858539         1.3352870017         4.4248073203        -0.0332436621         0.0332436621
        6.5355241000        41.2519371042         2.7720269031         1.3250776943         4.4248073203        -0.2991929590         0.2991929590
        6.5404717000        31.1813105486         2.7600694448         1.3327346748         4.4273591978        -0.0997309863         0.0997309863
        6.5455322000        15.2235506742         2.6900035610         1.3429439823         4.4350148301         0.1662183106        -0.1662183106
        6.5504522000         9.6175571109         2.6234876533         1.3454963091         4.4426704625         0.2327056348        -0.2327056348
        6.5554833000        28.6510527483         2.7570497663         1.3327346748         4.4375667076        -0.0997309863         0.0997309863
        6.5604884000        25.2941772297         2.7530337607         1.3352870017         4.4350148301        -0.0332436621         0.0332436621
