% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.339077V  K_gimbal=26.049690  samples=2001

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[deg/s]         Error[deg/s]           disturbance[V]      
        1.8554306000        30.8841020946         2.7597150743         1.3837812120         3.9935400297        66.7223953589       -16.7223953589         1.3840690105
        1.8604121000        49.4173253825         2.7816534205         1.3710195777         3.9986437847        47.6751800124         2.3248199876         1.4044785871
        1.8654596000        53.9607670852         2.7869844707         1.3684672508         3.9986437847        43.8657369431         6.1342630569         1.3942737988
        1.8704389000        25.4641300167         2.7532373562         1.3863335388         4.0114031719        70.5318384282       -20.5318384282         1.3917226017
        1.8755386000        30.8341894375         2.7596555535         1.3812288851         4.0139550494        62.9129522896       -12.9129522896         1.3968249959
        1.8804616000        37.3288078807         2.7673801483         1.3761242314         4.0139550494        55.2940661510        -5.2940661510         1.4044785871
        1.8855046000        40.7476905611         2.7714304476         1.3735719045         4.0165069269        51.4846230817        -1.4846230817         1.3942737988
        1.8904536000        40.5285579673         2.7711711704         1.3735719045         4.0190588043        51.4846230817        -1.4846230817         1.3993761929
        1.8954284000        36.1091305882         2.7659325618         1.3761242314         4.0267144367        55.2940661510        -5.2940661510         1.3968249959
        1.9004490000        52.1288976244         2.7848371796         1.3659149240         4.0292663142        40.0562938738         9.9437061262         1.4044785871
        1.9054469000        36.7954244230         2.7667472698         1.3761242314         4.0318181916        55.2940661510        -5.2940661510         1.3815178134
        1.9104416000        31.8137175327         2.7608231953         1.3786765582         4.0420257015        59.1035092203        -9.1035092203         1.3891714046
        1.9154600000        30.4700259165         2.7592212148         1.3786765582         4.0394738240        59.1035092203        -9.1035092203         1.3942737988
        1.9204343000        33.3266290856         2.7626248203         1.3761242314         4.0420257015        55.2940661510        -5.2940661510         1.3968249959
        1.9254478000        40.9458065513         2.7716648200         1.3710195777         4.0471294564        47.6751800124         2.3248199876         1.3942737988
        1.9304296000        37.0886586834         2.7670952359         1.3735719045         4.0496813338        51.4846230817        -1.4846230817         1.4044785871
        1.9354221000        45.2701156602         2.7767715703         1.3684672508         4.0522332113        43.8657369431         6.1342630569         1.3942737988
        1.9404347000        37.7749525182         2.7679093090         1.3735719045         4.0573369662        51.4846230817        -1.4846230817         1.3993761929
        1.9454447000        37.5558199244         2.7676494249         1.3735719045         4.0598888437        51.4846230817        -1.4846230817         1.4044785871
        1.9504497000        54.1378664718         2.7871919128         1.3633625971         4.0547850888        36.2468508045        13.7531491955         1.3993761929
        1.9556211000        35.1663779963         2.7648126794         1.3761242314         4.0649925986        55.2940661510        -5.2940661510         1.4044785871
        1.9604680000        42.7855554619         2.7738395322         1.3710195777         4.0726482310        47.6751800124         2.3248199876         1.3968249959
        1.9654477000        43.1287023793         2.7742448137         1.3710195777         4.0726482310        47.6751800124         2.3248199876         1.4044785871
        1.9704390000        47.6721440820         2.7796009494         1.3684672508         4.0726482310        43.8657369431         6.1342630569         1.4019273900
        1.9754418000        48.5775705106         2.7806661361         1.3684672508         4.0803038633        43.8657369431         6.1342630569         1.3942737988
        1.9804729000        36.8821125833         2.7668501466         1.3761242314         4.0905113732        55.2940661510        -5.2940661510         1.3968249959
        1.9854774000        48.7015848342         2.7808119764         1.3684672508         4.0879594957        43.8657369431         6.1342630569         1.4044785871
        1.9904469000        49.6070112628         2.7818763453         1.3684672508         4.0905113732        43.8657369431         6.1342630569         1.3942737988
        1.9954351000        54.7127324767         2.7878650888         1.3659149240         4.0930632506        40.0562938738         9.9437061262         1.4044785871
        2.0004392000        64.5810279871         2.7993784609         1.3608102703         4.0905113732        32.4374077352        17.5625922648         1.3993761929
        2.0054293000        50.3721138081         2.7827751999         1.3710195777         4.1032707605        47.6751800124         2.3248199876         1.3917226017
        2.0104373000        54.9155555108         2.7881025308         1.3684672508         4.1032707605        43.8657369431         6.1342630569         1.3968249959
        2.0154451000        68.4218662953         2.8038385516         1.3608102703         4.0981670056        32.4374077352        17.5625922648         1.3891714046
        2.0204566000        62.6135416868         2.7970892806         1.3659149240         4.1083745154        40.0562938738         9.9437061262         1.3815178134
        2.0254396000        59.8809528413         2.7939047631         1.3684672508         4.1083745154        43.8657369431         6.1342630569         1.4044785871
        2.0304509000        60.7863792699         2.7949606008         1.3684672508         4.1083745154        43.8657369431         6.1342630569         1.3968249959
        2.0354304000        53.2912161279         2.7861999642         1.3735719045         4.1211339027        51.4846230817        -1.4846230817         1.4019273900
        2.0404647000        44.6714939635         2.7760656442         1.3786765582         4.1262376576        59.1035092203        -9.1035092203         1.3942737988
        2.0454231000        60.1289814885         2.7941940609         1.3684672508         4.1185820252        43.8657369431         6.1342630569         1.3993761929
        2.0504692000        52.6338183465         2.7854293263         1.3735719045         4.1287895351        51.4846230817        -1.4846230817         1.3993761929
        2.0554302000        48.2143909674         2.7802389611         1.3761242314         4.1338932900        55.2940661510        -5.2940661510         1.3968249959
        2.0604380000        47.4329788625         2.7793194634         1.3761242314         4.1364451674        55.2940661510        -5.2940661510         1.3917226017
        2.0654422000        50.8518615428         2.7833385559         1.3735719045         4.1466526773        51.4846230817        -1.4846230817         1.3993761929
        2.0704523000        46.4324341637         2.7781413208         1.3761242314         4.1415489224        55.2940661510        -5.2940661510         1.4044785871
        2.0754405000        37.2504324881         2.7672871699         1.3812288851         4.1466526773        62.9129522896       -12.9129522896         1.3917226017
        2.0804495000        43.7450509313         2.7749724977         1.3761242314         4.1568601871        55.2940661510        -5.2940661510         1.3993761929
        2.0854350000        59.7648179675         2.7937692875         1.3659149240         4.1466526773        40.0562938738         9.9437061262         1.4019273900
        2.0904411000        52.8319343367         2.7856616076         1.3710195777         4.1594120646        47.6751800124         2.3248199876         1.3942737988
        2.0954303000        48.9747864688         2.7811332126         1.3735719045         4.1594120646        51.4846230817        -1.4846230817         1.4019273900
        2.1004533000        65.5568330162         2.8005126816         1.3633625971         4.1594120646        36.2468508045        13.7531491955         1.3993761929
        2.1054498000        50.7856393260         2.7832608046         1.3735719045         4.1670676969        51.4846230817        -1.4846230817         1.3942737988
        2.1105207000        50.5665067322         2.7830034948         1.3735719045         4.1696195744        51.4846230817        -1.4846230817         1.3968249959
        2.1154419000        58.7479637090         2.7925826192         1.3684672508         4.1747233293        43.8657369431         6.1342630569         1.3968249959
        2.1204280000        47.0525057817         2.7788715605         1.3761242314         4.1823789617        55.2940661510        -5.2940661510         1.3968249959
        2.1254301000        46.2710936767         2.7779512589         1.3761242314         4.1798270842        55.2940661510        -5.2940661510         1.4044785871
        2.1304483000        49.6899763571         2.7819738386         1.3735719045         4.1798270842        51.4846230817        -1.4846230817         1.3968249959
        2.1354503000        41.0702541927         2.7718120238         1.3786765582         4.1874827166        59.1035092203        -9.1035092203         1.4044785871
        2.1404318000        52.3274469324         2.7850700547         1.3710195777         4.1951383490        47.6751800124         2.3248199876         1.3942737988
        2.1454567000        48.4702990645         2.7805399746         1.3735719045         4.2027939814        51.4846230817        -1.4846230817         1.3993761929
        2.1504327000        60.8520508266         2.7950371560         1.3659149240         4.1951383490        40.0562938738         9.9437061262         1.3993761929
        2.1554500000        45.5185776252         2.7770644753         1.3761242314         4.2027939814        55.2940661510        -5.2940661510         1.3942737988
        2.1604236000        48.9374603055         2.7810893275         1.3735719045         4.2078977363        51.4846230817        -1.4846230817         1.4044785871
        2.1654437000        57.1189172823         2.7906797530         1.3684672508         4.2078977363        43.8657369431         6.1342630569         1.3917226017
        2.1704392000        41.2231645697         2.7719928754         1.3786765582         4.2181052461        59.1035092203        -9.1035092203         1.3993761929
        2.1754309000        56.6806520947         2.7901674469         1.3684672508         4.2104496138        43.8657369431         6.1342630569         1.3968249959
        2.1804480000        61.7863733086         2.7961259457         1.3659149240         4.2206571236        40.0562938738         9.9437061262         1.3917226017
        2.1854530000        46.4529001072         2.7781654284         1.3761242314         4.2283127560        55.2940661510        -5.2940661510         1.3968249959
        2.1904363000        66.6729619287         2.8018090943         1.3633625971         4.2206571236        36.2468508045        13.7531491955         1.3993761929
        2.1954466000        56.1020630238         2.7894908656         1.3710195777         4.2283127560        47.6751800124         2.3248199876         1.3942737988
        2.2004179000        64.8457995118         2.7996862903         1.3659149240         4.2257608785        40.0562938738         9.9437061262         1.3891714046
        2.2054404000        49.5123263104         2.7817650725         1.3761242314         4.2410721433        55.2940661510        -5.2940661510         1.3891714046
        2.2104233000        57.1315037760         2.7906944635         1.3710195777         4.2385202658        47.6751800124         2.3248199876         1.3968249959
        2.2154422000        49.0740611228         2.7812499256         1.3761242314         4.2461758982        55.2940661510        -5.2940661510         1.3968249959
        2.2204382000        65.0938281590         2.7999746040         1.3659149240         4.2385202658        40.0562938738         9.9437061262         1.4019273900
        2.2254295000        -4.8434772513         2.4519054322         1.4093044805         4.2563834080       104.8168260520       -54.8168260520         1.3942737988
        2.2304347000        33.2687196365         2.7625559006         1.3812288851         4.2512796531        62.9129522896       -12.9129522896         1.4044785871
        2.2354631000        56.5645172210         2.7900316653         1.3659149240         4.2487277756        40.0562938738         9.9437061262         1.3968249959
        2.2409222000        53.8319283754         2.7868335412         1.3684672508         4.2589352855        43.8657369431         6.1342630569         1.3993761929
        2.2454372000        54.7373548040         2.7878939156         1.3684672508         4.2589352855        43.8657369431         6.1342630569         1.4044785871
        2.2504277000        38.8416020914         2.7691736777         1.3786765582         4.2640390404        59.1035092203        -9.1035092203         1.3815178134
        2.2554420000        50.0987948312         2.7824541589         1.3710195777         4.2742465502        47.6751800124         2.3248199876         1.3891714046
        2.2604383000        54.6422365339         2.7877825521         1.3684672508         4.2742465502        43.8657369431         6.1342630569         1.3942737988
        2.2654358000        42.9467786065         2.7740299618         1.3761242314         4.2742465502        55.2940661510        -5.2940661510         1.3917226017
        2.2704386000        33.7647769310         2.7631461678         1.3812288851         4.2844540601        62.9129522896       -12.9129522896         1.3942737988
        2.2757543000        48.6599849448         2.7807630566         1.3710195777         4.2819021826        47.6751800124         2.3248199876         1.4044785871
        2.2804674000        57.4037214328         2.7910125868         1.3659149240         4.2793503051        40.0562938738         9.9437061262         1.3993761929
        2.2854283000        42.0702482314         2.7729943571         1.3761242314         4.2844540601        55.2940661510        -5.2940661510         1.4044785871
        2.2904528000        24.4876569852         2.7520671883         1.3863335388         4.2921096924        70.5318384282       -20.5318384282         1.4044785871
        2.2954293000        29.8577164060         2.7584906181         1.3812288851         4.2997653248        62.9129522896       -12.9129522896         1.3917226017
        2.3004505000        48.9532192052         2.7811078557         1.3684672508         4.2997653248        43.8657369431         6.1342630569         1.4044785871
        2.3054203000        37.2577612779         2.7672958645         1.3761242314         4.3099728347        55.2940661510        -5.2940661510         1.3993761929
        2.3104436000        44.8769387435         2.7763079518         1.3710195777         4.3023172023        47.6751800124         2.3248199876         1.3917226017
        2.3154452000        36.8194960903         2.7667758374         1.3761242314         4.3150765896        55.2940661510        -5.2940661510         1.3891714046
        2.3204532000        61.2398526971         2.7954891568         1.3608102703         4.3048690797        32.4374077352        17.5625922648         1.3891714046
        2.3254180000        47.0309385181         2.7788461671         1.3710195777         4.3201803445        47.6751800124         2.3248199876         1.3917226017
        2.3304321000        59.9749697914         2.7940144293         1.3633625971         4.3176284670        36.2468508045        13.7531491955         1.4044785871
        2.3354404000        32.6028917453         2.7617632468         1.3812288851         4.3278359769        62.9129522896       -12.9129522896         1.3917226017
        2.3404750000        55.8986893297         2.7892529814         1.3659149240         4.3252840994        40.0562938738         9.9437061262         1.4044785871
        2.3454299000        44.7655109136         2.7761765352         1.3735719045         4.3380434867        51.4846230817        -1.4846230817         1.3993761929
        2.3504512000        44.5463783198         2.7759180606         1.3735719045         4.3252840994        51.4846230817        -1.4846230817         1.3993761929
        2.3554553000        44.3272457260         2.7756595426         1.3735719045         4.3354916092        51.4846230817        -1.4846230817         1.3993761929
        2.3604803000        48.3084079175         2.7803495558         1.3710195777         4.3405953642        47.6751800124         2.3248199876         1.4070297842
        2.3654444000        48.6515548349         2.7807531430         1.3710195777         4.3354916092        47.6751800124         2.3248199876         1.3968249959
        2.3704543000        40.5941121817         2.7712487386         1.3761242314         4.3508028740        55.2940661510        -5.2940661510         1.3891714046
        2.3754332000        48.2132896473         2.7802376656         1.3710195777         4.3431472416        47.6751800124         2.3248199876         1.4044785871
        2.3804303000        40.1558469941         2.7707300775         1.3761242314         4.3610103838        55.2940661510        -5.2940661510         1.3942737988
        2.3854309000        60.3759088156         2.7944820246         1.3633625971         4.3508028740        36.2468508045        13.7531491955         1.3993761929
        2.3904504000        49.8050099107         2.7821090061         1.3710195777         4.3635622613        47.6751800124         2.3248199876         1.3917226017
        2.3954303000        45.9478620428         2.7775704167         1.3735719045         4.3635622613        51.4846230817        -1.4846230817         1.3942737988
        2.4004387000        58.3296138049         2.7920941593         1.3659149240         4.3635622613        40.0562938738         9.9437061262         1.3968249959
        2.4054462000        51.3967301741         2.7839781404         1.3710195777         4.3712178937        47.6751800124         2.3248199876         1.3942737988
        2.4104933000        39.1389927356         2.7695260044         1.3786765582         4.3814254035        59.1035092203        -9.1035092203         1.3993761929
        2.4154454000        50.3961854754         2.7828034714         1.3710195777         4.3763216486        47.6751800124         2.3248199876         1.3968249959
        2.4204582000        54.9396271781         2.7881307088         1.3684672508         4.3814254035        43.8657369431         6.1342630569         1.3917226017
        2.4254367000        47.4444640360         2.7793329820         1.3735719045         4.3865291584        51.4846230817        -1.4846230817         1.4044785871
        2.4304496000        51.4256262276         2.7840120524         1.3710195777         4.3890810359        47.6751800124         2.3248199876         1.4044785871
        2.4354381000        55.9690679303         2.7893353065         1.3684672508         4.3941847908        43.8657369431         6.1342630569         1.3993761929
        2.4404724000        56.8744943589         2.7903940567         1.3684672508         4.3967366683        43.8657369431         6.1342630569         1.3993761929
        2.4456898000        45.1790364315         2.7766641857         1.3761242314         4.4043923006        55.2940661510        -5.2940661510         1.3866202076
        2.4505063000        48.5979191119         2.7806900669         1.3735719045         4.4018404232        51.4846230817        -1.4846230817         1.3942737988
        2.4554407000        65.1799656593         2.8000747208         1.3633625971         4.3992885457        36.2468508045        13.7531491955         1.3942737988
        2.4604471000        42.0081823985         2.7729210009         1.3786765582         4.4145998105        59.1035092203        -9.1035092203         1.3993761929
        2.4654355000        65.8662594941         2.8008721857         1.3633625971         4.4043923006        36.2468508045        13.7531491955         1.3993761929
        2.4704479000        46.8947710186         2.7786858334         1.3761242314         4.4145998105        55.2940661510        -5.2940661510         1.3917226017
        2.4754677000        54.5139484842         2.7876323416         1.3710195777         4.4171516879        47.6751800124         2.3248199876         1.3968249959
        2.4804735000        59.0573901869         2.7929438092         1.3684672508         4.4197035654        43.8657369431         6.1342630569         1.3917226017
        2.4854303000        64.1631114008         2.7988924693         1.3659149240         4.4248073203        40.0562938738         9.9437061262         1.4044785871
        2.4904315000        69.8311121259         2.8054721578         1.3633625971         4.4197035654        36.2468508045        13.7531491955         1.3993761929
        2.4954539000        46.6593288651         2.7784085675         1.3786765582         4.4324629527        59.1035092203        -9.1035092203         1.3942737988
        2.5004317000        53.7162268195         2.7866979893         1.3735719045         4.4426704625        51.4846230817        -1.4846230817         1.3968249959
        2.5054465000        57.6973890110         2.7913557084         1.3710195777         4.4401185851        47.6751800124         2.3248199876         1.3942737988
        2.5104214000        49.6399463578         2.7819150485         1.3761242314         4.4426704625        55.2940661510        -5.2940661510         1.3917226017
        2.5154436000        69.8600081793         2.8055056385         1.3633625971         4.4503260949        36.2468508045        13.7531491955         1.3993761929
        2.5204365000        63.4894040597         2.7981087301         1.3684672508         4.4503260949        43.8657369431         6.1342630569         1.4044785871
        2.5254285000        43.3933565618         2.7745573165         1.3812288851         4.4554298498        62.9129522896       -12.9129522896         1.3917226017
        2.5304399000        58.2885645756         2.7920462229         1.3710195777         4.4554298498        47.6751800124         2.3248199876         1.4044785871
        2.5354233000        46.0308271371         2.7776681778         1.3786765582         4.4656373597        59.1035092203        -9.1035092203         1.3993761929
        2.5404315000        69.8889042327         2.8055391185         1.3633625971         4.4579817273        36.2468508045        13.7531491955         1.3993761929
        2.5454401000        63.5183001131         2.7981423529         1.3684672508         4.4656373597        43.8657369431         6.1342630569         1.3942737988
        2.5504463000        51.8228421858         2.7844781462         1.3761242314         4.4758448695        55.2940661510        -5.2940661510         1.4019273900
        2.5554351000        59.4420196514         2.7933926736         1.3710195777         4.4732929920        47.6751800124         2.3248199876         1.3993761929
        2.5604479000        63.9854613541         2.7986858398         1.3684672508         4.4783967469        43.8657369431         6.1342630569         1.3917226017
        2.5654526000        60.6905929974         2.7948489338         1.3710195777         4.4783967469        47.6751800124         2.3248199876         1.3993761929
        2.5704437000        52.6331503442         2.7854285430         1.3761242314         4.4835005019        55.2940661510        -5.2940661510         1.3917226017
        2.5754318000        51.8517382392         2.7845120476         1.3761242314         4.4911561342        55.2940661510        -5.2940661510         1.4044785871
        2.5804836000        51.0703261343         2.7835950275         1.3761242314         4.4886042568        55.2940661510        -5.2940661510         1.3968249959
        2.5854446000        46.0886192440         2.7777362729         1.3786765582         4.5013636441        59.1035092203        -9.1035092203         1.3993761929
        2.5904237000        40.5446328425         2.7711901916         1.3812288851         4.4962598892        62.9129522896       -12.9129522896         1.3917226017
        2.5954675000        42.8389565004         2.7739026097         1.3786765582         4.5064673990        59.1035092203        -9.1035092203         1.3993761929
        2.6004214000        54.0961492401         2.7871430505         1.3710195777         4.5064673990        47.6751800124         2.3248199876         1.4044785871
        2.6054407000        41.8384118016         2.7727203292         1.3786765582         4.5090192765        59.1035092203        -9.1035092203         1.3917226017
        2.6104360000        48.8953097561         2.7810397689         1.3735719045         4.5141230314        51.4846230817        -1.4846230817         1.4044785871
        2.6154508000        52.8764719476         2.7857138211         1.3710195777         4.5166749088        47.6751800124         2.3248199876         1.3917226017
        2.6204359000        57.4199136503         2.7910315076         1.3684672508         4.5141230314        43.8657369431         6.1342630569         1.3993761929
        2.6254955000        37.3238661524         2.7673742860         1.3812288851         4.5294342961        62.9129522896       -12.9129522896         1.3993761929
        2.6304295000        48.0187793809         2.7800088329         1.3735719045         4.5268824187        51.4846230817        -1.4846230817         1.3942737988
        2.6354655000        43.5993520018         2.7748005112         1.3761242314         4.5370899285        55.2940661510        -5.2940661510         1.3993761929
        2.6404516000        51.2185294674         2.7837689908         1.3710195777         4.5345380510        47.6751800124         2.3248199876         1.4044785871
        2.6454395000        43.1610868142         2.7742830566         1.3761242314         4.5421936834        55.2940661510        -5.2940661510         1.3942737988
        2.6504265000        59.1808538504         2.7930879050         1.3659149240         4.5370899285        40.0562938738         9.9437061262         1.4044785871
        2.6554281000        64.8488545755         2.7996898419         1.3633625971         4.5370899285        36.2468508045        13.7531491955         1.3968249959
        2.6604360000        62.6785452412         2.7971649618         1.3659149240         4.5396418060        40.0562938738         9.9437061262         1.3942737988
        2.6654290000        43.1447772545         2.7742637967         1.3786765582         4.5549530707        59.1035092203        -9.1035092203         1.3917226017
        2.6704328000        37.6007908530         2.7677027626         1.3812288851         4.5575049482        62.9129522896       -12.9129522896         1.3917226017
        2.6754439000        39.8951145110         2.7704214316         1.3786765582         4.5626087031        59.1035092203        -9.1035092203         1.3968249959
        2.6804584000        42.7517176801         2.7737995615         1.3761242314         4.5626087031        55.2940661510        -5.2940661510         1.4044785871
        2.6854389000        41.9703055751         2.7728762321         1.3761242314         4.5575049482        55.2940661510        -5.2940661510         1.3968249959
        2.6904483000        53.7897778260         2.7867841604         1.3684672508         4.5626087031        43.8657369431         6.1342630569         1.3993761929
        2.6954288000        37.8940251134         2.7680505064         1.3786765582         4.5779199678        59.1035092203        -9.1035092203         1.3840690105
        2.7004497000        28.1497439266         2.7564507398         1.3837812120         4.5830237228        66.7223953589       -16.7223953589         1.3968249959
        2.7054240000        42.4826724292         2.7734817161         1.3735719045         4.5779199678        51.4846230817        -1.4846230817         1.4044785871
        2.7104352000        38.0632450501         2.7682511459         1.3761242314         4.5855756002        55.2940661510        -5.2940661510         1.4019273900
        2.7154411000        37.2818329452         2.7673244217         1.3761242314         4.5855756002        55.2940661510        -5.2940661510         1.4044785871
        2.7204315000        44.9010104108         2.7763363401         1.3710195777         4.5881274777        47.6751800124         2.3248199876         1.3993761929
        2.7254407000        45.2441573282         2.7767409656         1.3710195777         4.5881274777        47.6751800124         2.3248199876         1.3993761929
        2.7304600000        49.7875990309         2.7820885486         1.3684672508         4.5906793551        43.8657369431         6.1342630569         1.3968249959
        2.7354345000        33.8918463183         2.7632973317         1.3786765582         4.6034387424        59.1035092203        -9.1035092203         1.3917226017
        2.7404469000        45.1490390580         2.7766288164         1.3710195777         4.6034387424        47.6751800124         2.3248199876         1.3917226017
        2.7454290000        45.4921859754         2.7770333655         1.3710195777         4.6085424974        47.6751800124         2.3248199876         1.3866202076
        2.7504465000        37.4347433222         2.7675058126         1.3761242314         4.6136462523        55.2940661510        -5.2940661510         1.3891714046
        2.7554287000        40.8536260025         2.7715557744         1.3735719045         4.6136462523        51.4846230817        -1.4846230817         1.4044785871
        2.7604758000        49.0350829793         2.7812041017         1.3684672508         4.6187500072        43.8657369431         6.1342630569         1.4044785871
        2.7654451000        54.1408041932         2.7871953537         1.3659149240         4.6161981297        40.0562938738         9.9437061262         1.4044785871
        2.7704558000        59.8088049183         2.7938206012         1.3633625971         4.6187500072        36.2468508045        13.7531491955         1.4044785871
        2.7754421000        61.8387903693         2.7961870078         1.3633625971         4.6264056396        36.2468508045        13.7531491955         1.3993761929
        2.7804511000         0.8643540408         2.5196296590         1.4016475000         4.6289575170        93.3884968441       -43.3884968441         1.3993761929
        2.7854349000        32.2627998916         2.7613582091         1.3786765582         4.6340612719        59.1035092203        -9.1035092203         1.3917226017
        2.7904421000        64.5214665578         2.7993092058         1.3582579434         4.6391650269        28.6279646658        21.3720353342         1.3917226017
        2.7954546000        46.6745371047         2.7784264788         1.3710195777         4.6442687818        47.6751800124         2.3248199876         1.3917226017
        2.8004370000        51.2179788074         2.7837683445         1.3684672508         4.6519244142        43.8657369431         6.1342630569         1.3891714046
        2.8054384000        47.9231104507         2.7798962705         1.3710195777         4.6544762916        47.6751800124         2.3248199876         1.3866202076
        2.8104322000        44.0659625828         2.7753512417         1.3735719045         4.6544762916        51.4846230817        -1.4846230817         1.3993761929
        2.8154425000        31.2459456331         2.7601464997         1.3812288851         4.6595800465        62.9129522896       -12.9129522896         1.3993761929
        2.8204389000        54.5417432175         2.7876648872         1.3659149240         4.6519244142        40.0562938738         9.9437061262         1.3968249959
        2.8254415000        56.0094491573         2.7893825404         1.3659149240         4.6621319240        40.0562938738         9.9437061262         1.4044785871
        2.8304381000        49.0765655265         2.7812528698         1.3710195777         4.6570281691        47.6751800124         2.3248199876         1.3993761929
        2.8354351000        57.8203020145         2.7914992990         1.3659149240         4.6672356789        40.0562938738         9.9437061262         1.4044785871
        2.8404367000        50.8874183837         2.7833803015         1.3710195777         4.6697875564        47.6751800124         2.3248199876         1.3917226017
        2.8454531000        55.4308600864         2.7887056347         1.3684672508         4.6748913113        43.8657369431         6.1342630569         1.3968249959
        2.8504374000        52.1359917297         2.7848455008         1.3710195777         4.6774431887        47.6751800124         2.3248199876         1.3840690105
        2.8554400000        56.6794334324         2.7901660221         1.3684672508         4.6876506986        43.8657369431         6.1342630569         1.3891714046
        2.8604478000        53.3845650757         2.7863093632         1.3710195777         4.6850988211        47.6751800124         2.3248199876         1.3942737988
        2.8654410000        53.7277119931         2.7867114455         1.3710195777         4.6902025760        47.6751800124         2.3248199876         1.3917226017
        2.8704219000        58.2711536958         2.7920258905         1.3684672508         4.6927544535        43.8657369431         6.1342630569         1.4044785871
        2.8754552000        63.3768749097         2.7979777873         1.3659149240         4.6876506986        40.0562938738         9.9437061262         1.3993761929
        2.8804782000        56.4439912789         2.7898907379         1.3710195777         4.6953063310        47.6751800124         2.3248199876         1.3968249959
        2.8854519000        10.5838955580         2.6349533958         1.3990951731         4.7004100859        89.5790537748       -39.5790537748         1.3917226017
        2.8904381000        46.7449157052         2.7785093636         1.3735719045         4.7055138408        51.4846230817        -1.4846230817         1.4044785871
        2.8954224000        54.9263726820         2.7881151933         1.3684672508         4.7106175957        43.8657369431         6.1342630569         1.3840690105
        2.9004323000        51.6315043253         2.7842536470         1.3710195777         4.7131694732        47.6751800124         2.3248199876         1.3917226017
        2.9054411000        60.3752408133         2.7944812456         1.3659149240         4.7106175957        40.0562938738         9.9437061262         1.3942737988
        2.9104216000        49.2420623972         2.7814474179         1.3735719045         4.7182732281        51.4846230817        -1.4846230817         1.3942737988
        2.9154369000        40.6223402328         2.7712821388         1.3786765582         4.7284807379        59.1035092203        -9.1035092203         1.3993761929
        2.9204363000        81.2815964697         2.8186911872         1.3531532897         4.7259288605        21.0090785272        28.9909214728         1.4044785871
        2.9254369000        56.1586364683         2.7895570329         1.3710195777         4.7284807379        47.6751800124         2.3248199876         1.3917226017
        2.9304437000        43.9008990298         2.7751564432         1.3786765582         4.7361363703        59.1035092203        -9.1035092203         1.4070297842
        2.9354319000        34.1566178431         2.7636122586         1.3837812120         4.7437920027        66.7223953589       -16.7223953589         1.3942737988
        2.9404370000        40.0889567751         2.7706509012         1.3786765582         4.7463438801        59.1035092203        -9.1035092203         1.3968249959
        2.9454341000        38.7452651589         2.7690595270         1.3786765582         4.7437920027        59.1035092203        -9.1035092203         1.4019273900
        2.9504615000        45.8021631133         2.7773987189         1.3735719045         4.7463438801        51.4846230817        -1.4846230817         1.3993761929
        2.9554300000        49.7833253048         2.7820835270         1.3710195777         4.7514476351        47.6751800124         2.3248199876         1.4044785871
        2.9604452000        54.3267670075         2.7874131487         1.3684672508         4.7514476351        43.8657369431         6.1342630569         1.3993761929
        2.9654317000        42.6313090802         2.7736573210         1.3761242314         4.7642070224        55.2940661510        -5.2940661510         1.3968249959
        2.9704957000        33.4493074046         2.7627708125         1.3812288851         4.7642070224        62.9129522896       -12.9129522896         1.3942737988
        2.9754620000        39.9439258479         2.7704792175         1.3761242314         4.7667588998        55.2940661510        -5.2940661510         1.3917226017
        2.9804659000        30.7619241723         2.7595693729         1.3812288851         4.7769664097        62.9129522896       -12.9129522896         1.3993761929
        2.9854453000        49.8574269714         2.7821705937         1.3684672508         4.7718626547        43.8657369431         6.1342630569         1.3993761929
        2.9904521000        38.1619690441         2.7683681879         1.3761242314         4.7871739195        55.2940661510        -5.2940661510         1.3917226017
        2.9954370000        54.1817360803         2.7872432946         1.3659149240         4.7769664097        40.0562938738         9.9437061262         1.4044785871
        3.0004439000        38.8482628789         2.7691815698         1.3761242314         4.7897257969        55.2940661510        -5.2940661510         1.3993761929
        3.0054354000        33.8665559886         2.7632672471         1.3786765582         4.7948295519        59.1035092203        -9.1035092203         1.3993761929
        3.0104496000        40.9234539430         2.7716383785         1.3735719045         4.7948295519        51.4846230817        -1.4846230817         1.4044785871
        3.0154312000        36.5040265639         2.7664014022         1.3761242314         4.7973814293        55.2940661510        -5.2940661510         1.3917226017
        3.0204390000        27.3220248884         2.7554611299         1.3812288851         4.8101408166        62.9129522896       -12.9129522896         1.3993761929
        3.0254414000        50.6178224728         2.7830637545         1.3659149240         4.7999333068        40.0562938738         9.9437061262         1.3968249959
        3.0304633000        39.4846440567         2.7699354034         1.3735719045         4.8101408166        51.4846230817        -1.4846230817         1.3917226017
        3.0354357000        47.6661010335         2.7795938376         1.3684672508         4.8126926941        43.8657369431         6.1342630569         1.4044785871
        3.0404490000        44.3712326768         2.7757114390         1.3710195777         4.8101408166        47.6751800124         2.3248199876         1.3993761929
        3.0454298000        32.1134952383         2.7611803569         1.3786765582         4.8254520814        59.1035092203        -9.1035092203         1.3891714046
        3.0504479000        43.3706879780         2.7745305520         1.3710195777         4.8229002039        47.6751800124         2.3248199876         1.3942737988
