% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.339077V  K_gimbal=26.049690  samples=2001

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[deg/s]         Error[deg/s]           disturbance[V]      
        1.8104451000        46.2669959641         2.7779464314         1.3710195777         0.1657238412        47.6751800124         2.3248199876         1.3993761929
        1.8154265000        50.8104376668         2.7832899207         1.3684672508         0.1682757187        43.8657369431         6.1342630569         1.3993761929
        1.8204410000        39.1149797395         2.7694975586         1.3761242314         0.1810351060        55.2940661510        -5.2940661510         1.4070297842
        1.8254258000        42.5338624198         2.7735421962         1.3735719045         0.1835869834        51.4846230817        -1.4846230817         1.4044785871
        1.8304344000        25.5135506848         2.7532965544         1.3837812120         0.1937944933        66.7223953589       -16.7223953589         1.3968249959
        1.8354374000        23.0453000462         2.7503369487         1.3837812120         0.1912426158        66.7223953589       -16.7223953589         1.3891714046
        1.8404286000        33.1779337635         2.7624478472         1.3761242314         0.1963463707        55.2940661510        -5.2940661510         1.3917226017
        1.8454328000        44.9974060145         2.7764500167         1.3684672508         0.1937944933        43.8657369431         6.1342630569         1.3993761929
        1.8504450000        58.5037167990         2.7922974571         1.3608102703         0.2014501257        32.4374077352        17.5625922648         1.3993761929
        1.8554291000        44.2948026199         2.7756212648         1.3710195777         0.2014501257        47.6751800124         2.3248199876         1.3968249959
        1.8604512000        44.6379495373         2.7760260773         1.3710195777         0.2065538806        47.6751800124         2.3248199876         1.3993761929
        1.8654708000        23.9796225282         2.7514579964         1.3837812120         0.2218651453        66.7223953589       -16.7223953589         1.3993761929
        1.8705347000       -24.6918707486         2.2637279042         1.4118568074         0.2193132679       108.6262691213       -58.6262691213         1.3968249959
        1.8754487000        25.4589309839         2.7532311285         1.3761242314         0.2244170228        55.2940661510        -5.2940661510         1.3917226017
        1.8804888000        75.0810563025         2.8115447982         1.3454963091         0.2269689002         9.5807493193        40.4192506807         1.4070297842
        1.8854514000        47.4446400494         2.7793331892         1.3659149240         0.2269689002        40.0562938738         9.9437061262         1.3968249959
        1.8906596000        57.3129355598         2.7909064980         1.3608102703         0.2295207777        32.4374077352        17.5625922648         1.4044785871
        1.8955988000        51.5046109514         2.7841047440         1.3659149240         0.2397282875        40.0562938738         9.9437061262         1.3917226017
        1.9004440000        40.3714325353         2.7709852325         1.3735719045         0.2295207777        51.4846230817        -1.4846230817         1.3993761929
        1.9054551000        40.1522999415         2.7707258791         1.3735719045         0.2397282875        51.4846230817        -1.4846230817         1.4044785871
        1.9104658000        48.3337569183         2.7803793732         1.3684672508         0.2448320425        43.8657369431         6.1342630569         1.3968249959
        1.9154438000        40.8385937763         2.7715379911         1.3735719045         0.2473839199        51.4846230817        -1.4846230817         1.4044785871
        1.9204365000        49.0200507531         2.7811864289         1.3684672508         0.2448320425        43.8657369431         6.1342630569         1.4044785871
        1.9254428000        45.7251823964         2.7773079939         1.3710195777         0.2550395523        47.6751800124         2.3248199876         1.4044785871
        1.9304547000        41.8680345285         2.7727553457         1.3735719045         0.2524876748        51.4846230817        -1.4846230817         1.4044785871
        1.9354336000        41.6489019347         2.7724962942         1.3735719045         0.2601433072        51.4846230817        -1.4846230817         1.3968249959
        1.9404466000        24.6285901997         2.7522361370         1.3837812120         0.2729026945        66.7223953589       -16.7223953589         1.3917226017
        1.9454554000        34.7612239171         2.7643311423         1.3761242314         0.2703508170        55.2940661510        -5.2940661510         1.3968249959
        1.9504400000        38.1801065974         2.7683896899         1.3735719045         0.2754545720        51.4846230817        -1.4846230817         1.3917226017
        1.9554497000        25.3600896477         2.7531127242         1.3812288851         0.2780064494        62.9129522896       -12.9129522896         1.3993761929
        1.9604302000        36.0550028762         2.7658682872         1.3735719045         0.2805583269        51.4846230817        -1.4846230817         1.3917226017
        1.9654394000        27.4352807118         2.7555965775         1.3786765582         0.2856620818        59.1035092203        -9.1035092203         1.3993761929
        1.9704522000        34.4921786662         2.7640112876         1.3735719045         0.2856620818        51.4846230817        -1.4846230817         1.3993761929
        1.9754442000        17.4718669312         2.7166801518         1.3837812120         0.3009733466        66.7223953589       -16.7223953589         1.3917226017
        1.9804394000        23.4042058633         2.7507676877         1.3786765582         0.2984214691        59.1035092203        -9.1035092203         1.3942737988
        1.9854331000        13.6599246765         2.6714509170         1.3837812120         0.3086289789        66.7223953589       -16.7223953589         1.3968249959
        1.9904349000        15.3919688232         2.6920018661         1.3812288851         0.3111808564        62.9129522896       -12.9129522896         1.3993761929
        1.9954505000        21.8865872664         2.7489454230         1.3761242314         0.3162846113        55.2940661510        -5.2940661510         1.3968249959
        2.0004301000        25.3054699468         2.7530472898         1.3735719045         0.3137327338        51.4846230817        -1.4846230817         1.4044785871
        2.0054438000        20.8860425677         2.7477427314         1.3761242314         0.3188364888        55.2940661510        -5.2940661510         1.4044785871
        2.0104298000        36.9058096039         2.7668782678         1.3659149240         0.3188364888        40.0562938738         9.9437061262         1.3993761929
        2.0154529000        34.1732207584         2.7636320043         1.3684672508         0.3188364888        43.8657369431         6.1342630569         1.3993761929
        2.0204268000        26.6780576164         2.7546907376         1.3735719045         0.3264921211        51.4846230817        -1.4846230817         1.3891714046
        2.0254394000        30.6592198079         2.7594468830         1.3710195777         0.3264921211        47.6751800124         2.3248199876         1.3942737988
        2.0304468000        31.0023667253         2.7598560951         1.3710195777         0.3315958761        47.6751800124         2.3248199876         1.3968249959
        2.0356651000        31.3455136427         2.7602651920         1.3710195777         0.3341477535        47.6751800124         2.3248199876         1.3993761929
        2.0404401000        31.6886605601         2.7606741739         1.3710195777         0.3392515084        47.6751800124         2.3248199876         1.3968249959
        2.0454426000        19.4309231216         2.7399246310         1.3786765582         0.3443552634        59.1035092203        -9.1035092203         1.3993761929
        2.0504301000        -2.9142424211         2.4747960767         1.3914381925         0.3545627732        78.1507245668       -28.1507245668         1.3968249959
        2.0554472000         5.5315527627         2.5750066329         1.3837812120         0.3571146507        66.7223953589       -16.7223953589         1.3891714046
        2.0604508000        40.8659551918         2.7715703597         1.3608102703         0.3545627732        32.4374077352        17.5625922648         1.4019273900
        2.0654418000        39.2579253687         2.7696668841         1.3633625971         0.3622184056        36.2468508045        13.7531491955         1.4019273900
        2.0704459000        28.6870264638         2.7570927426         1.3710195777         0.3647702830        47.6751800124         2.3248199876         1.3993761929
        2.0754331000        37.4307629518         2.7675010911         1.3659149240         0.3622184056        40.0562938738         9.9437061262         1.3891714046
        2.0804446000        30.4978793210         2.7592544402         1.3710195777         0.3724259154        47.6751800124         2.3248199876         1.3942737988
        2.0854276000        35.0413210237         2.7646640624         1.3684672508         0.3749777929        43.8657369431         6.1342630569         1.4044785871
        2.0904559000        35.9467474523         2.7657397295         1.3684672508         0.3724259154        43.8657369431         6.1342630569         1.3866202076
        2.0954371000        41.0524686662         2.7717909869         1.3659149240         0.3749777929        40.0562938738         9.9437061262         1.3993761929
        2.1004320000        42.5201746059         2.7735260245         1.3659149240         0.3800815478        40.0562938738         9.9437061262         1.3968249959
        2.1054382000        18.7861118339         2.7322738537         1.3812288851         0.3928409351        62.9129522896       -12.9129522896         1.3993761929
        2.1104512000        29.4810250625         2.7580409733         1.3735719045         0.3979446900        51.4846230817        -1.4846230817         1.3968249959
        2.1154380000        29.2618924687         2.7577793371         1.3735719045         0.3953928125        51.4846230817        -1.4846230817         1.4044785871
        2.1204471000        29.0427598749         2.7575176534         1.3735719045         0.3979446900        51.4846230817        -1.4846230817         1.4044785871
        2.1254260000        41.4245116370         2.7722309817         1.3659149240         0.3979446900        40.0562938738         9.9437061262         1.3942737988
        2.1304358000        30.2913332209         2.7590080399         1.3735719045         0.4056003224        51.4846230817        -1.4846230817         1.4019273900
        2.1354259000        25.8719058418         2.7537257336         1.3761242314         0.4081521998        55.2940661510        -5.2940661510         1.4019273900
        2.1404521000        20.8901989515         2.7477477296         1.3786765582         0.4183597097        59.1035092203        -9.1035092203         1.3993761929
        2.1454805000        27.9470969059         2.7562085209         1.3735719045         0.4132559548        51.4846230817        -1.4846230817         1.3968249959
        2.1504481000        27.7279643121         2.7559465511         1.3735719045         0.4260153420        51.4846230817        -1.4846230817         1.3968249959
        2.1554697000        23.3085369330         2.7506528840         1.3761242314         0.4234634646        55.2940661510        -5.2940661510         1.3968249959
        2.1604494000        30.9277143987         2.7597670800         1.3710195777         0.4311190970        47.6751800124         2.3248199876         1.4044785871
        2.1654336000        35.4711561013         2.7651748136         1.3684672508         0.4285672195        43.8657369431         6.1342630569         1.3993761929
        2.1704480000        27.9759929593         2.7562430621         1.3735719045         0.4387747293        51.4846230817        -1.4846230817         1.3968249959
        2.1754235000        19.3562707950         2.7390388706         1.3786765582         0.4438784843        59.1035092203        -9.1035092203         1.3891714046
        2.1804347000        22.2128739641         2.7493374081         1.3761242314         0.4515341166        55.2940661510        -5.2940661510         1.3891714046
        2.1854426000        25.6317566444         2.7534381365         1.3735719045         0.4464303617        51.4846230817        -1.4846230817         1.3840690105
        2.1904609000        33.8132136212         2.7632037907         1.3684672508         0.4489822392        43.8657369431         6.1342630569         1.3891714046
        2.1954375000        34.7186400498         2.7642805210         1.3684672508         0.4540859941        43.8657369431         6.1342630569         1.3993761929
        2.2004496000        39.8243612637         2.7703376655         1.3659149240         0.4591897490        40.0562938738         9.9437061262         1.4044785871
        2.2054390000        45.4923619888         2.7770335730         1.3633625971         0.4566378716        36.2468508045        13.7531491955         1.3968249959
        2.2104466000        43.3220526545         2.7744731273         1.3659149240         0.4591897490        40.0562938738         9.9437061262         1.3993761929
        2.2154479000        36.3891690237         2.7662650528         1.3710195777         0.4617416265        47.6751800124         2.3248199876         1.3993761929
        2.2204816000        28.3317263705         2.7566682241         1.3761242314         0.4719491363        55.2940661510        -5.2940661510         1.3942737988
        2.2254284000        31.7506090508         2.7607479954         1.3735719045         0.4847085236        51.4846230817        -1.4846230817         1.3968249959
        2.2304311000        18.9305921011         2.7339881326         1.3812288851         0.4847085236        62.9129522896       -12.9129522896         1.3968249959
        2.2354382000        17.0246209737         2.7113735152         1.3812288851         0.4898122785        62.9129522896       -12.9129522896         1.3942737988
        2.2404465000        19.3189446316         2.7385959904         1.3786765582         0.4923641560        59.1035092203        -9.1035092203         1.3891714046
        2.2454372000        34.7764321567         2.7643492205         1.3684672508         0.4898122785        43.8657369431         6.1342630569         1.4044785871
        2.2504238000        27.2812690147         2.7554123851         1.3735719045         0.4898122785        51.4846230817        -1.4846230817         1.4019273900
        2.2554574000        43.8633155621         2.7751120860         1.3633625971         0.4923641560        36.2468508045        13.7531491955         1.4044785871
        2.2604409000        33.2924166572         2.7625841035         1.3710195777         0.5025716658        47.6751800124         2.3248199876         1.3993761929
        2.2654459000        29.4352687892         2.7579863459         1.3735719045         0.5000197884        51.4846230817        -1.4846230817         1.3993761929
        2.2704346000        20.8155466249         2.7476579535         1.3786765582         0.5153310531        59.1035092203        -9.1035092203         1.3917226017
        2.2754467000        19.4718550087         2.7404102936         1.3786765582         0.5204348080        59.1035092203        -9.1035092203         1.3917226017
        2.2804296000        34.9293425337         2.7645309751         1.3684672508         0.5153310531        43.8657369431         6.1342630569         1.4019273900
        2.2854287000        40.0350637476         2.7705871064         1.3659149240         0.5178829306        40.0562938738         9.9437061262         1.4044785871
        2.2904402000        41.5027696874         2.7723235170         1.3659149240         0.5229866855        40.0562938738         9.9437061262         1.4044785871
        2.2954571000        30.3695912713         2.7591014032         1.3735719045         0.5255385629        51.4846230817        -1.4846230817         1.4044785871
        2.3004404000        42.7513430334         2.7737991189         1.3659149240         0.5280904404        40.0562938738         9.9437061262         1.4044785871
        2.3054324000        40.0187541879         2.7705677997         1.3684672508         0.5331941953        43.8657369431         6.1342630569         1.4044785871
        2.3104396000        36.7238858312         2.7666623662         1.3710195777         0.5357460728        47.6751800124         2.3248199876         1.3993761929
        2.3154561000        32.8667379633         2.7620774014         1.3735719045         0.5408498277        51.4846230817        -1.4846230817         1.3942737988
        2.3204564000        41.0481949401         2.7717859318         1.3684672508         0.5434017052        43.8657369431         6.1342630569         1.3993761929
        2.3254383000        46.1539161540         2.7778132072         1.3659149240         0.5408498277        40.0562938738         9.9437061262         1.3891714046
        2.3304414000        39.2210325232         2.7696231847         1.3710195777         0.5485054601        47.6751800124         2.3248199876         1.3891714046
        2.3354322000        18.5627055141         2.7296231061         1.3837812120         0.5587129699        66.7223953589       -16.7223953589         1.3968249959
        2.3404510000        28.6953392314         2.7571026733         1.3761242314         0.5587129699        55.2940661510        -5.2940661510         1.3968249959
        2.3454549000        40.5148114823         2.7711549041         1.3684672508         0.5612648474        43.8657369431         6.1342630569         1.3968249959
        2.3504303000        20.4187639844         2.7471806899         1.3812288851         0.5663686023        62.9129522896       -12.9129522896         1.3942737988
        2.3554623000        10.1122032864         2.6293567002         1.3863335388         0.5765761121        70.5318384282       -20.5318384282         1.3942737988
        2.3604576000        32.2834418485         2.7613827962         1.3710195777         0.5663686023        47.6751800124         2.3248199876         1.3968249959
        2.3654394000        45.2274731218         2.7767212946         1.3633625971         0.5714723572        36.2468508045        13.7531491955         1.3993761929
        2.3704249000        47.2574585728         2.7791128522         1.3633625971         0.5765761121        36.2468508045        13.7531491955         1.3866202076
        2.3754433000        28.2859700973         2.7566135446         1.3761242314         0.5893354994        55.2940661510        -5.2940661510         1.3866202076
        2.3804430000        27.5045579923         2.7556794228         1.3761242314         0.5867836220        55.2940661510        -5.2940661510         1.3891714046
        2.3854398000        43.5243250285         2.7747119401         1.3659149240         0.5842317445        40.0562938738         9.9437061262         1.3993761929
        2.3904394000        28.1908518271         2.7564998701         1.3761242314         0.6020948867        55.2940661510        -5.2940661510         1.3968249959
        2.3954669000        19.0088501515         2.7349166754         1.3812288851         0.6071986416        62.9129522896       -12.9129522896         1.3968249959
        2.4004589000        38.1043529506         2.7682998824         1.3684672508         0.6020948867        43.8657369431         6.1342630569         1.4044785871
        2.4054446000        34.8094845939         2.7643885097         1.3710195777         0.6046467642        47.6751800124         2.3248199876         1.4044785871
        2.4104499000         5.7505680142         2.5776052799         1.3888858657         0.6174061515        74.3412814975       -24.3412814975         1.3993761929
        2.4154325000        31.5598218504         2.7605206301         1.3710195777         0.6148542740        47.6751800124         2.3248199876         1.3968249959
        2.4204467000        36.1032635531         2.7659255951         1.3684672508         0.6225099064        43.8657369431         6.1342630569         1.3993761929
        2.4254313000        37.0086899817         2.7670003492         1.3684672508         0.6174061515        43.8657369431         6.1342630569         1.3891714046
        2.4304746000        33.7138216250         2.7630855461         1.3710195777         0.6199580289        47.6751800124         2.3248199876         1.3840690105
        2.4354981000        38.2572633277         2.7684811552         1.3684672508         0.6250617838        43.8657369431         6.1342630569         1.3840690105
        2.4405004000        34.9623949710         2.7645702594         1.3710195777         0.6276136613        47.6751800124         2.3248199876         1.3891714046
        2.4454491000        31.1052471031         2.7599787603         1.3735719045         0.6327174162        51.4846230817        -1.4846230817         1.3917226017
        2.4504744000        30.8861145093         2.7597174741         1.3735719045         0.6352692937        51.4846230817        -1.4846230817         1.3917226017
        2.4554484000        18.0660975596         2.7237307824         1.3812288851         0.6403730486        62.9129522896       -12.9129522896         1.3917226017
        2.4605217000        37.1616003587         2.7671817795         1.3684672508         0.6378211711        43.8657369431         6.1342630569         1.3968249959
        2.4654653000        42.2673215726         2.7732272568         1.3659149240         0.6480286810        40.0562938738         9.9437061262         1.4044785871
        2.4704571000        35.3344379418         2.7650123774         1.3710195777         0.6480286810        47.6751800124         2.3248199876         1.4044785871
        2.4754544000        31.4772900739         2.7604222642         1.3735719045         0.6556843134        51.4846230817        -1.4846230817         1.4044785871
        2.4804640000        22.8575679095         2.7501115903         1.3786765582         0.6582361908        59.1035092203        -9.1035092203         1.4070297842
        2.4854231000        21.5138762933         2.7484975317         1.3786765582         0.6607880683        59.1035092203        -9.1035092203         1.3917226017
        2.4904322000        20.1701846771         2.7468816069         1.3786765582         0.6658918232        59.1035092203        -9.1035092203         1.3942737988
        2.4954450000        23.0267878463         2.7503147278         1.3761242314         0.6684437007        55.2940661510        -5.2940661510         1.3917226017
        2.5004479000        26.4456705266         2.7544126257         1.3735719045         0.6760993330        51.4846230817        -1.4846230817         1.3942737988
        2.5054339000        17.8259483622         2.7208813781         1.3786765582         0.6863068429        59.1035092203        -9.1035092203         1.3993761929
        2.5104426000        12.2819619607         2.6551011942         1.3812288851         0.6863068429        62.9129522896       -12.9129522896         1.3993761929
        2.5154337000        39.7780543304         2.7702828394         1.3633625971         0.6863068429        36.2468508045        13.7531491955         1.4044785871
        2.5204417000        37.6077449961         2.7677110104         1.3659149240         0.6888587203        40.0562938738         9.9437061262         1.4070297842
        2.5254227000        43.2757457212         2.7744184499         1.3633625971         0.6863068429        36.2468508045        13.7531491955         1.4044785871
        2.5304712000        36.9051416016         2.7668774751         1.3684672508         0.6939624752        43.8657369431         6.1342630569         1.3917226017
        2.5354384000        37.8105680302         2.7679515436         1.3684672508         0.6990662302        43.8657369431         6.1342630569         1.3942737988
        2.5404483000        42.9162892441         2.7739939509         1.3659149240         0.6965143527        40.0562938738         9.9437061262         1.3993761929
        2.5454312000        40.1837003986         2.7707630457         1.3684672508         0.7041699851        43.8657369431         6.1342630569         1.3968249959
        2.5504627000        49.4897163978         2.7817385004         1.3633625971         0.7016181076        36.2468508045        13.7531491955         1.3968249959
        2.5554328000        43.1191122782         2.7742334886         1.3684672508         0.7118256175        43.8657369431         6.1342630569         1.3917226017
        2.5604383000        44.0245387067         2.7753023579         1.3684672508         0.7143774949        43.8657369431         6.1342630569         1.3917226017
        2.5654264000        36.5293755647         2.7664314928         1.3735719045         0.7245850047        51.4846230817        -1.4846230817         1.3942737988
        2.5704487000        32.1099481857         2.7611761314         1.3761242314         0.7271368822        55.2940661510        -5.2940661510         1.3968249959
        2.5754268000        43.9294204366         2.7751901043         1.3684672508         0.7245850047        43.8657369431         6.1342630569         1.4044785871
        2.5804399000        49.0351416505         2.7812041706         1.3659149240         0.7271368822        40.0562938738         9.9437061262         1.4070297842
        2.5854373000        50.5028475903         2.7829287371         1.3659149240         0.7296887597        40.0562938738         9.9437061262         1.3993761929
        2.5904782000        43.5699639595         2.7747658186         1.3710195777         0.7322406371        47.6751800124         2.3248199876         1.3993761929
        2.5954377000        35.5125213062         2.7652239564         1.3761242314         0.7424481470        55.2940661510        -5.2940661510         1.3993761929
        2.6004448000        38.9314039866         2.7692800771         1.3735719045         0.7475519019        51.4846230817        -1.4846230817         1.3993761929
        2.6054263000        51.3131557487         2.7838800547         1.3659149240         0.7424481470        40.0562938738         9.9437061262         1.3942737988
        2.6104387000        52.7808616885         2.7856017306         1.3659149240         0.7424481470        40.0562938738         9.9437061262         1.3917226017
        2.6154311000        41.6476832724         2.7724948534         1.3735719045         0.7526556568        51.4846230817        -1.4846230817         1.3993761929
        2.6204300000        41.4285506786         2.7722357577         1.3735719045         0.7552075343        51.4846230817        -1.4846230817         1.3968249959
        2.6255591000        49.6100076554         2.7818798665         1.3684672508         0.7577594117        43.8657369431         6.1342630569         1.3917226017
        2.6304509000        54.7157288693         2.7878685968         1.3659149240         0.7552075343        40.0562938738         9.9437061262         1.3942737988
        2.6354429000        43.5825504532         2.7747806770         1.3735719045         0.7654150441        51.4846230817        -1.4846230817         1.3968249959
        2.6404384000        43.3634178594         2.7745219682         1.3735719045         0.7679669216        51.4846230817        -1.4846230817         1.4019273900
        2.6454390000        55.7451696215         2.7890733880         1.3659149240         0.7654150441        40.0562938738         9.9437061262         1.4044785871
        2.6504447000        44.6119912054         2.7759954578         1.3735719045         0.7730706765        51.4846230817        -1.4846230817         1.3968249959
        2.6554485000        35.9922690410         2.7657937896         1.3786765582         0.7705187990        59.1035092203        -9.1035092203         1.3917226017
        2.6604324000        47.2494617807         2.7791034383         1.3710195777         0.7756225539        47.6751800124         2.3248199876         1.3917226017
        2.6654478000        51.7929034834         2.7844430208         1.3684672508         0.7730706765        43.8657369431         6.1342630569         1.3968249959
        2.6704323000        52.6983299120         2.7855049666         1.3684672508         0.7781744314        43.8657369431         6.1342630569         1.4044785871
        2.6754442000        32.6022824141         2.7617625212         1.3812288851         0.7909338187        62.9129522896       -12.9129522896         1.3942737988
        2.6804247000        22.2957217161         2.7494369200         1.3863335388         0.7960375736        70.5318384282       -20.5318384282         1.3968249959
        2.6854417000        23.4654863517         2.7508412200         1.3837812120         0.8011413285        66.7223953589       -16.7223953589         1.3968249959
        2.6904394000        25.1975304984         2.7529179694         1.3812288851         0.8011413285        62.9129522896       -12.9129522896         1.3942737988
        2.6954324000        31.6921489416         2.7606783310         1.3761242314         0.8087969609        55.2940661510        -5.2940661510         1.3993761929
        2.7004455000        18.3098524807         2.7266229691         1.3837812120         0.8036932060        66.7223953589       -16.7223953589         1.3917226017
        2.7054525000        32.6427809834         2.7618107462         1.3735719045         0.8087969609        51.4846230817        -1.4846230817         1.3917226017
        2.7104348000        28.2233536043         2.7565387135         1.3761242314         0.8215563482        55.2940661510        -5.2940661510         1.3993761929
        2.7154470000        31.6422362846         2.7606188495         1.3735719045         0.8190044707        51.4846230817        -1.4846230817         1.3993761929
        2.7204493000        23.0225141202         2.7503095978         1.3786765582         0.8241082257        59.1035092203        -9.1035092203         1.3917226017
        2.7254394000        34.2797068599         2.7637586413         1.3710195777         0.8266601031        47.6751800124         2.3248199876         1.3993761929
        2.7304224000        38.8231485626         2.7691518126         1.3684672508         0.8241082257        43.8657369431         6.1342630569         1.4044785871
        2.7354297000        35.5282802059         2.7652426780         1.3710195777         0.8266601031        47.6751800124         2.3248199876         1.4044785871
        2.7404445000        35.8714271233         2.7656502770         1.3710195777         0.8368676129        47.6751800124         2.3248199876         1.3993761929
        2.7454331000        32.0142792554         2.7610621586         1.3735719045         0.8394194904        51.4846230817        -1.4846230817         1.3968249959
        2.7504385000        35.9954414469         2.7657975570         1.3710195777         0.8343157355        47.6751800124         2.3248199876         1.3942737988
        2.7554417000        44.7391779349         2.7761454768         1.3659149240         0.8317638580        40.0562938738         9.9437061262         1.3993761929
        2.7604577000        46.2068838747         2.7778756122         1.3659149240         0.8343157355        40.0562938738         9.9437061262         1.3993761929
        2.7654415000        35.0737054586         2.7647025493         1.3735719045         0.8470751228        51.4846230817        -1.4846230817         1.3917226017
        2.7704478000        34.8545728648         2.7644421041         1.3735719045         0.8521788777        51.4846230817        -1.4846230817         1.3917226017
        2.7754326000        30.4351454857         2.7591796059         1.3761242314         0.8623863875        55.2940661510        -5.2940661510         1.3917226017
        2.7804417000        29.6537333807         2.7582471472         1.3761242314         0.8649382650        55.2940661510        -5.2940661510         1.3942737988
        2.7854309000        28.8723212757         2.7573140863         1.3761242314         0.8623863875        55.2940661510        -5.2940661510         1.4044785871
        2.7904612000        19.6903196002         2.7430024070         1.3812288851         0.8725938974        62.9129522896       -12.9129522896         1.3993761929
        2.7954218000        26.1849380434         2.7541005265         1.3761242314         0.8623863875        55.2940661510        -5.2940661510         1.3968249959
        2.8004398000        33.8041155090         2.7631929673         1.3710195777         0.8751457748        47.6751800124         2.3248199876         1.4044785871
        2.8054446000        29.9469676411         2.7585971340         1.3735719045         0.8802495297        51.4846230817        -1.4846230817         1.3968249959
        2.8104542000        12.9266559061         2.6627505792         1.3837812120         0.8802495297        66.7223953589       -16.7223953589         1.3917226017
        2.8154317000        18.8589948381         2.7331386209         1.3786765582         0.8904570396        59.1035092203        -9.1035092203         1.3993761929
        2.8204507000        25.9158927926         2.7537784051         1.3735719045         0.8930089170        51.4846230817        -1.4846230817         1.3968249959
        2.8254291000        29.8970549841         2.7585375672         1.3710195777         0.8904570396        47.6751800124         2.3248199876         1.3866202076
        2.8304379000        26.0399071162         2.7539268935         1.3735719045         0.8981126720        51.4846230817        -1.4846230817         1.3866202076
        2.8354327000        38.4216588783         2.7686760190         1.3659149240         0.8930089170        40.0562938738         9.9437061262         1.3993761929
        2.8404568000        35.6890700328         2.7654336823         1.3684672508         0.8955607945        43.8657369431         6.1342630569         1.3840690105
        2.8454222000        40.7947912467         2.7714861713         1.3659149240         0.8981126720        40.0562938738         9.9437061262         1.4044785871
        2.8504283000        42.2624971865         2.7732215558         1.3659149240         0.9057683043        40.0562938738         9.9437061262         1.4044785871
        2.8554429000        31.1293187704         2.7600074597         1.3735719045         0.9083201818        51.4846230817        -1.4846230817         1.3917226017
        2.8604483000        39.3107757472         2.7697294828         1.3684672508         0.9108720593        43.8657369431         6.1342630569         1.3917226017
        2.8654327000        31.8156126052         2.7608254534         1.3735719045         0.9159758142        51.4846230817        -1.4846230817         1.3917226017
        2.8704448000        39.9970695820         2.7705421299         1.3684672508         0.9159758142        43.8657369431         6.1342630569         1.3917226017
        2.8754309000        32.5019064400         2.7616429885         1.3735719045         0.9236314466        51.4846230817        -1.4846230817         1.3891714046
        2.8804656000        44.8836582021         2.7763158762         1.3659149240         0.9210795691        40.0562938738         9.9437061262         1.3942737988
        2.8854210000        50.5516589272         2.7829860587         1.3633625971         0.9159758142        36.2468508045        13.7531491955         1.4044785871
        2.8904573000        52.5816443782         2.7853681493         1.3633625971         0.9210795691        36.2468508045        13.7531491955         1.4044785871
        2.8954369000        37.8104506879         2.7679514045         1.3735719045         0.9287352015        51.4846230817        -1.4846230817         1.4044785871
        2.9004495000        50.1922024501         2.7825638829         1.3659149240         0.9261833240        40.0562938738         9.9437061262         1.3993761929
        2.9054359000        55.8602031751         2.7892079606         1.3633625971         0.9312870789        36.2468508045        13.7531491955         1.3993761929
        2.9104172000        41.0890094849         2.7718342073         1.3735719045         0.9389427113        51.4846230817        -1.4846230817         1.3917226017
        2.9154377000        40.8698768911         2.7715749990         1.3735719045         0.9440464662        51.4846230817        -1.4846230817         1.3993761929
        2.9204396000        49.0513338679         2.7812232069         1.3684672508         0.9414945888        43.8657369431         6.1342630569         1.3968249959
        2.9254539000        49.9567602965         2.7822872992         1.3684672508         0.9440464662        43.8657369431         6.1342630569         1.3993761929
        2.9304331000        38.2613023692         2.7684859431         1.3761242314         0.9542539761        55.2940661510        -5.2940661510         1.3815178134
        2.9354467000        54.2810694055         2.7873596315         1.3659149240         0.9542539761        40.0562938738         9.9437061262         1.3891714046
        2.9404299000        34.7473014187         2.7643145922         1.3786765582         0.9542539761        59.1035092203        -9.1035092203         1.3993761929
        2.9454670000        29.2033150173         2.7577093898         1.3812288851         0.9721171183        62.9129522896       -12.9129522896         1.3891714046
        2.9504525000        31.4976386752         2.7604465174         1.3786765582         0.9746689957        59.1035092203        -9.1035092203         1.3942737988
        2.9554423000        25.9536522737         2.7538236180         1.3812288851         0.9797727506        62.9129522896       -12.9129522896         1.3993761929
        2.9604668000        45.0491550728         2.7765110395         1.3684672508         0.9746689957        43.8657369431         6.1342630569         1.3968249959
        2.9654250000        29.1534023602         2.7576497864         1.3786765582         0.9848765056        59.1035092203        -9.1035092203         1.4019273900
        2.9704418000        32.0100055293         2.7610570670         1.3761242314         0.9874283830        55.2940661510        -5.2940661510         1.3993761929
        2.9754445000        35.4288882097         2.7651245966         1.3735719045         0.9925321379        51.4846230817        -1.4846230817         1.3993761929
        2.9804309000        43.6103451865         2.7748134885         1.3684672508         0.9899802605        43.8657369431         6.1342630569         1.3942737988
        2.9854471000        48.7160664004         2.7808290057         1.3659149240         0.9925321379        40.0562938738         9.9437061262         1.3942737988
        2.9904447000        50.1837723402         2.7825539806         1.3659149240         0.9950840154        40.0562938738         9.9437061262         1.3942737988
        2.9954327000        51.6514782800         2.7842770842         1.3659149240         0.9925321379        40.0562938738         9.9437061262         1.3968249959
        3.0004424000        65.7200685756         2.8007023446         1.3582579434         0.9950840154        28.6279646658        21.3720353342         1.3993761929
        3.0054284000        52.0734339078         2.7847721211         1.3684672508         1.0052915252        43.8657369431         6.1342630569         1.3917226017
