% Designation Loop (PD + Notch)  psi_cmd=-10.000deg
% Kp=72.9511  Kd=2.6949  K_pot=68.073520deg/V
% Notch f=8.44Hz  zeta=0.100
% Vg_offset=1.395445V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Psi[deg]            
        0.3504568000       -36.4253150853         2.2529564629         1.3965428462         2.3705459658         0.0285895494        -9.5612005057
        0.3554146000        -0.8138052507         2.4884302878         1.3939905194         2.3654422109        -0.0378977748        -9.9086310682
        0.3604257000       -36.4253150853         2.2529564629         1.3965428462         2.3705459658         0.0285895494        -9.5612005057
        0.3654380000       -16.5326360536         2.3149991795         1.4041998268         2.3603384560         0.2280515221       -10.2560616306
        0.3704218000       -92.5689611746         2.1759409457         1.4041998268         2.3756497207         0.2280515221        -9.2137699432
        0.3754131000      -102.8350293021         2.1625128533         1.4067521537         2.3756497207         0.2945388463        -9.2137699432
        0.3804222000       -67.2235194677         2.2099284628         1.4041998268         2.3705459658         0.2280515221        -9.5612005057
        0.3854587000       -67.2235194677         2.2099284628         1.4041998268         2.3705459658         0.2280515221        -9.5612005057
        0.3905424000        26.9382891823         2.7266791506         1.3965428462         2.3577865785         0.0285895494       -10.4297769119
        0.3954921000        39.6110100358         2.7422786825         1.3965428462         2.3552347011         0.0285895494       -10.6034921931
        0.4005754000       147.0849967626         2.8689193126         1.3761242314         2.3501309461        -0.5033090444       -10.9509227556
        0.4055816000        52.2837308893         2.7577320537         1.3965428462         2.3526828236         0.0285895494       -10.7772074744
        0.4105614000        29.3449419083         2.7296529471         1.3990951731         2.3552347011         0.0950768736       -10.6034921931
        0.4155618000       -16.5326360536         2.3149991795         1.4041998268         2.3603384560         0.2280515221       -10.2560616306
        0.4205827000        77.6291725963         2.7882077808         1.3965428462         2.3475790687         0.0285895494       -11.1246380369
        0.4255865000        39.6110100358         2.7422786825         1.3965428462         2.3552347011         0.0285895494       -10.6034921931
        0.4305933000        11.2194583794         2.6211973029         1.4067521537         2.3526828236         0.2945388463       -10.7772074744
        0.4355641000        85.4885879977         2.7975434331         1.3914381925         2.3501309461        -0.1043850990       -10.9509227556
        0.4406221000        52.2837308893         2.7577320537         1.3965428462         2.3526828236         0.0285895494       -10.7772074744
        0.4455886000        85.4885879977         2.7975434331         1.3914381925         2.3501309461        -0.1043850990       -10.9509227556
        0.4506313000       -31.6120096332         2.2598641439         1.4016475000         2.3654422109         0.1615641979        -9.9086310682
        0.4554408000        93.9874606226         2.8075787365         1.3735719045         2.3628903334        -0.5697963686       -10.0823463494
        0.4605377000        62.5497990168         2.7701447748         1.3939905194         2.3526828236        -0.0378977748       -10.7772074744
        0.4655831000        -8.6732206522         2.4017147336         1.3990951731         2.3628903334         0.0950768736       -10.0823463494
        0.4706147000        34.7977045837         2.7363710309         1.3914381925         2.3603384560        -0.1043850990       -10.2560616306
        0.4756149000       -56.9574513402         2.2240520371         1.4016475000         2.3705459658         0.1615641979        -9.5612005057
        0.4804948000        34.7977045837         2.7363710309         1.3914381925         2.3603384560        -0.1043850990       -10.2560616306
        0.4855109000       -69.6301721937         2.2066480709         1.4016475000         2.3730978433         0.1615641979        -9.3874852244
        0.4905616000       -18.9392887797         2.2884457764         1.4016475000         2.3628903334         0.1615641979       -10.0823463494
