% K_lin=2.393800  p_cw=[-0.099100 16.403300 -43.799200]  p_ccw=[-1.573900 20.596500 -38.892000]
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]             Omega[rad/s]           Omega_target
       26.3050036000        -1.8915010800         1.9628621603         1.1872520440         1.1456447855        -3.8938301433        -4.5278752853
       26.3100018000        -1.8930005400         1.9626132104         1.1923566977         1.1277816433        -3.7608554949        -4.5314646927
       26.3150037000        -1.8945011100         1.9623640898         1.1846997172         1.1175741334        -3.9603174676        -4.5350567571
       26.3200034000        -1.8960010200         1.9621150923         1.1949090246         1.0971591138        -3.6943681707        -4.5386472417
       26.3250029000        -1.8975008700         1.9618661183         1.1949090246         1.0971591138        -3.6943681707        -4.5422375826
       26.3300029000        -1.8990008700         1.9616171330         1.1795950634         1.0741922166        -4.0932921160        -4.5458282826
       26.3350034000        -1.9005010200         1.9613681362         1.1923566977         1.0563290744        -3.7608554949        -4.5494193417
       26.3400023000        -1.9020006900         1.9611192327         1.2000136783         1.0512253195        -3.5613935222        -4.5530092517
       26.3450059000        -1.9035017700         1.9608701087         1.1846997172         1.0359140547        -3.9603174676        -4.5566025370
       26.3500035000        -1.9050010500         1.9606212969         1.1872520440         1.0052915252        -3.8938301433        -4.5601915135
       26.3550070000        -1.9065021000         1.9603722050         1.1872520440         1.0052915252        -3.8938301433        -4.5637847270
       26.3600035000        -1.9080010500         1.9601234750         1.1693857560         0.9823246281        -4.3592414129        -4.5673729135
       26.3650037000        -1.9095011100         1.9598745743         1.1923566977         0.9695652408        -3.7608554949        -4.5709637571
       26.3700053000        -1.9110015900         1.9596256175         1.1642811023         0.9465983437        -4.4922160614        -4.5745556061
       26.3750047000        -1.9125014100         1.9593767837         1.1974613514         0.9440464662        -3.6278808464        -4.5781458753
       26.3800022000        -1.9140006600         1.9591280580         1.1821473903         0.9236314466        -4.0268047918        -4.5817347799
       26.3850133000        -1.9155039900         1.9588786689         1.1795950634         0.9083201818        -4.0932921160        -4.5853334513
       26.3900038000        -1.9170011400         1.9586303186         1.1898043709         0.8930089170        -3.8273428191        -4.5889173289
       26.3950578000        -1.9185173400         1.9583788219         1.1795950634         0.8751457748        -4.0932921160        -4.5925468085
       26.4000068000        -1.9200020400         1.9581325635         1.1795950634         0.8547307552        -4.0932921160        -4.5961008834
       26.4050363000        -1.9215108900         1.9578823131         1.1923566977         0.8445232453        -3.7608554949        -4.5997127685
       26.4100053000        -1.9230015900         1.9576350864         1.1770427366         0.8241082257        -4.1597794402        -4.6032812061
       26.4152708000        -1.9245812400         1.9573731222         1.1949090246         0.8139007158        -3.6943681707        -4.6070625723
       26.4200054000        -1.9260016200         1.9571375837         1.1923566977         0.8062450834        -3.7608554949        -4.6104626780
       26.4250052000        -1.9275015600         1.9568888650         1.1719380829         0.7832781863        -4.2927540887        -4.6140532343
       26.4300056000        -1.9290016800         1.9566401299         1.1872520440         0.7628631666        -3.8938301433        -4.6176442216
       26.4350037000        -1.9305011100         1.9563915227         1.1872520440         0.7552075343        -3.8938301433        -4.6212335571
       26.4400064000        -1.9320019200         1.9561427002         1.1949090246         0.7475519019        -3.6943681707        -4.6248261961
       26.4450052000        -1.9335015600         1.9558940852         1.1770427366         0.7169293724        -4.1597794402        -4.6284160343
       26.4501864000        -1.9350559200         1.9556364128         1.1821473903         0.7143774949        -4.0268047918        -4.6321368613
       26.4550049000        -1.9365014700         1.9553967911         1.1821473903         0.6888587203        -4.0268047918        -4.6355972189
       26.4600097000        -1.9380029100         1.9551479182         1.1872520440         0.6582361908        -3.8938301433        -4.6391913660
       26.4690845000        -1.9407253500         1.9546966914         1.1898043709         0.6480286810        -3.8273428191        -4.6457083428
       26.4703471000        -1.9411041300         1.9546339145         1.1898043709         0.6403730486        -3.8273428191        -4.6466150664
       26.4750018000        -1.9425005400         1.9544024890         1.1744904097         0.6250617838        -4.2262667645        -4.6499577927
       26.4800034000        -1.9440010200         1.9541538290         1.1923566977         0.6199580289        -3.7608554949        -4.6535496417
       26.4850036000        -1.9455010800         1.9539052522         1.1872520440         0.6046467642        -3.8938301433        -4.6571404853
       26.4900048000        -1.9470014400         1.9536566390         1.1846997172         0.5842317445        -3.9603174676        -4.6607320471
       26.4950024000        -1.9485007200         1.9534082183         1.1795950634         0.5663686023        -4.0932921160        -4.6643210235
       26.5000056000        -1.9500016800         1.9531595327         1.1795950634         0.5485054601        -4.0932921160        -4.6679140216
       26.5050038000        -1.9515011400         1.9529111091         1.1821473903         0.5459535826        -4.0268047918        -4.6715034289
       26.5100035000        -1.9530010500         1.9526626243         1.1923566977         0.5306423179        -3.7608554949        -4.6750939135
       26.5150021000        -1.9545006300         1.9524142077         1.1719380829         0.5025716658        -4.2927540887        -4.6786836081
       26.5200030000        -1.9560009000         1.9521656902         1.1744904097         0.4949160334        -4.2262667645        -4.6822749544
       26.5250038000        -1.9575011400         1.9519171912         1.1821473903         0.4693972588        -4.0268047918        -4.6858662289
       26.5300031000        -1.9590009300         1.9516687801         1.1821473903         0.4693972588        -4.0268047918        -4.6894564262
       26.5350042000        -1.9605012600         1.9514202930         1.1693857560         0.4438784843        -4.3592414129        -4.6930479162
       26.5400045000        -1.9620013500         1.9511718592         1.1949090246         0.4362228519        -3.6943681707        -4.6966388316
       26.5450018000        -1.9635005400         1.9509235878         1.1693857560         0.4158078322        -4.3592414129        -4.7002275927
       26.5500046000        -1.9650013800         1.9506750566         1.1846997172         0.3877371802        -3.9603174676        -4.7038203034
       26.5550023000        -1.9665006900         1.9504267922         1.1668334292         0.3724259154        -4.4257287371        -4.7074093517
       26.5600026000        -1.9680007800         1.9501784120         1.1744904097         0.3596665281        -4.2262667645        -4.7110002672
       26.5650017000        -1.9695005100         1.9499301049         1.1846997172         0.3545627732        -3.9603174676        -4.7145903208
       26.5700032000        -1.9710009600         1.9496816921         1.1617287755         0.3239402437        -4.5587033856        -4.7181820981
       26.5750021000        -1.9725006300         1.9494334217         1.1898043709         0.3188364888        -3.8273428191        -4.7217720081
       26.5800027000        -1.9740008100         1.9491850804         1.1693857560         0.2933177142        -4.3592414129        -4.7253631390
       26.5850033000        -1.9755009900         1.9489367525         1.1795950634         0.2831102043        -4.0932921160        -4.7289542699
       26.5900045000        -1.9770013500         1.9486884082         1.1872520440         0.2703508170        -3.8938301433        -4.7325458316
       26.5950035000        -1.9785010500         1.9484401866         1.1668334292         0.2499357974        -4.4257287371        -4.7361358135
       26.6000136000        -1.9800040800         1.9481914273         1.1770427366         0.2320726552        -4.1597794402        -4.7397337667
       26.6050043000        -1.9815012900         1.9479436446         1.1617287755         0.2167613904        -4.5587033856        -4.7433177880
       26.6100053000        -1.9830015900         1.9476953639         1.1744904097         0.2065538806        -4.2262667645        -4.7469092061
       26.6150038000        -1.9845011400         1.9474472208         1.1693857560         0.1759313511        -4.3592414129        -4.7504988289
       26.6202202000        -1.9860660600         1.9471882746         1.1693857560         0.1682757187        -4.3592414129        -4.7542449344
       26.6250057000        -1.9875017100         1.9469507314         1.1795950634         0.1453088216        -4.0932921160        -4.7576815934
       26.6300039000        -1.9890011700         1.9467026434         1.1591764486         0.1223419244        -4.6251907098        -4.7612710007
       26.6350041000        -1.9905012300         1.9464544694         1.1566241217         0.1044787822        -4.6916780341        -4.7648618444
       26.6400040000        -1.9920012000         1.9462063238         1.1846997172         0.0993750273        -3.9603174676        -4.7684524726
       26.6450044000        -1.9935013200         1.9459581667         1.1617287755         0.0764081302        -4.5587033856        -4.7720434598
       26.6500117000        -1.9950035100         1.9457096806         1.1693857560         0.0559931105        -4.3592414129        -4.7756394022
       26.6550031000        -1.9965009300         1.9454619969         1.1642811023         0.0406818457        -4.4922160614        -4.7792239262
       26.6600039000        -1.9980011700         1.9452138602         1.1668334292         0.0304743359        -4.4257287371        -4.7828152007
       26.6650027000        -1.9995008100         1.9449658361         1.1770427366         0.0126111937        -4.1597794402        -4.7864050390
       26.6700030000        -2.0010009000         1.9447177509         1.1515194680        -0.0001481936        -4.8246526825        -4.7899959544
       26.6750039000        -2.0025011700         1.9444696494         1.1770427366         0.0024036839        -4.1597794402        -4.7935873007
       26.6800018000        -2.0040005400         1.9442217100         1.1617287755         0.0024036839        -4.5587033856        -4.7971764927
       26.6850036000        -2.0055010800         1.9439735906         1.1668334292         0.0075074388        -4.4257287371        -4.8007684853
       26.6900021000        -2.0070006300         1.9437256482         1.1719380829         0.0024036839        -4.2927540887        -4.8043581081
       26.6950035000        -2.0085010500         1.9434775754         1.1413101606         0.0024036839        -5.0906019794        -4.8079498135
       26.7000032000        -2.0100009600         1.9432296002         1.1719380829         0.0100593162        -4.2927540887        -4.8115402980
       26.7050052000        -2.0115015600         1.9429815244         1.1489671412         1.1201260109        -4.8911400067        -4.8151324343
       26.7100024000        -2.0130007200         1.9427337000         1.1668334292         1.1175741334        -4.4257287371        -4.8187211235
       26.7150039000        -2.0145011700         1.9424856757         1.1719380829         1.1124703785        -4.2927540887        -4.8223129007
       26.7200051000        -2.0160015300         1.9422376796         1.1693857560         5.0040835035        -4.3592414129        -4.8259044625
       26.7250051000        -2.0175015300         1.9419897564         1.1744904097         5.0117391359        -4.2262667645        -4.8294951625
       26.7300020000        -2.0190006000         1.9417420003         1.1591764486         5.0015316260        -4.6251907098        -4.8330836363
       26.7350039000        -2.0205011700         1.9414940096         1.1566241217         4.9989797486        -4.6916780341        -4.8366757007
       26.7400024000        -2.0220007200         1.9412462008         1.1515194680         5.0015316260        -4.8246526825        -4.8402653235
       26.7450036000        -2.0235010800         1.9409982715         1.1872520440         5.0091872584        -3.8938301433        -4.8438568853
       26.7500041000        -2.0250012300         1.9407503903         1.1617287755         5.0066353810        -4.5587033856        -4.8474479444
       26.7550043000        -2.0265012900         1.9405025373         1.1540717949         4.9862203613        -4.7581653583        -4.8510387880
       26.7600024000        -2.0280007200         1.9402548018         1.1438624875         4.9734609740        -5.0241146552        -4.8546281235
       26.7650029000        -2.0295008700         1.9400069606         1.1693857560         4.9607015867        -4.3592414129        -4.8582191826
       26.7700032000        -2.0310009600         1.9397591427         1.1642811023         4.9428384445        -4.4922160614        -4.8618100980
       26.7750038000        -2.0325011400         1.9395113232         1.1591764486         4.9300790572        -4.6251907098        -4.8654012289
       26.7800030000        -2.0340009000         1.9392635865         1.1693857560         4.9071121601        -4.3592414129        -4.8689913544
       26.7850048000        -2.0355014400         1.9390157343         1.1515194680         4.8866971404        -4.8246526825        -4.8725833471
       26.7900030000        -2.0370009000         1.9387680737         1.1744904097         4.8764896306        -4.2262667645        -4.8761727544
       26.7950028000        -2.0385008400         1.9385203473         1.1464148143         4.8433152236        -4.9576273310        -4.8797633108
       26.8000035000        -2.0400010500         1.9382725895         1.1591764486         4.8331077137        -4.6251907098        -4.8833545135
       26.8050058000        -2.0415017400         1.9380247659         1.1540717949         4.8152445715        -4.7581653583        -4.8869468652
       26.8100031000        -2.0430009300         1.9377772032         1.1642811023         4.7973814293        -4.4922160614        -4.8905356262
       26.8150032000        -2.0445009600         1.9375295152         1.1693857560         4.7820701646        -4.3592414129        -4.8941263980
       26.8200033000        -2.0460009900         1.9372818404         1.1591764486         4.7591032674        -4.6251907098        -4.8977171699
       26.8250033000        -2.0475009900         1.9370341840         1.1515194680         4.7335844928        -4.8246526825        -4.9013078699
       26.8300019000        -2.0490005700         1.9367866102         1.1591764486         4.7131694732        -4.6251907098        -4.9048975645
       26.8350072000        -2.0505021600         1.9365387179         1.1591764486         4.6927544535        -4.6251907098        -4.9084920706
       26.8400048000        -2.0520014400         1.9362912203         1.1515194680         4.6799950662        -4.8246526825        -4.9120810471
       26.8450042000        -2.0535012600         1.9360436468         1.1591764486         4.6672356789        -4.6251907098        -4.9156713162
       26.8500034000        -2.0550010200         1.9357960965         1.1617287755         4.6493725367        -4.5587033856        -4.9192614417
       26.8550031000        -2.0565009300         1.9355485348         1.1668334292         4.6366131494        -4.4257287371        -4.9228519262
       26.8600026000        -2.0580007800         1.9353009962         1.1617287755         4.6059906199        -4.5587033856        -4.9264422672
       26.8650048000        -2.0595014400         1.9350533373         1.1540717949         4.5957831101        -4.7581653583        -4.9300345471
       26.8700034000        -2.0610010200         1.9348058699         1.1617287755         4.5753680904        -4.5587033856        -4.9336242417
       26.8750067000        -2.0625020100         1.9345581832         1.1591764486         4.5549530707        -4.6251907098        -4.9372173115
       26.8800044000        -2.0640013200         1.9343107870         1.1668334292         4.5421936834        -4.4257287371        -4.9408063598
       26.8850036000        -2.0655010800         1.9340633297         1.1617287755         4.5268824187        -4.5587033856        -4.9443964853
       26.8900026000        -2.0670007800         1.9338158957         1.1515194680         4.4937080117        -4.8246526825        -4.9479864672
       26.8950028000        -2.0685008400         1.9335684156         1.1719380829         4.4860523793        -4.2927540887        -4.9515773108
       26.9000039000        -2.0700011700         1.9333209042         1.1591764486         4.4681892371        -4.6251907098        -4.9551688007
       26.9050038000        -2.0715011400         1.9330734655         1.1489671412         4.4401185851        -4.8911400067        -4.9587594289
       26.9100036000        -2.0730010800         1.9328260450         1.1540717949         4.4248073203        -4.7581653583        -4.9623499853
       26.9150035000        -2.0745010500         1.9325786328         1.1591764486         4.4120479330        -4.6251907098        -4.9659406135
       26.9200037000        -2.0760011100         1.9323312191         1.1566241217         4.3916329133        -4.6916780341        -4.9695314571
       26.9250033000        -2.0775009900         1.9320838484         1.1515194680         4.3661141388        -4.8246526825        -4.9731218699
       26.9300022000        -2.0790006600         1.9318365255         1.1489671412         4.3559066289        -4.8911400067        -4.9767117799
       26.9350037000        -2.0805011100         1.9315890873         1.1668334292         4.3431472416        -4.4257287371        -4.9803035571
       26.9400056000        -2.0820016800         1.9313416425         1.1515194680         4.3125247121        -4.8246526825        -4.9838956216
       26.9450016000        -2.0835004800         1.9310945029         1.1438624875         4.2972134474        -5.0241146552        -4.9874834490
       26.9500045000        -2.0850013500         1.9308470353         1.1719380829         4.2819021826        -4.2927540887        -4.9910762316
       26.9550032000        -2.0865009600         1.9305997886         1.1464148143         4.2563834080        -4.9576273310        -4.9946659980
       26.9600030000        -2.0880009000         1.9303525008         1.1591764486         4.2436240207        -4.6251907098        -4.9982565544
       26.9650017000        -2.0895005100         1.9301052807         1.1617287755         4.2334165109        -4.5587033856        -5.0018463208
       26.9700044000        -2.0910013200         1.9298578760         1.1617287755         4.2155533687        -4.5587033856        -5.0054389598
       26.9750019000        -2.0925005700         1.9296107417         1.1489671412         4.1849308392        -4.8911400067        -5.0090278645
       26.9800037000        -2.0940011100         1.9293634080         1.1515194680         4.1747233293        -4.8246526825        -5.0126198571
       26.9850032000        -2.0955009600         1.9291162013         1.1540717949         4.1492045547        -4.7581653583        -5.0162101980
       26.9900038000        -2.0970011400         1.9288689534         1.1489671412         4.1389970449        -4.8911400067        -5.0198013289
       26.9950018000        -2.0985005400         1.9286218474         1.1489671412         4.1211339027        -4.8911400067        -5.0233905927
       27.0000060000        -2.1000018000         1.9283744480         1.1591764486         4.0956151281        -4.6251907098        -5.0269843088
       27.0050030000        -2.1015009000         1.9281274179         1.1413101606         4.0828557408        -5.0906019794        -5.0305728544
       27.0100033000        -2.1030009900         1.9278802378         1.1413101606         4.0649925986        -5.0906019794        -5.0341637699
       27.0150021000        -2.1045006300         1.9276331452         1.1566241217         4.0445775789        -4.6916780341        -5.0377536081
       27.0200047000        -2.1060014100         1.9273858779         1.1566241217         4.0318181916        -4.6916780341        -5.0413461753
       27.0250038000        -2.1075011400         1.9271387969         1.1617287755         4.0011956621        -4.5587033856        -5.0449362289
       27.0300044000        -2.1090013200         1.9268916550         1.1259961995         3.9833325199        -5.4895259248        -5.0485273598
       27.0350050000        -2.1105015000         1.9266445262         1.1489671412         3.9731250101        -4.8911400067        -5.0521184907
       27.0400066000        -2.1120019800         1.9263973614         1.1464148143         3.9425024806        -4.9576273310        -5.0557103397
       27.0450051000        -2.1135015300         1.9261503629         1.1540717949         3.9348468482        -4.7581653583        -5.0592999625
       27.0500045000        -2.1150013500         1.9259033331         1.1413101606         3.9118799510        -5.0906019794        -5.0628902316
       27.0550026000        -2.1165007800         1.9256563808         1.1591764486         3.8965686863        -4.6251907098        -5.0664795672
       27.0600041000        -2.1180012300         1.9254092738         1.1591764486         3.8838092990        -4.6251907098        -5.0700713444
       27.0650069000        -2.1195020700         1.9251621157         1.1464148143         3.8531867695        -4.9576273310        -5.0736640552
       27.0700043000        -2.1210012900         1.9249152376         1.1413101606         3.8353236273        -5.0906019794        -5.0772528880
       27.0750062000        -2.1225018600         1.9246681505         1.1515194680         3.8251161174        -4.8246526825        -5.0808449525
       27.0800078000        -2.1240023400         1.9244210913         1.1617287755         3.8021492203        -4.5587033856        -5.0844368015
       27.0850057000        -2.1255017100         1.9241742282         1.1464148143         3.7791823232        -4.9576273310        -5.0880259934
       27.0900048000        -2.1270014400         1.9239273189         1.1515194680         3.7664229359        -4.8246526825        -5.0916160471
       27.0950073000        -2.1285021900         1.9236802550         1.1693857560         3.7562154260        -4.3592414129        -5.0952085424
       27.1000108000        -2.1300032400         1.9234331548         1.1693857560         3.7306966515        -4.3592414129        -5.0988017559
       27.1050061000        -2.1315018300         1.9231864729         1.1362055069         3.7179372642        -5.2235766279        -5.1023890807
       27.1100058000        -2.1330017400         1.9229395868         1.1413101606         3.6847628572        -5.0906019794        -5.1059795652
       27.1150046000        -2.1345013800         1.9226927583         1.1489671412         3.6694515924        -4.8911400067        -5.1095694034
       27.1200047000        -2.1360014100         1.9224458789         1.1617287755         3.6490365728        -4.5587033856        -5.1131601753
       27.1250032000        -2.1375009600         1.9221990916         1.1566241217         3.6413809404        -4.6916780341        -5.1167497980
       27.1300082000        -2.1390024600         1.9219519966         1.1387578337         3.6107584109        -5.1570893036        -5.1203440888
       27.1350045000        -2.1405013500         1.9217053443         1.1413101606         3.5979990236        -5.0906019794        -5.1239321316
       27.1400035000        -2.1420010500         1.9214585719         1.1617287755         3.5801358814        -4.5587033856        -5.1275221135
       27.1450022000        -2.1435006600         1.9212118275         1.1515194680         3.5673764941        -4.8246526825        -5.1311118799
       27.1500063000        -2.1450018900         1.9209648297         1.1540717949         3.5495133519        -4.7581653583        -5.1347055243
       27.1550039000        -2.1465011700         1.9207181660         1.1540717949         3.5265464547        -4.7581653583        -5.1382945007
       27.1600055000        -2.1480016500         1.9204713179         1.1489671412         3.5061314351        -4.8911400067        -5.1418863498
       27.1650060000        -2.1495018000         1.9202245374         1.1336531800         3.4882682929        -5.2900639521        -5.1454774088
       27.1700067000        -2.1510020100         1.9199777601         1.1438624875         3.4678532732        -5.0241146552        -5.1490686115
       27.1750063000        -2.1525018900         1.9197310503         1.1515194680         3.4550938859        -4.8246526825        -5.1526590243
       27.1800062000        -2.1540018600         1.9194843389         1.1566241217         3.4270232338        -4.6916780341        -5.1562496525
       27.1850077000        -2.1555023100         1.9192375617         1.1413101606         3.4040563367        -5.0906019794        -5.1598414297
       27.1900046000        -2.1570013800         1.9189910246         1.1489671412         3.3938488269        -4.8911400067        -5.1634299034
       27.1950059000        -2.1585017700         1.9187442835         1.1438624875         3.3708819297        -5.0241146552        -5.1670215370
       27.2000246000        -2.1600073800         1.9184966973         1.1566241217         3.3581225424        -4.6916780341        -5.1706256662
       27.2050027000        -2.1615008100         1.9182511271         1.1183392189         3.3377075228        -5.6889878975        -5.1742006390
       27.2100038000        -2.1630011400         1.9180044354         1.1540717949         3.3121887482        -4.7581653583        -5.1777921289
       27.2150019000        -2.1645005700         1.9177579048         1.1489671412         3.2994293609        -4.8911400067        -5.1813814645
       27.2200092000        -2.1660027600         1.9175109336         1.1617287755         3.2866699736        -4.5587033856        -5.1849774069
       27.2250043000        -2.1675012900         1.9172645773         1.1362055069         3.2611511990        -5.2235766279        -5.1885645880
       27.2300035000        -2.1690010500         1.9170180319         1.1489671412         3.2432880568        -4.8911400067        -5.1921547135
       27.2350065000        -2.1705019500         1.9167713123         1.1566241217         3.2305286695        -4.6916780341        -5.1957475679
       27.2400070000        -2.1720021000         1.9165247291         1.1591764486         3.2126655273        -4.6251907098        -5.1993386270
       27.2450052000        -2.1735015600         1.9162782725         1.1438624875         3.1845948752        -5.0241146552        -5.2029280343
       27.2500078000        -2.1750023400         1.9160316120         1.1464148143         3.1667317330        -4.9576273310        -5.2065206015
       27.2550046000        -2.1765013800         1.9157852506         1.1438624875         3.1488685908        -5.0241146552        -5.2101090034
       27.2600023000        -2.1780006900         1.9155388580         1.1693857560         3.1386610810        -4.3592414129        -5.2136980517
       27.2650039000        -2.1795011700         1.9152922862         1.1362055069         3.1156941838        -5.2235766279        -5.2172899007
       27.2700040000        -2.1810012000         1.9150458016         1.1540717949         3.1003829191        -4.7581653583        -5.2208806726
       27.2750051000        -2.1825015300         1.9147992807         1.1540717949         3.0697603896        -4.7581653583        -5.2244721625
       27.2800034000        -2.1840010200         1.9145529110         1.1438624875         3.0518972474        -5.0241146552        -5.2280616417
       27.2850045000        -2.1855013500         1.9143064164         1.1413101606         3.0391378601        -5.0906019794        -5.2316531316
       27.2900023000        -2.1870006900         1.9140600976         1.1642811023         3.0289303502        -4.4922160614        -5.2352422517
       27.2950037000        -2.1885011100         1.9138136144         1.1464148143         3.0059634531        -4.9576273310        -5.2388339571
       27.3000039000        -2.1900011700         1.9135672035         1.1464148143         2.9804446785        -4.9576273310        -5.2424248007
       27.3050038000        -2.1915011400         1.9133208206         1.1438624875         2.9702371687        -5.0241146552        -5.2460154289
       27.3100024000        -2.1930007200         1.9130745147         1.1489671412         2.9498221490        -4.8911400067        -5.2496051235
       27.3150036000        -2.1945010800         1.9128280939         1.1591764486         2.9319590068        -4.6251907098        -5.2531966853
       27.3200035000        -2.1960010500         1.9125817503         1.1438624875         2.9166477420        -5.0241146552        -5.2567873135
       27.3250030000        -2.1975009000         1.9123354394         1.1311008532         2.8911289674        -5.3565512763        -5.2603776544
       27.3300029000        -2.1990008700         1.9120891220         1.1566241217         2.8834733351        -4.6916780341        -5.2639682826
       27.3350041000        -2.2005012300         1.9118427536         1.1515194680         2.8579545605        -4.8246526825        -5.2675598444
       27.3400027000        -2.2020008100         1.9115965263         1.1566241217         2.8426432957        -4.6916780341        -5.2711495390
       27.3450039000        -2.2035011700         1.9113501842         1.1566241217         2.8222282761        -4.6916780341        -5.2747411007
       27.3500039000        -2.2050011700         1.9111039142         1.1515194680         2.8043651338        -4.8246526825        -5.2783318007
       27.3550033000        -2.2065009900         1.9108576868         1.1617287755         2.7813982367        -4.5587033856        -5.2819220699
       27.3600020000        -2.2080006000         1.9106115070         1.1464148143         2.7711907269        -4.9576273310        -5.2855118363
       27.3650060000        -2.2095018000         1.9103650793         1.1489671412         2.7482238297        -4.8911400067        -5.2891054088
       27.3700041000        -2.2110012300         1.9101189553         1.1591764486         2.7278088101        -4.6251907098        -5.2926947444
       27.3750055000        -2.2125016500         1.9098726818         1.1642811023         2.7201531777        -4.4922160614        -5.2962864498
       27.3800050000        -2.2140015000         1.9096265150         1.1464148143         2.6920825256        -4.9576273310        -5.2998767907
       27.3850596000        -2.2155178800         1.9093776484         1.1464148143         2.6793231383        -4.9576273310        -5.3035067011
       27.3900024000        -2.2170007200         1.9091342993         1.1642811023         2.6640118736        -4.4922160614        -5.3070563235
       27.3950028000        -2.2185008400         1.9088881274         1.1413101606         2.6384930990        -5.0906019794        -5.3106473108
       27.4000019000        -2.2200005700         1.9086420325         1.1566241217         2.6333893441        -4.6916780341        -5.3142373645
       27.4050040000        -2.2215012000         1.9083958031         1.1591764486         2.6155262019        -4.6251907098        -5.3178295726
       27.4100020000        -2.2230006000         1.9081497885         1.1438624875         2.5849036724        -5.0241146552        -5.3214188363
       27.4150037000        -2.2245011100         1.9079036049         1.1464148143         2.5721442851        -4.9576273310        -5.3250107571
       27.4200060000        -2.2260018000         1.9076574048         1.1617287755         2.5491773879        -4.5587033856        -5.3286031088
       27.4250058000        -2.2275017400         1.9074113408         1.1464148143         2.5389698781        -4.9576273310        -5.3321936652
       27.4300077000        -2.2290023100         1.9071651866         1.1438624875         2.5134511035        -5.0241146552        -5.3357857297
       27.4350060000        -2.2305018000         1.9069192225         1.1642811023         2.4981398388        -4.4922160614        -5.3393752088
       27.4400034000        -2.2320010200         1.9066733159         1.1566241217         2.4828285740        -4.6916780341        -5.3429640417
       27.4450075000        -2.2335022500         1.9064270925         1.1617287755         2.4675173092        -4.5587033856        -5.3465576861
       27.4500062000        -2.2350018600         1.9061811480         1.1515194680         2.4419985347        -4.8246526825        -5.3501474525
       27.4550058000        -2.2365017400         1.9059351722         1.1642811023         2.4292391474        -4.4922160614        -5.3537378652
       27.4600043000        -2.2380012900         1.9056892636         1.1515194680         2.4113760052        -4.8246526825        -5.3573274880
       27.4652291000        -2.2395687300         1.9054322357         1.1566241217         2.3935128629        -4.6916780341        -5.3610796259
       27.4700048000        -2.2410014400         1.9051973132         1.1617287755         2.3833053531        -4.5587033856        -5.3645092471
       27.4750058000        -2.2425017400         1.9049513208         1.1693857560         2.3628903334        -4.3592414129        -5.3681006652
       27.4800096000        -2.2440028800         1.9047052036         1.1770427366         2.3424753138        -4.1597794402        -5.3716940941
       27.4850064000        -2.2455019200         1.9044594438         1.1489671412         2.3322678039        -4.8911400067        -5.3752824961
       27.4900065000        -2.2470019500         1.9042135347         1.1642811023         2.3118527843        -4.4922160614        -5.3788732679
       27.4950054000        -2.2485016200         1.9039676977         1.1515194680         2.2812302547        -4.8246526825        -5.3824631780
       27.5000043000        -2.2500012900         1.9037218736         1.1540717949         2.2684708674        -4.7581653583        -5.3860530880
       27.5050056000        -2.2515016800         1.9034759446         1.1540717949         2.2506077252        -4.7581653583        -5.3896447216
       27.5100209000        -2.2530062700         1.9032293403         1.1642811023         2.2429520929        -4.4922160614        -5.3932464091
       27.5150279000        -2.2545083700         1.9029831572         1.1566241217         2.2174333183        -4.6916780341        -5.3968421361
       27.5200048000        -2.2560014400         1.9027384669         1.1642811023         2.2072258084        -4.4922160614        -5.4004162471
       27.5250085000        -2.2575025500         1.9024924720         1.1336531800         2.1740514015        -5.2900639521        -5.4040096042
       27.5300046000        -2.2590013800         1.9022468638         1.1617287755         2.1714995240        -4.5587033856        -5.4075975034
       27.5350025000        -2.2605007500         1.9020011801         1.1515194680         2.1408769945        -4.8246526825        -5.4111866954
       27.5400080000        -2.2620024000         1.9017551358         1.1642811023         2.1357732396        -4.4922160614        -5.4147813451
       27.5450072000        -2.2635021600         1.9015094142         1.1489671412         2.1025988326        -4.8911400067        -5.4183714706
       27.5500053000        -2.2650015900         1.9012637597         1.1438624875         2.0923913228        -5.0241146552        -5.4219608061
       27.5550025000        -2.2665007500         1.9010181624         1.1642811023         2.0796319355        -4.4922160614        -5.4255494954
       27.5600027000        -2.2680008100         1.9007724307         1.1515194680         2.0515612834        -4.8246526825        -5.4291403390
       27.5650019000        -2.2695005700         1.9005267611         1.1413101606         2.0362500187        -5.0906019794        -5.4327304645
       27.5700050000        -2.2710015000         1.9002809129         1.1668334292         2.0260425088        -4.4257287371        -5.4363233907
       27.5750038000        -2.2725011400         1.9000352890         1.1744904097         2.0107312441        -4.2262667645        -5.4399132289
       27.5800056000        -2.2740016800         1.8997895307         1.1668334292         1.9826605920        -4.4257287371        -5.4435052216
       27.5850038000        -2.2755011400         1.8995439623         1.1413101606         1.9647974498        -5.0906019794        -5.4470946289
       27.5900048000        -2.2770014400         1.8992982693         1.1515194680         1.9443824302        -4.8246526825        -5.4506860471
       27.5950022000        -2.2785006600         1.8990527661         1.1591764486         1.9316230429        -4.6251907098        -5.4542748799
       27.6000044000        -2.2800013200         1.8988070401         1.1591764486         1.9112080232        -4.6251907098        -5.4578671598
       27.6050025000        -2.2815007500         1.8985615285         1.1413101606         1.8958967584        -5.0906019794        -5.4614564954
       27.6100034000        -2.2830010200         1.8983158924         1.1668334292         1.8831373711        -4.4257287371        -5.4650478417
