% K_lin=2.307700  p_cw=[-0.099100 16.403300 -43.799200]  p_ccw=[-1.573900 20.596500 -38.892000]
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]             Omega[rad/s]           Omega_target
       59.3800080000         0.3099960000         2.7597713166         1.3863335388         1.3446912273         1.2546158082         0.7153777692
       59.3850051000         0.3074974500         2.7594076828         1.3863335388         1.3548987371         1.2546158082         0.7096118654
       59.3900080000         0.3049960000         2.7590436287         1.3761242314         1.3497949822         0.9886665113         0.7038392692
       59.3950072000         0.3024964000         2.7586798454         1.3786765582         1.3574506146         1.0551538355         0.6980709423
       59.4000094000         0.2999953000         2.7583158455         1.3812288851         1.3625543695         1.1216411597         0.6922991538
       59.4050054000         0.2974973000         2.7579522984         1.3761242314         1.3651062470         0.9886665113         0.6865345192
       59.4100060000         0.2949970000         2.7575884182         1.3761242314         1.3651062470         0.9886665113         0.6807645769
       59.4150072000         0.2924964000         2.7572244961         1.3837812120         1.3804175117         1.1881284839         0.6749939423
       59.4200094000         0.2899953000         2.7568605028         1.3735719045         1.3778656343         0.9221791870         0.6692221538
       59.4250109000         0.2874945500         2.7564965621         1.3812288851         1.3829693892         1.1216411597         0.6634511730
       59.4300076000         0.2849962000         2.7561329723         1.3659149240         1.3804175117         0.7227172143         0.6576857307
       59.4350107000         0.2824946500         2.7557689185         1.3761242314         1.3931768990         0.9886665113         0.6519129038
       59.4400067000         0.2799966500         2.7554053830         1.3761242314         1.3982806539         0.9886665113         0.6461482692
       59.4450108000         0.2774946000         2.7550412597         1.3684672508         1.3931768990         0.7892045386         0.6403742884
       59.4500075000         0.2749962500         2.7546776766         1.3684672508         1.4033844088         0.7892045386         0.6346088461
       59.4550114000         0.2724943000         2.7543135712         1.3684672508         1.4008325314         0.7892045386         0.6288350961
       59.4600066000         0.2699967000         2.7539501005         1.3633625971         1.3982806539         0.6562298901         0.6230713846
       59.4650098000         0.2674951000         2.7535860493         1.3761242314         1.4135919187         0.9886665113         0.6172984423
       59.4700111000         0.2649944500         2.7532221381         1.3710195777         1.4084881638         0.8556918628         0.6115276923
       59.4750206000         0.2624897000         2.7528576318         1.3659149240         1.4110400412         0.7227172143         0.6057474807
       59.4800110000         0.2599945000         2.7524945170         1.3786765582         1.4186956736         1.0551538355         0.5999893077
       59.4850143000         0.2574928500         2.7521304652         1.3608102703         1.4135919187         0.5897425659         0.5942162499
       59.4900103000         0.2549948500         2.7517669462         1.3735719045         1.4263513060         0.9221791870         0.5884516153
       59.4950213000         0.2524893500         2.7514023375         1.3633625971         1.4212475511         0.6562298901         0.5826696730
       59.5000116000         0.2499942000         2.7510392365         1.3659149240         1.4289031834         0.7227172143         0.5769116153
       59.5050245000         0.2474877500         2.7506744928         1.3735719045         1.4365588158         0.9221791870         0.5711274807
       59.5100155000         0.2449922500         2.7503113442         1.3710195777         1.4365588158         0.8556918628         0.5653686153
       59.5150218000         0.2424891000         2.7499470841         1.3633625971         1.4314550609         0.6562298901         0.5595920961
       59.5200110000         0.2399945000         2.7495840698         1.3582579434         1.4391106933         0.5232552417         0.5538353077
       59.5250167000         0.2374916500         2.7492198566         1.3659149240         1.4442144482         0.7227172143         0.5480594807
       59.5300144000         0.2349928000         2.7488562272         1.3557056165         1.4365588158         0.4567679174         0.5422928846
       59.5350146000         0.2324927000         2.7484924174         1.3557056165         1.4391106933         0.4567679174         0.5365234038
       59.5400043000         0.2299978500         2.7481293734         1.3608102703         1.4442144482         0.5897425659         0.5307660384
       59.5450120000         0.2274940000         2.7477650213         1.3582579434         1.4518700806         0.5232552417         0.5249879038
       59.5500179000         0.2249910500         2.7474008018         1.3633625971         1.4518700806         0.6562298901         0.5192118461
       59.5550275000         0.2224862500         2.7470363148         1.3531532897         1.4467663256         0.3902805932         0.5134315191
       59.5600207000         0.2199896500         2.7466730227         1.3608102703         1.4569738355         0.5897425659         0.5076701153
       59.5650133000         0.2174933500         2.7463097759         1.3557056165         1.4518700806         0.4567679174         0.5019094038
       59.5700127000         0.2149936500         2.7459460360         1.3659149240         1.4595257129         0.7227172143         0.4961408461
       59.5750277000         0.2124861500         2.7455811627         1.3633625971         1.4595257129         0.6562298901         0.4903542884
       59.5800103000         0.2099948500         2.7452186484         1.3659149240         1.4620775904         0.7227172143         0.4846051153
       59.5850130000         0.2074935000         2.7448546733         1.3633625971         1.4646294679         0.6562298901         0.4788327500
       59.5902778000         0.2048611000         2.7444716308         1.3684672508         1.4748369777         0.7892045386         0.4727579605
       59.5950206000         0.2024897000         2.7441265681         1.3684672508         1.4799407326         0.7892045386         0.4672854807
       59.6000148000         0.1999926000         2.7437632165         1.3633625971         1.4722851002         0.6562298901         0.4615229230
       59.6050202000         0.1974899000         2.7433990516         1.3608102703         1.4748369777         0.5897425659         0.4557474422
       59.6100123000         0.1949938500         2.7430358560         1.3659149240         1.4773888552         0.7227172143         0.4499873076
       59.6150188000         0.1924906000         2.7426716144         1.3608102703         1.4748369777         0.5897425659         0.4442105576
       59.6201046000         0.1899477000         2.7423016052         1.3659149240         1.4850444875         0.7227172143         0.4383423073
       59.6250111000         0.1874944500         2.7419446422         1.3557056165         1.4875963650         0.4567679174         0.4326809423
       59.6300274000         0.1849863000         2.7415796926         1.3659149240         1.5003557523         0.7227172143         0.4268928845
       59.6350109000         0.1824945500         2.7412171310         1.3710195777         1.4901482425         0.8556918628         0.4211426730
       59.6401605000         0.1799197500         2.7408424869         1.3735719045         1.5029076297         0.9221791870         0.4152008071
       59.6450109000         0.1774945500         2.7404896118         1.3837812120         1.4927001199         1.1881284839         0.4096041730
       59.6500098000         0.1749951000         2.7401259347         1.3659149240         1.5029076297         0.7227172143         0.4038361923
       59.6550111000         0.1724944500         2.7397620847         1.3659149240         1.5029076297         0.7227172143         0.3980654423
       59.6600108000         0.1699946000         2.7393983527         1.3710195777         1.5131151396         0.8556918628         0.3922965384
       59.6650054000         0.1674973000         2.7390349934         1.3531532897         1.5131151396         0.3902805932         0.3865335192
       59.6700103000         0.1649948500         2.7386708864         1.3582579434         1.5029076297         0.5232552417         0.3807586153
       59.6750063000         0.1624968500         2.7383074286         1.3633625971         1.5156670170         0.6562298901         0.3749939807
       59.6800032000         0.1599984000         2.7379439069         1.3684672508         1.5207707720         0.7892045386         0.3692283077
       59.6850138000         0.1574931000         2.7375793902         1.3557056165         1.5105632621         0.4567679174         0.3634468269
       59.6900106000         0.1549947000         2.7372158791         1.3633625971         1.5233226494         0.6562298901         0.3576812692
       59.6950075000         0.1524962500         2.7368523624         1.3557056165         1.5207707720         0.4567679174         0.3519155961
       59.7000105000         0.1499947500         2.7364884036         1.3659149240         1.5335301593         0.7227172143         0.3461428846
       59.7050070000         0.1474965000         2.7361249193         1.3608102703         1.5284264043         0.5897425659         0.3403776731
       59.7100054000         0.1449973000         2.7357612984         1.3659149240         1.5335301593         0.7227172143         0.3346102692
       59.7150130000         0.1424935000         2.7353970099         1.3608102703         1.5335301593         0.5897425659         0.3288322499
       59.7200101000         0.1399949500         2.7350334869         1.3582579434         1.5411857916         0.5232552417         0.3230663461
       59.7250107000         0.1374946500         2.7346697110         1.3557056165         1.5386339142         0.4567679174         0.3172964038
       59.7300117000         0.1349941500         2.7343059076         1.3608102703         1.5386339142         0.5897425659         0.3115260000
       59.7350072000         0.1324964000         2.7339425059         1.3608102703         1.5437376691         0.5897425659         0.3057619423
       59.7400102000         0.1299949000         2.7335785603         1.3633625971         1.5360820367         0.6562298901         0.2999892307
       59.7450068000         0.1274966000         2.7332150820         1.3633625971         1.5462895465         0.6562298901         0.2942239038
       59.7500107000         0.1249946500         2.7328510742         1.3608102703         1.5488414240         0.5897425659         0.2884501538
       59.7550084000         0.1224958000         2.7324875191         1.3633625971         1.5488414240         0.6562298901         0.2826835577
       59.7600108000         0.1199946000         2.7321236238         1.3659149240         1.5590489338         0.7227172143         0.2769115384
       59.7650086000         0.1174957000         2.7317600648         1.3608102703         1.5539451789         0.5897425659         0.2711448269
       59.7700139000         0.1149930500         2.7313959618         1.3608102703         1.5616008113         0.5897425659         0.2653694615
       59.7750067000         0.1124966500         2.7310327698         1.3608102703         1.5616008113         0.5897425659         0.2596085192
       59.7800102000         0.1099949000         2.7306688010         1.3608102703         1.5616008113         0.5897425659         0.2538352307
       59.7850091000         0.1074954500         2.7303051686         1.3633625971         1.5616008113         0.6562298901         0.2480672500
       59.7900110000         0.1049945000         2.7299413195         1.3608102703         1.5641526888         0.5897425659         0.2422958077
       59.7950444000         0.1024778000         2.7295751808         1.3557056165         1.5692564437         0.4567679174         0.2364880191
       59.8000109000         0.0999945500         2.7292139101         1.3659149240         1.5769120761         0.7227172143         0.2307574230
       59.8053580000         0.0973210000         2.7288249559         1.3659149240         1.5769120761         0.7227172143         0.2245876717
       59.8100108000         0.0949946000         2.7284865073         1.3582579434         1.5743601986         0.5232552417         0.2192190384
       59.8150108000         0.0924946000         2.7281228048         1.3378393285         1.5769120761        -0.0086433521         0.2134497884
       59.8200108000         0.0899946000         2.7277591039         1.3608102703         1.5820158310         0.5897425659         0.2076805384
       59.8250083000         0.0874958500         2.7273955865         1.3557056165         1.5769120761         0.4567679174         0.2019141730
       59.8300143000         0.0849928500         2.7270314524         1.3480486360         1.5718083211         0.2573059448         0.1961379999
       59.8350103000         0.0824948500         2.7266680474         1.3582579434         1.5896714634         0.5232552417         0.1903733653
       59.8400149000         0.0799925500         2.7263040186         1.3506009628         1.5845677084         0.3237932690         0.1845988076
       59.8450091000         0.0774954500         2.7259407478         1.3454963091         1.5794639535         0.1908186205         0.1788362500
       59.8500064000         0.0749968000         2.7255772532         1.3480486360         1.5794639535         0.2573059448         0.1730701154
       59.8550112000         0.0724944000         2.7252132147         1.3506009628         1.5871195859         0.3237932690         0.1672953269
       59.8605186000         0.0697407000         2.7248126201         1.3454963091         1.5820158310         0.1908186205         0.1609406134
       59.8650111000         0.0674944500         2.7244858483         1.3506009628         1.5896714634         0.3237932690         0.1557569423
       59.8700127000         0.0649936500         2.7241220475         1.3454963091         1.5896714634         0.1908186205         0.1499858461
       59.8750060000         0.0624970000         2.7237588521         1.3378393285         1.5947752183        -0.0086433521         0.1442243269
       59.8800103000         0.0599948500         2.7233948583         1.3557056165         1.5998789732         0.4567679174         0.1384501153
       59.8850126000         0.0574937000         2.7230310116         1.3429439823         1.5896714634         0.1243312963         0.1326782115
       59.8900083000         0.0549958500         2.7226676466         1.3480486360         1.5973270957         0.2573059448         0.1269139230
       59.8950072000         0.0524964000         2.7223040505         1.3557056165         1.6049827281         0.4567679174         0.1211459423
       59.9000124000         0.0499938000         2.7219133790         1.3480486360         1.5998789732         0.2573059448         0.1153706923
       59.9050080000         0.0474960000         2.7108260994         1.3429439823         1.5947752183         0.1243312963         0.1096065192
       59.9100040000         0.0449980000         2.6997379321         1.3531532897         1.6075346056         0.3902805932         0.1038418846
       59.9150069000         0.0424965500         2.6886344508         1.3454963091         1.6024308506         0.1908186205         0.0980692884
       59.9200059000         0.0399970500         2.6775396253         1.3454963091         1.6024308506         0.1908186205         0.0923011923
       59.9250089000         0.0374955500         2.6664359220         1.3506009628         1.6126383605         0.3237932690         0.0865284807
       59.9300087000         0.0349956500         2.6553393209         1.3403916554         1.6049827281         0.0578439721         0.0807594615
       59.9350054000         0.0324973000         2.6442496000         1.3403916554         1.6075346056         0.0578439721         0.0749940192
       59.9400067000         0.0299966500         2.6331496698         1.3429439823         1.6075346056         0.1243312963         0.0692232692
       59.9452185000         0.0273907500         2.6215825540         1.3352870017         1.6024308506        -0.0751306764         0.0632096338
       59.9500117000         0.0249941500         2.6109444828         1.3378393285         1.6024308506        -0.0086433521         0.0576790000
       59.9550102000         0.0224949000         2.5998507669         1.3327346748         1.5973270957        -0.1416180006         0.0519114807
       59.9600080000         0.0199960000         2.5887586046         1.3352870017         1.6049827281        -0.0751306764         0.0461447692
       59.9650084000         0.0174958000         2.5776606719         1.3352870017         1.6049827281        -0.0751306764         0.0403750577
       59.9700068000         0.0149966000         2.5665671779         1.3378393285         1.6049827281        -0.0086433521         0.0346076538
       59.9750107000         0.0124946500         2.5554614773         1.3327346748         1.5947752183        -0.1416180006         0.0288339038
       59.9800661000         0.0099669500         2.5442414770         1.3378393285         1.6024308506        -0.0086433521         0.0230007305
       59.9898344000         0.0050828000         2.5225616241         1.3378393285         1.6024308506        -0.0086433521         0.0117295776
       59.9920259000         0.0039870500         2.5176977893         1.3429439823         1.6100864830         0.1243312963         0.0092009153
       59.9950028000         0.0024986000         2.5110908306         1.3454963091         1.6024308506         0.1908186205         0.0057660192
       60.0000616000        -0.0000308000         2.4998644046         1.3378393285         1.6049827281        -0.0086433521        -0.0000710772
       60.0050115000        -0.0025057500         2.4889685634         1.3429439823         1.6100864830         0.1243312963        -0.0057825193
       60.0100062000        -0.0050031000         2.4779741074         1.3684672508         1.6100864830         0.7892045386        -0.0115456539
       60.0150127000        -0.0075063500         2.4669536770         1.3378393285         1.6049827281        -0.0086433521        -0.0173224039
       60.0200108000        -0.0100054000         2.4559517368         1.3454963091         1.6100864830         0.1908186205        -0.0230894616
       60.0250099000        -0.0125049500         2.4449475954         1.3352870017         1.6049827281        -0.0751306764        -0.0288576731
       60.0300114000        -0.0150057000         2.4339381711         1.3454963091         1.6100864830         0.1908186205        -0.0346286539
       60.0350079000        -0.0175039500         2.4229397529         1.3327346748         1.5998789732        -0.1416180006        -0.0403938654
       60.0400123000        -0.0200061500         2.4119239450         1.3352870017         1.6024308506        -0.0751306764        -0.0461681924
       60.0450101000        -0.0225050500         2.4009226653         1.3276300211         1.5973270957        -0.2745926491        -0.0519349039
       60.0500117000        -0.0250058500         2.3899130208         1.3276300211         1.5973270957        -0.2745926491        -0.0577060000
       60.0550202000        -0.0275101000         2.3788881879         1.3378393285         1.6024308506        -0.0086433521        -0.0634850578
       60.0600101000        -0.0300050500         2.3679042978         1.3378393285         1.6049827281        -0.0086433521        -0.0692426539
       60.0650100000        -0.0325050000         2.3568983954         1.3429439823         1.6100864830         0.1243312963        -0.0750117885
       60.0700097000        -0.0350048500         2.3458929333         1.3378393285         1.6049827281        -0.0086433521        -0.0807806923
       60.0750046000        -0.0375023000         2.3348980371         1.3378393285         1.6049827281        -0.0086433521        -0.0865440577
       60.0800110000        -0.0400055000         2.3238778267         1.3327346748         1.5998789732        -0.1416180006        -0.0923206923
       60.0850104000        -0.0425052000         2.3128730250         1.3352870017         1.6024308506        -0.0751306764        -0.0980892500
       60.0900076000        -0.0450038000         2.3018730659         1.3429439823         1.5973270957         0.1243312963        -0.1038552693
       60.0950072000        -0.0475036000         2.2908678239         1.3378393285         1.5998789732        -0.0086433521        -0.1096240577
       60.1000133000        -0.0500066500         2.2798764067         1.3378393285         1.6024308506        -0.0086433521        -0.1154003462
       60.1050153000        -0.0525076500         2.2794463540         1.3403916554         1.6024308506         0.0578439721        -0.1211719039
       60.1100101000        -0.0550050500         2.2790169636         1.3378393285         1.6049827281        -0.0086433521        -0.1269351539
       60.1150124000        -0.0575062000         2.2785869717         1.3352870017         1.6024308506        -0.0751306764        -0.1327070577
       60.1200076000        -0.0600038000         2.2781576335         1.3046590794         1.5973270957        -0.8729785671        -0.1384707693
       60.1250035000        -0.0625017500         2.2777282783         1.2995544257         1.6049827281        -1.0059532155        -0.1442352885
       60.1300120000        -0.0650060000         2.2772978836         1.3199730405         1.6024308506        -0.4740546217        -0.1500143462
       60.1350106000        -0.0675053000         2.2768683829         1.2893451183         1.5871195859        -1.2719025125        -0.1557819808
       60.1400110000        -0.0700055000         2.2764387708         1.3097637331         1.5973270957        -0.7400039186        -0.1615516923
       60.1450106000        -0.0725053000         2.2760092708         1.3046590794         1.5896714634        -0.8729785671        -0.1673204808
       60.1500093000        -0.0750046500         2.2755798912         1.2995544257         1.5794639535        -1.0059532155        -0.1730882308
       60.1550095000        -0.0775047500         2.2751504260         1.3072114063         1.5871195859        -0.8064912429        -0.1788577116
       60.1600107000        -0.0800053500         2.2747209181         1.3021067526         1.5794639535        -0.9394658913        -0.1846283462
       60.1650090000        -0.0825045000         2.2742917025         1.2995544257         1.5743601986        -1.0059532155        -0.1903956346
       60.1700095000        -0.0850047500         2.2738623411         1.2970020988         1.5692564437        -1.0724405398        -0.1961654616
       60.1750110000        -0.0875055000         2.2734329371         1.3072114063         1.5743601986        -0.8064912429        -0.2019364423
       60.1800071000        -0.0900035500         2.2730040398         1.3072114063         1.5667045662        -0.8064912429        -0.2077011923
       60.1850112000        -0.0925056000         2.2725744989         1.3097637331         1.5641526888        -0.7400039186        -0.2134751731
       60.1900082000        -0.0950041000         2.2721456105         1.3199730405         1.5692564437        -0.4740546217        -0.2192409616
       60.1950102000        -0.0975051000         2.2717163361         1.3097637331         1.5590489338        -0.7400039186        -0.2250125193
       60.2000110000        -0.1000055000         2.2712872079         1.3123160600         1.5488414240        -0.6735165944        -0.2307826923
       60.2050106000        -0.1025053000         2.2708582257         1.3072114063         1.5488414240        -0.8064912429        -0.2365514808
       60.2100073000        -0.1050036500         2.2704295353         1.3174207137         1.5539451789        -0.5405419460        -0.2423169231
       60.2150073000        -0.1075036500         2.2700006049         1.3225253674         1.5488414240        -0.4075672975        -0.2480861731
       60.2200069000        -0.1100034500         2.2695717519         1.3225253674         1.5488414240        -0.4075672975        -0.2538549616
       60.2250110000        -0.1125055000         2.2691425559         1.3352870017         1.5564970564        -0.0751306764        -0.2596289423
       60.2300081000        -0.1150040500         2.2687140033         1.3225253674         1.5488414240        -0.4075672975        -0.2653948462
       60.2350169000        -0.1175084500         2.2682844905         1.3276300211         1.5462895465        -0.2745926491        -0.2711742501
       60.2400091000        -0.1200045500         2.2678564440         1.3276300211         1.5462895465        -0.2745926491        -0.2769345000
       60.2450057000        -0.1225028500         2.2674280632         1.3454963091         1.5462895465         0.1908186205        -0.2826998269
       60.2500062000        -0.1250031000         2.2669993910         1.3378393285         1.5462895465        -0.0086433521        -0.2884696539
       60.2550106000        -0.1275053000         2.2665704275         1.3276300211         1.5437376691        -0.2745926491        -0.2942439808
       60.2600067000        -0.1300033500         2.2661422184         1.3608102703         1.5488414240         0.5897425659        -0.3000087308
       60.2650100000        -0.1325050000         2.2657134351         1.3327346748         1.5411857916        -0.1416180006        -0.3057817885
       60.2700082000        -0.1350041000         2.2652851318         1.3276300211         1.5360820367        -0.2745926491        -0.3115489616
       60.2750111000        -0.1375055500         2.2648564687         1.3327346748         1.5437376691        -0.1416180006        -0.3173215577
       60.2800078000        -0.1400039000         2.2644283797         1.3352870017         1.5411857916        -0.0751306764        -0.3230870000
       60.2850113000        -0.1425056500         2.2639997510         1.3403916554         1.5386339142         0.0578439721        -0.3288602885
       60.2900128000        -0.1450064000         2.2635713365         1.3608102703         1.5462895465         0.5897425659        -0.3346312693
       60.2950112000        -0.1475056000         2.2631432305         1.3429439823         1.5462895465         0.1243312963        -0.3403986731
       60.3000076000        -0.1500038000         2.2627153385         1.3352870017         1.5411857916        -0.0751306764        -0.3461637693
       60.3050113000        -0.1525056500         2.2622868642         1.3429439823         1.5462895465         0.1243312963        -0.3519372885
       60.3100100000        -0.1550050000         2.2618588609         1.3301823480         1.5360820367        -0.2081053248        -0.3577050385
       60.3150100000        -0.1575050000         2.2614307891         1.3378393285         1.5411857916        -0.0086433521        -0.3634742885
       60.3200106000        -0.1600053000         2.2610027087         1.3378393285         1.5411857916        -0.0086433521        -0.3692442308
       60.3250106000        -0.1625053000         2.2605747224         1.3352870017         1.5411857916        -0.0751306764        -0.3750134808
       60.3300086000        -0.1650043000         2.2601469501         1.3454963091         1.5462895465         0.1908186205        -0.3807804231
       60.3350107000        -0.1675053500         2.2597188697         1.3454963091         1.5386339142         0.1908186205        -0.3865520962
       60.3400070000        -0.1700035000         2.2592913283         1.3403916554         1.5462895465         0.0578439721        -0.3923170769
       60.3450109000        -0.1725054500         2.2588631793         1.3327346748         1.5386339142        -0.1416180006        -0.3980908270
       60.3500094000        -0.1750047000         2.2584355351         1.3276300211         1.5335301593        -0.2745926491        -0.4038583462
       60.3550074000        -0.1775037000         2.2580079764         1.3352870017         1.5386339142        -0.0751306764        -0.4096252885
       60.3600064000        -0.1800032000         2.2575803747         1.3352870017         1.5411857916        -0.0751306764        -0.4153933846
       60.3650069000        -0.1825034500         2.2571526875         1.3378393285         1.5437376691        -0.0086433521        -0.4211632116
       60.3700074000        -0.1850037000         2.2567250429         1.3378393285         1.5462895465        -0.0086433521        -0.4269330385
       60.3750103000        -0.1875051500         2.2562972357         1.3378393285         1.5386339142        -0.0086433521        -0.4327056347
       60.3800097000        -0.1900048500         2.2558697705         1.3378393285         1.5411857916        -0.0086433521        -0.4384741923
       60.3850138000        -0.1925069000         2.2554419461         1.3352870017         1.5360820367        -0.0751306764        -0.4442481731
       60.3900078000        -0.1950039000         2.2550150278         1.3403916554         1.5437376691         0.0578439721        -0.4500105000
       60.3950046000        -0.1975023000         2.2545879126         1.3250776943         1.5335301593        -0.3410799733        -0.4557760577
       60.4000078000        -0.2000039000         2.2541602930         1.3403916554         1.5437376691         0.0578439721        -0.4615490000
       60.4050107000        -0.2025053500         2.2537327416         1.3327346748         1.5360820367        -0.1416180006        -0.4673215962
       60.4100086000        -0.2050043000         2.2533056601         1.3276300211         1.5309782818        -0.2745926491        -0.4730884231
       60.4150100000        -0.2075050000         2.2528783221         1.3352870017         1.5462895465        -0.0751306764        -0.4788592885
       60.4200107000        -0.2100053500         2.2524510864         1.3403916554         1.5411857916         0.0578439721        -0.4846293462
       60.4250090000        -0.2125045000         2.2520240983         1.3352870017         1.5411857916        -0.0751306764        -0.4903966346
       60.4300646000        -0.2150323000         2.2515922585         1.3250776943         1.5258745269        -0.3410799733        -0.4962300387
       60.4350113000        -0.2175056500         2.2511697627         1.3225253674         1.5284264043        -0.4075672975        -0.5019377885
       60.4400071000        -0.2200035500         2.2507431156         1.3352870017         1.5386339142        -0.0751306764        -0.5077021923
       60.4450109000        -0.2225054500         2.2503158277         1.3352870017         1.5386339142        -0.0751306764        -0.5134758270
       60.4500075000        -0.2250037500         2.2498891971         1.3327346748         1.5386339142        -0.1416180006        -0.5192411539
       60.4550108000        -0.2275054000         2.2494620369         1.3352870017         1.5335301593        -0.0751306764        -0.5250142116
       60.4600116000        -0.2300058000         2.2490351326         1.3225253674         1.5233226494        -0.4075672975        -0.5307843847
       60.4650110000        -0.2325055000         2.2486083903         1.3276300211         1.5258745269        -0.2745926491        -0.5365529423
       60.4700098000        -0.2350049000         2.2481817415         1.3250776943         1.5258745269        -0.3410799733        -0.5423208077
       60.4750113000        -0.2375056500         2.2477549047         1.3174207137         1.5182188945        -0.5405419460        -0.5480917885
       60.4800494000        -0.2400247000         2.2473249873         1.3225253674         1.5233226494        -0.4075672975        -0.5539050002
       60.4850052000        -0.2425026000         2.2469021348         1.3352870017         1.5233226494        -0.0751306764        -0.5596232500
       60.4900055000        -0.2450027500         2.2464755275         1.3250776943         1.5207707720        -0.3410799733        -0.5653928462
       60.4950107000        -0.2475053500         2.2460485446         1.3199730405         1.5233226494        -0.4740546217        -0.5711680962
       60.5000106000        -0.2500053000         2.2456220561         1.3199730405         1.5207707720        -0.4740546217        -0.5769372308
       60.5050102000        -0.2525051000         2.2451956356         1.3225253674         1.5207707720        -0.4075672975        -0.5827060193
       60.5100102000        -0.2550051000         2.2447692232         1.3250776943         1.5131151396        -0.3410799733        -0.5884752693
       60.5150073000        -0.2575036500         2.2443431005         1.3123160600         1.5029076297        -0.6735165944        -0.5942411731
       60.5200032000        -0.2600016000         2.2439171222         1.3276300211         1.5131151396        -0.2745926491        -0.6000056923
       60.5250091000        -0.2625045500         2.2434903337         1.3148683868         1.5003557523        -0.6070292702        -0.6057817500
       60.5300040000        -0.2650020000         2.2430645252         1.3199730405         1.5054595072        -0.4740546217        -0.6115451154
       60.5350082000        -0.2675041000         2.2426379662         1.3250776943         1.5105632621        -0.3410799733        -0.6173192116
       60.5400047000        -0.2700023500         2.2422121057         1.3174207137         1.5003557523        -0.5405419460        -0.6230844231
       60.5450076000        -0.2725038000         2.2417857420         1.3174207137         1.5003557523        -0.5405419460        -0.6288570193
       60.5500074000        -0.2750037000         2.2413596847         1.3148683868         1.4978038748        -0.6070292702        -0.6346260385
       60.5550063000        -0.2775031500         2.2409337463         1.3148683868         1.4952519974        -0.6070292702        -0.6403940193
       60.5600038000        -0.2800019000         2.2405079693         1.3225253674         1.4952519974        -0.4075672975        -0.6461603846
       60.5650083000        -0.2825041500         2.2400816381         1.3174207137         1.4927001199        -0.5405419460        -0.6519348270
       60.5700061000        -0.2850030500         2.2396559199         1.3123160600         1.4824926101        -0.6735165944        -0.6577015385
       60.5750106000        -0.2875053000         2.2392296732         1.3250776943         1.4927001199        -0.3410799733        -0.6634759808
       60.5804814000        -0.2902407000         2.2387637587         1.3097637331         1.4799407326        -0.7400039186        -0.6697884634
       60.5850075000        -0.2925037500         2.2383783366         1.3123160600         1.4773888552        -0.6735165944        -0.6750109039
       60.5904283000        -0.2952141500         2.2379167714         1.3403916554         1.4875963650         0.0578439721        -0.6812656940
       60.5950060000        -0.2975030000         2.2375270322         1.3199730405         1.4799407326        -0.4740546217        -0.6865476731
       60.6000095000        -0.3000047500         2.2371010813         1.3148683868         1.4748369777        -0.6070292702        -0.6923209616
       60.6050097000        -0.3025048500         2.2366754534         1.3250776943         1.4722851002        -0.3410799733        -0.6980904423
       60.6100054000        -0.3050027000         2.2362502506         1.3148683868         1.4722851002        -0.6070292702        -0.7038547308
       60.6150077000        -0.3075038500         2.2358245281         1.3250776943         1.4799407326        -0.3410799733        -0.7096266346
       60.6200045000        -0.3100022500         2.2353993156         1.3123160600         1.4671813453        -0.6735165944        -0.7153921923
       60.6250069000        -0.3125034500         2.2349736687         1.3199730405         1.4697332228        -0.4740546217        -0.7211642116
       60.6300034000        -0.3150017000         2.2345485658         1.3225253674         1.4697332228        -0.4075672975        -0.7269294231
       60.6350104000        -0.3175052000         2.2341226116         1.3199730405         1.4697332228        -0.4740546217        -0.7327067500
       60.6400068000        -0.3200034000         2.2336976011         1.3225253674         1.4671813453        -0.4075672975        -0.7384718462
       60.6450088000        -0.3225044000         2.2332721563         1.3174207137         1.4646294679        -0.5405419460        -0.7442434039
       60.6500089000        -0.3250044500         2.2328469150         1.3148683868         1.4595257129        -0.6070292702        -0.7500127693
       60.6550064000        -0.3275032000         2.2324219367         1.3250776943         1.4697332228        -0.3410799733        -0.7557791346
       60.6600056000        -0.3300028000         2.2319968559         1.3174207137         1.4595257129        -0.5405419460        -0.7615474616
       60.6650088000        -0.3325044000         2.2315714768         1.3148683868         1.4518700806        -0.6070292702        -0.7673204039
       60.6700048000        -0.3350024000         2.2311467518         1.3174207137         1.4595257129        -0.5405419460        -0.7730850385
       60.6750065000        -0.3375032500         2.2307215841         1.3199730405         1.4544219580        -0.4740546217        -0.7788562500
       60.6800043000        -0.3400021500         2.2302967898         1.3148683868         1.4569738355        -0.6070292702        -0.7846229616
       60.6850056000        -0.3425028000         2.2298717399         1.3174207137         1.4493182031        -0.5405419460        -0.7903937116
       60.6900085000        -0.3450042500         2.2294465959         1.3072114063         1.4416625707        -0.8064912429        -0.7961663077
       60.6950072000        -0.3475036000         2.2290218506         1.3123160600         1.4442144482        -0.6735165944        -0.8019340577
       60.7000081000        -0.3500040500         2.2285969603         1.3148683868         1.4467663256        -0.6070292702        -0.8077043462
       60.7050097000        -0.3525048500         2.2281720524         1.3097637331         1.4391106933        -0.7400039186        -0.8134754423
       60.7100104000        -0.3550052000         2.2277472627         1.3123160600         1.4365588158        -0.6735165944        -0.8192455000
       60.7150094000        -0.3575047000         2.2273226592         1.3072114063         1.4340069384        -0.8064912429        -0.8250135962
       60.7200091000        -0.3600045500         2.2268980381         1.3148683868         1.4365588158        -0.6070292702        -0.8307825000
