% K_lin=7.165500  p_cw=[-3.083600 35.229700 -73.320600]  p_ccw=[2.523100 5.992400 -26.429300]
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]             Omega[rad/s]           Omega_target
        3.2550029000        -0.6040023200         2.0014992853         1.1821473903         0.9823246281        -4.0234804256        -4.3279786240
        3.2600028000        -0.6080022400         1.9997177303         1.2000136783         0.9746689957        -3.5580691560        -4.3566400507
        3.2650023000        -0.6120018400         1.9979353215         1.1872520440         0.9568058535        -3.8905057771        -4.3852991846
        3.2700024000        -0.6160019200         1.9961517008         1.1770427366         0.9389427113        -4.1564550740        -4.4139617578
        3.2750018000        -0.6200014400         1.9943673301         1.1974613514         0.9287352015        -3.6245564802        -4.4426203183
        3.2800029000        -0.6240023200         1.9925813510         1.1821473903         0.9134239367        -4.0234804256        -4.4712886240
        3.2850018000        -0.6280014400         1.9907951545         1.1923566977         0.9032164269        -3.7575311287        -4.4999443183
        3.2900033000        -0.6320026400         1.9890070239         1.1872520440         0.8802495297        -3.8905057771        -4.5286149170
        3.2950025000        -0.6360020000         1.9872187091         1.1795950634         0.8674901425        -4.0899677498        -4.5572723310
        3.3000096000        -0.6400076800         1.9854265580         1.1821473903         0.8521788777        -4.0234804256        -4.5859750311
        3.3050018000        -0.6440014400         1.9836387316         1.1846997172         0.8368676129        -3.9569931014        -4.6145923183
        3.3100104000        -0.6480083200         1.9818440185         1.1770427366         0.8139007158        -4.1564550740        -4.6433036170
        3.3150021000        -0.6520016800         1.9800543494         1.1923566977         0.8087969609        -3.7575311287        -4.6719180381
